BOR;AN;nofinesset;nofinessej;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_B10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_B17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2013;380000406;380784751;1;0;1;1276;;1139;1756;;1;;;;1089;;;1074;;140;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;1075;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0.9;0;4;1;0;0;0;1;0;0;0;0;1.9;0.95;0;0;0
CANCERO;2013;380012658;380012609;1;1;1;30850;;29481;41243;;1;;;;9962;0;;9372;0;1224;0;0;0;3;0;0;827;19147;77;0;0;890;0;0;2;2;6;1;3;1;1;5;3;4;2.9;2.8;9.2;2.8;5.9;30;25;;;1017;9700;0;0;0;0;0;0;8893;0;0;0;4;2;2;;5.77;2;8;6;;;;4;6;1;1;1;10.9;9.85;0.3;0.5;0.2
CANCERO;2013;380780197;380798173;0;0;0;267;;61;1294;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;380780288;380795203;0;0;0;339;;207;780;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;380781450;380798140;0;0;0;192;;84;886;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;380785956;380795211;0;0;0;927;;292;4574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;380786442;380798025;0;0;0;1455;;138;10733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;390000040;390780146;1;0;0;3257;;2750;4707;;1;250000015;;;2912;;;2715;;360;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;390000222;390780609;1;0;1;675;;507;1952;;0;250000015;;;533;;;481;;87;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;;;77;499;0;0;0;0;0;0;1464;0;0;0;;;;1;;0.58;2;;;;3;1;1;1;;;3.28;0.69;0.25;;3
CANCERO;2013;400000105;400780193;1;1;1;23906;;23460;35681;;1;;;;6159;;;6030;;764;;3;;2;0;0;1278;16032;48;0;0;749;0;0;3;9;2;;;;4;;;;1.35;11.51;2.69;;;;17;;;0;5334;0;0;0;0;0;0;0;0;0;0;3;;1;;1.46;;7;1;;1;7;;;1;;1;6.53;1.94;1.37;0.5;7.2
CANCERO;2013;400000139;400011177;1;0;1;5810;;5392;5315;;1;;;;5503;0;;5376;0;598;0;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;25;0;0;0;5388;0;0;0;120;0;0;0;0;0;0;3;0;;0;3;0;7;5;0;0;4;2;2;2;1;3;8.11;5.96;1.25;0.49;5.68
CANCERO;2013;400008199;400008108;1;0;0;23;;0;173;;0;400000139;;;0;28;;0;44;0;11;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;400780284;400000154;0;0;0;335;;103;1442;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;400780359;400000204;0;0;0;380;;52;2306;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;410000020;410000087;1;0;1;4979;;4404;5607;;1;;;;4566;0;;4310;0;449;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;1117;292;0;0;3;0;0;0;10070;0;11;0;1;2;0;0;0.5;1.1;11;13;0;0;2;3;3;0;0;0;16.6;15.28;0;0;3.06
CANCERO;2013;410000038;410000095;1;0;1;1572;;1509;939;;1;;;;1574;;;1488;;178;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;1493;0;0;0;0;0;0;0;0;0;0;0;;1;;0.5;;1;1;1;;;5;1;1;;1;3.25;1.6;1.2;;0.18
CANCERO;2013;410000046;410000103;1;0;0;472;;409;508;;1;;;;396;;;386;;47;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;410000202;410000319;1;0;1;6712;;5818;6991;;1;;;;6400;0;;5970;0;670;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;25;20;;;727;5970;0;0;0;0;0;0;8561;0;0;0;;;2;1;1.8;0.9;16;10;;;7;5;1;1;1;14;19.96;10.86;0.2;0.3;12.07
CANCERO;2013;410004998;410000871;0;0;0;336;;59;1731;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;410007371;410007363;0;1;0;742;;742;16341;;0;;;;;;;;;;;;;2;0;0;16341;16341;0;0;0;742;0;0;2;2;7;0;4;0;0;1;0;0;2;2;7.8;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;420000010;420780033;1;1;1;17283;;16263;27769;;1;;;;5399;9;;4709;13;694;6;0;0;2;0;;499;10834;108;0;0;560;0;0;2;2;5;1;4;0;0;5;0;0;2;2.29;8.04;1;4.28;29;18;;;765;4664;0;0;0;0;0;0;7067;0;0;0;3;2;1;6;2.23;1.53;14;8;;1;9;6;5;1;1;1;17.44;11.85;0.4;0.36;7.43
CANCERO;2013;420000226;420013831;1;0;0;1265;;1024;2227;;1;;;;1145;0;;1001;0;150;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;420000234;420780652;0;0;0;251;;119;1046;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;420000267;420013831;1;0;1;452;;334;1458;;1;;;;352;0;;331;0;62;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;381;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;4;1;1;1;2;0.9;0.2;0.17;0.05;0.65
CANCERO;2013;420002479;420002438;1;0;0;59;;0;5199;;0;420010241;;;0;59;;0;100;0;39;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;420010050;420787061;0;0;0;1377;;258;9693;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;420010241;420013492;1;1;1;54970;;53754;89863;;1;;;;13436;0;;12375;0;1818;0;0;0;5;0;2;1779;38356;182;0;57;1784;0;57;5;7;18;4;3;2;;16;;4;5.33;6.16;31.23;4;5.9;59;27;;;1771;14846;0;0;0;1;0;0;12008;0;0;0;2;;3;;5;;53;25;;;39;7;5;;4;11;57.49;29.96;;1.57;44.49
CANCERO;2013;420011413;420011405;1;0;1;2411;;1709;6954;;1;;;;1544;0;;1495;0;214;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;1609;0;0;0;0;0;0;0;0;0;0;;;2;;1;;4;;;;;;;1;1;;4;;0.8;0.5;
CANCERO;2013;420780504;420000135;0;0;0;586;;207;3293;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;420780637;420002495;1;0;0;873;;632;1743;;1;;;;757;0;;624;0;115;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;420782310;420000853;0;0;0;616;;83;3769;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;420785354;420784878;1;0;1;6533;;4225;19271;;1;;;;4691;0;;3962;0;585;0;53;0;;;;;;;;;;;;;;;;;;;;;;;;;;;8;6;;;257;2630;0;0;249;1145;0;0;871;0;852;0;1;3;0;1;0.5;3;12;0;0;1;16;7;0;0;0;5;16.58;0;0;0.3;16.84
CANCERO;2013;430000109;430000372;0;0;0;311;;105;1526;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;430000117;430000018;1;1;1;9675;;9242;19488;;1;;;;2437;6;;2231;10;329;4;1;0;1;0;;321;6570;326;0;0;320;0;0;3;2;6;0;1;0;0;2;0;0;2.29;2;5.35;0;1;;20;;;0;2780;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1.7;7;0;1;0;3;3;0;0;0;0;2.07;0;0.41;0;1.61
CANCERO;2013;430000190;430000034;1;0;1;654;;627;364;;1;630000404;;;632;;;624;;64;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;0;0;0;730;0;0;0;0;0;0;0;0;0;0;0;1;;;;0.9;1;1;;;;;;;;;0.8;1;;;
CANCERO;2013;440000016;440000057;1;0;0;1022;;690;1357;;0;440000271;490000049;;460;0;;415;0;43;0;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440000271;440000289;1;0;1;17678;;13909;35139;;1;;;;12780;19;;10877;28;1855;0;138;13;;;;;;;;;;;;;;;;;;;;;;;;;;;52;38;;;2310;23118;0;0;559;2337;0;0;13197;0;3309;0;27;;;;13.03;;6;1;0;1;4;3;0;1;0;3;7.19;0.15;0.5;0.5;6.5
CANCERO;2013;440000404;440000925;0;0;0;180;;43;943;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440000412;440000941;0;0;0;629;;404;563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440000487;440001014;0;0;0;533;;25;3195;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440000503;440000313;1;0;1;204;;195;58;;0;440001113;;;197;;;194;;31;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;0;0;0;196;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;2;1;;;;1.6;0.5;;;
CANCERO;2013;440000651;440001212;0;0;0;65;;51;27;;0;440023364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440001113;490017258;1;1;1;70365;;66961;134314;;1;;;;17671;0;;15379;0;2476;0;0;0;7;0;6;2850;48076;523;269;293;2547;49;362;10;6;20;4;18;4;1;16;;8;9.35;5.87;25.62;3.44;17.98;55;39;35;6;3222;16488;1765;1626;2;0;2;4;14257;7108;6;6;18;;9;;18.3;;59;42;;2;37;55;35;4;2;19;79.7;50.19;2.28;1.75;36.1
CANCERO;2013;440002020;440001386;0;0;0;848;;169;4403;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440017598;440000289;1;0;1;1531;;679;8062;;1;;;;1059;0;;658;0;230;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;;597;721;0;0;0;0;0;0;3959;0;0;0;;;;;;;6;11;0;0;1;9;4;1;0;2;12.13;13.25;0.36;0;2.63
CANCERO;2013;440023364;440006377;1;1;1;15293;;15010;5244;;1;;;;15140;0;;15005;0;1904;0;0;0;4;0;3;0;45311;18;0;24;17;0;24;4;3;15;3;7;1;0;15;0;4;4.75;3;24.9;3;10.36;52;29;0;0;889;15871;0;0;0;0;0;0;13860;0;0;0;2;1;0;1;1.74;1.67;38;26;;;22;9;7;4;2;11;42.32;28.58;2.52;1.35;23.15
CANCERO;2013;440024669;440042844;1;0;0;396;;0;11407;;0;440001113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440024982;440000461;1;0;0;891;;111;5980;;0;0;;;42;0;;41;0;7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440029338;440041895;0;0;0;1083;;164;7044;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440029379;440000974;0;0;0;813;;361;1223;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440033819;440006344;0;0;0;605;;260;1553;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440041580;440041572;0;0;0;2277;;544;10506;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;440048700;490017258;1;0;1;318;;318;1;;1;;;;318;0;;318;0;58;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;0;0;0;318;0;0;0;0;0;0;0;0;0;0;;;;1;;0.4;;;;;;;;;;1;;;;;0.5
CANCERO;2013;440048718;440006377;1;0;1;1021;;1021;3;;1;;;;1021;0;;1021;0;221;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;0;1042;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0.26;0.13;4;;;;3;1;;;;0;1.07;;;;0.43
CANCERO;2013;440050433;440041895;1;1;1;25821;;25184;38535;;1;;;;7301;0;;7050;0;968;0;1;0;2;0;0;707;17324;1;0;0;745;0;0;3;3;15;2;4;;;1;;;3.2;3.25;14.23;2;2.99;30;24;0;0;848;7067;0;0;0;2;0;0;10248;0;0;0;2;2;2;;3.7;2;25;20;;;11;1;4;;;4;18.58;19.11;;;11.88
CANCERO;2013;450000021;450000088;1;1;0;961;;460;2375;;1;;;;435;0;;387;0;54;0;30;0;;;;0;0;13;0;0;13;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;450000047;450000096;1;0;0;69;;66;12;;0;450000237;;;68;;;64;;2;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;450000062;450000104;1;0;0;5790;;5156;7046;;1;;;;5443;;;5128;;565;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;450000070;450000112;1;0;0;259;;258;53;;0;450000062;;;260;;;258;;21;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;450000237;450000534;1;0;1;2688;;2586;2586;;1;;;;2422;0;;2421;0;256;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;0;2586;0;0;0;0;0;0;0;0;0;0;;;2;2;0.4;0.4;1;;1;;;3;;1;;;1.62;;0.13;;
CANCERO;2013;450000245;450000542;1;0;1;1873;;1311;3544;;0;450000088;;;1208;0;;1202;0;165;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;1196;0;0;0;0;0;0;0;0;0;0;;;2;;0.62;;;;;;;4;;;;;1.05;;;;
CANCERO;2013;450002613;450000088;1;1;1;33510;;30630;63736;;1;;;;12625;0;;10689;0;1480;0;1;0;3;0;6;997;18852;342;0;93;957;0;92;5;;16;;36;2;;5;;4;4.8;;19.13;;38.86;46;20;;;1950;9326;0;0;3;1;0;0;12756;0;17;0;9;;0;;6.05;;21;21;;1;12;2;3;;;3;20.78;14.53;;0.25;7.11
CANCERO;2013;450013719;450011150;1;0;0;16;;0;70;;0;280000134;;;0;15;;0;15;0;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;450013818;330057597;1;0;0;300;;300;670;;1;;;;24;;;0;;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;450014048;450011150;1;0;0;5;;0;36;;0;280000134;;;0;5;;0;9;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;450018460;330057597;1;0;0;197;;197;424;;1;;;;16;;;0;;3;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;450018528;450011150;1;0;0;5;;0;62;;0;280000134;;;0;5;;0;13;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;450019336;450018478;1;1;0;17907;;17907;251;;0;450000062;;;;;;;;;;;;2;0;0;767;17907;0;0;0;772;0;0;2;2;8;;7;1;;1;1;;2.8;2;8.5;0.5;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;460000045;460780083;1;0;0;176;;65;1126;;0;460006109;;;0;;;0;;10;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;460000110;460780216;1;0;0;2328;;1777;3147;;1;;;;1963;20;;1753;20;269;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;460006075;460006067;1;0;1;700;;700;156;;0;120780044;;;700;0;;700;0;95;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;700;0;0;0;0;0;0;0;0;0;0;;;1;2;0.2;0.4;;;;;;2;;1;1;1;1.6;;0.1;0.1;0.3
CANCERO;2013;470000027;470014069;0;0;0;1085;;127;7298;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;470000159;470014069;1;0;1;5906;;5906;0;;1;;;;5906;0;;5906;0;761;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;5906;0;0;0;0;0;0;0;0;0;0;3;;;2;3;0.5;4;;;;1;;;;1;;4;;;0.26;1
CANCERO;2013;470000423;470000316;1;0;0;2676;;1311;6269;;1;;;;2571;0;;1294;0;330;0;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;470000431;470000324;1;0;0;1744;;1575;2075;;1;;;;1635;;;1495;;205;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;470000480;470001660;1;0;0;447;;303;913;;0;470000159;;;396;;;301;;59;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;470010349;470010331;1;1;0;0;;0;0;;1;;;;;;;;;;;;;2;0;;1899;8290;;0;;1052;;0;2;4;12;1;12;;2;;;;2;3.4;12;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;480000017;480780097;1;0;1;1031;;907;1713;;1;;;;866;;;901;;15;;934;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;5;;;216;167;0;0;2;0;0;0;1346;0;7;0;1;;;;0.5;;2;1;;;;;;1;;;2;1;0.5;;
CANCERO;2013;490000049;490000031;1;1;1;10137;;7032;30599;;1;;;;7809;0;;6143;0;1149;0;104;0;;;;;;;;;;;;;;;;;;;;;;;;;;;40;8;0;0;1545;7207;0;0;392;1359;0;0;11786;0;2547;0;1;13;0;4;1;11.75;47;33;1;0;15;17;6;1;0;2;58.81;35.25;1;0;16.02
CANCERO;2013;490000155;490017258;1;1;1;58823;;56091;78844;;1;;;;15324;0;;13509;0;1917;0;0;0;4;0;5;1937;40094;402;199;177;1931;0;239;7;4;19;1;4;2;1;12;2;2;6.92;3.85;20.32;2.28;4.29;42;30;26;4;2575;14076;1404;2211;6;0;0;0;9346;5418;17;0;9;25;5;14;10.59;24.42;67;49;1;1;9;49;20;2;3;4;76.83;46.25;2.16;1.96;8.7
CANCERO;2013;490000262;490000171;1;0;1;1576;;1213;2261;;1;;;;1323;0;;1137;0;192;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;1323;;;;192;;;;;;;;;;6;;1.2;3;;;;;2;;2;;;3;;0.2;;
CANCERO;2013;490000312;490012176;1;0;0;96;;96;398;;0;490000155;;;0;87;;0;87;0;10;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;490000635;490000676;1;0;1;3256;;2688;5047;;1;;;;2777;;;2493;;357;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;0;3375;0;0;0;3;0;0;0;0;0;0;2;7;;;0.98;1.2;4;1;;;4;2;;;;3;5.33;0.86;;;5.9
CANCERO;2013;490001765;490528452;1;0;1;1096;;1003;571;;1;;;;941;;;870;;142;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1214;0;0;0;0;0;0;0;0;0;0;2;;;;0.95;;2;;;;;1;;;;;2.5;;;;
CANCERO;2013;490002037;490000890;1;0;1;3749;;2872;6275;;1;;;;2952;0;;2683;0;303;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;0;2842;0;0;0;0;0;0;0;0;0;0;1;;;;1;;4;;;;;;;;;;3.91;;;;
CANCERO;2013;490007929;490000627;0;0;0;361;;142;2228;;0;;;;108;0;;108;0;15;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;490014909;490008109;0;0;0;1697;;409;10673;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;490016334;490016326;1;0;0;53;;0;1056;;1;;;;0;6;;0;12;0;6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;500000021;500000054;1;0;0;336;;76;2417;;1;;;;82;0;;73;0;23;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;500000146;500000500;1;0;1;3413;;3007;3545;;1;;;;2941;0;;2865;0;398;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;19;13;;;96;2859;0;0;0;1;0;0;1438;0;0;0;1;;2;;1.5;;7;7;;;;6;2;1;1;;9.53;8.01;0.6;0.2;
CANCERO;2013;500000187;500000013;1;1;1;12642;;12039;34325;;1;;;;4196;0;;3747;0;583;0;5;0;1;0;;371;7864;112;0;0;358;0;0;2;2;4;1;5;1;;8;;4;2.5;2;9.31;1;4.95;14;6;;;781;3982;0;0;0;0;0;0;3807;0;0;0;2;;4;;3.7;;;;;;;;;;;;;;;;
CANCERO;2013;500000203;500000542;0;0;0;389;;138;1823;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;500000260;500000054;1;0;0;547;;419;577;;1;;;;520;0;;406;0;89;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;500000450;500000112;1;0;0;1575;;1355;2143;;1;;;;1446;15;;1343;36;172;12;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;500002357;500002233;0;0;0;789;;205;2855;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;500021274;140000159;1;0;0;2;;0;138;;0;;;;0;2;;0;6;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;500021449;500018296;0;1;0;11091;;11091;253;;0;;;;;;;;;;;;;2;0;0;54;9937;1154;0;0;519;0;0;2;2;5;2;6;0;0;2;0;0;2;2;6.3;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2013;510000185;510000532;1;1;1;18479;;16233;21651;;1;;;;14289;0;;16067;0;1756;0;0;0;;;3;0;0;32;0;48;31;0;38;;;;;;;;;;;;;;;;;30;;;0;14207;0;0;0;36;0;0;0;0;0;0;;;;;;;24;16;1;1;;3;;;;;26.5;15.5;0.8;0.75;
