BOR;AN;nofinesset;nofinessej;STRUCTURE;CONS_PSY_INT;ACT_INF_INT;CONS_MED_INT;CONS_MED_INT_HORSPSY;CONS_MED_INT_PSY;CONS_IDE_INT;CONS_TOT_INT;CAS_RSP_INT;FILACT_INT;dt_NOUV_INT;CONS_PSY_EXT;ACT_INF_EXT;CONS_MED_EXT;CONS_MED_EXT_HORSPSY;CONS_MED_EXT_PSY;CONS_IDE_EXT;CONS_TOT_EXT;CAS_RSP_EXT;FILACT_EXT;dt_NOUV_EXT;CONS_PSY18;ACT_INF18;CONS_MED18;CONS_MED18_HORSPSY;CONS_MED18_PSY;CONS_IDE18;CONS_TOT18;CAS_RSP18;FILACT18;dt_NOUV18;SEJ;HOSP;CAS_RCP;EFFPL_PM;EFFPL_PMDOU;EFFPL_IDE;EFFPL_IDEDOU;EFFPL_PSY;EFFPL_PNMAUT;EFFPA_PM;EFFPA_PMDOU;EFFPA_IDE;EFFPA_IDEDOU;EFFPA_PSY;EFFPA_PNMAUT;EFFPA1_PM;EFFPA1_PMDOU;EFFPA1_IDE;EFFPA1_IDEDOU;EFFPA1_PSY;EFFPA1_PNMAUT;EFFPA2_PM;EFFPA2_PMDOU;EFFPA2_IDE;EFFPA2_IDEDOU;EFFPA2_PSY;EFFPA2_PNMAUT;EFFPA3_PM;EFFPA3_PMDOU;EFFPA3_IDE;EFFPA3_IDEDOU;EFFPA3_PSY;EFFPA3_PNMAUT;ETP_PM;ETP_PMDOU;ETP_IDE;ETP_IDEDOU;ETP_PSY;ETP_PNMAUT
DOULEUR;2014;350000741;350005179;Centre;;;;;;;;;;;537;947;3415;;;;;;1196;771;88;283;314;;;;;;247;239;0;;;3;2;;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2.17;1.67;;;;0.8
DOULEUR;2014;350002812;350023503;Consultation;427;564;132;;;;;;97;61;206;248;603;;;;;;315;188;0;0;0;;;;;;0;0;0;;;0;0;;;;1;5;1;;;;0;;;;;;;;;;;;;;;;;;;0.95;0.65;;;;1
DOULEUR;2014;360000137;360000053;Consultation;0;47;19;;;;;;19;19;207;451;238;;;;;;135;135;0;2;0;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DOULEUR;2014;370000531;370000606;Consultation;284;0;229;;;;;;0;;222;1943;748;;;;;;316;93;;;;;;;;;;;0;;;1;1;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;0.2;0.2;;;;0.7
DOULEUR;2014;370000861;370000481;;;;197;;;;;;149;;361;;3033;;;;;;1301;723;;;49;;;;;;22;;0;;;1;1;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;1.7;1.6;;;;
DOULEUR;2014;380000018;380780023;;430;85;12;;;;;;355;;318;207;729;;;;;;429;174;;;;;;;;;;;368;;;;;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;;;0.6;0.3;;;;0.5
DOULEUR;2014;380000034;380780049;Consultation;;;77;;;;;;;;;;722;;;;;;344;188;;;;;;;;;;;0;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;0.5;;;;
DOULEUR;2014;380000067;380780080;;1;9;635;;;;;;270;219;604;611;3600;;;;;;1055;664;2;17;160;;;;;;73;59;0;;;1;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;3.05;;;;;
DOULEUR;2014;380000174;380781435;Consultation;2;17;16;;;;;;16;14;243;1138;903;;;;;;322;155;0;0;0;;;;;;0;0;0;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;0.49;;;;;
DOULEUR;2014;380000406;380784751;Consultation;;;;;;;;;;;;;1168;;;;;;825;;;;;;;;;;;;0;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;0.7;0.7;;;;
DOULEUR;2014;380012658;380012609;Centre;152;199;141;;;;;;;;894;655;3814;;;;;;700;269;;;;;;;;;;;177;;;2;1;;;;;1;1;;;;0;;;;;;;;;;;;;;;;;;;2.6;2;;;;0
DOULEUR;2014;390000040;390780146;Centre;3;14;90;;;;;;;;588;1229;3731;;;;;;601;272;;;;;;;;;;;0;;;1;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;;;0.5
DOULEUR;2014;390000222;390780609;;;36;45;;;;;;40;45;200;503;813;;;;;;337;188;;;;;;;;;;;58;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;0.6;;;;
DOULEUR;2014;400000105;400780193;Consultation;0;370;56;;;;;;27;22;341;882;1456;;;;;;431;274;15;23;6;;;;;;3;3;0;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;0.6;0.6;;;;
DOULEUR;2014;400000139;400011177;;2;162;109;;;;;;88;41;92;194;604;;;;;;335;87;0;0;0;;;;;;0;0;0;;;1;1;;;;;3;1;;;;;;;;;;;;;;;;;;;;;;;2.5;1.5;;;;
DOULEUR;2014;410000020;410000087;Consultation;17;47;405;;;;;;299;;1168;1331;1762;;;;;;834;312;7;18;13;;;;;;3;0;0;;;1;1;;;;1;0;0;;;;0;;;;;;;;;;;;;;;;;;;1;1;;;;1
DOULEUR;2014;420000010;420780033;Consultation;0;0;14;;;;;;14;14;706;971;2116;;;;;;679;226;;;;;;;;;;;0;;;3;1;;;;1;2;1;;;;1;;;;;;;;;;;;;;;;;;;1.27;1.14;;;;1
DOULEUR;2014;420000226;420013831;Consultation;25;78;10;;;;;;;;150;539;747;;;;;;462;127;;;;;;;;;;;0;;;0;;;;;;5;2;;;;2;;;;;;;;;;;;;;;;;;;1;0.5;;;;0.55
DOULEUR;2014;420785354;420784878;Centre;24;;222;;;;;;222;200;1081;2220;7545;;;;;;2871;1310;;;;;;;;;;;626;;;4;;;;;0;3;;;;;0;;;;;;;;;;;;;;;;;;;1.07;;;;;0
DOULEUR;2014;430000117;430000018;Consultation;557;437;799;;;;;;499;191;538;432;669;;;;;;425;191;0;0;0;;;;;;0;0;0;;;0;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;0.77;0.77;;;;
DOULEUR;2014;430000307;430000067;Consultation;4;4;8;;;;;;4;4;28;16;42;;;;;;15;15;;;;;;;;;;;0;;;;;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;0.05;0.05;;;;0.1
DOULEUR;2014;440000016;440000057;Consultation;;95;;;;;;;;;497;285;2185;;;;;;1063;599;2;11;30;;;;;;13;11;0;;;1;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;1.35;1.35;;;;1
DOULEUR;2014;440000271;440000289;Consultation;;71;15;;;;;;13;8;139;101;2455;;;;;;1380;1205;;52;302;;;;;;156;98;0;;;9;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1.37;;;;;
DOULEUR;2014;440000412;440000941;Centre;1509;4028;11296;;;;;;;2548;;;;;;;;;;;;;14;;;;;;;;1358;;;3;3;;;;3;5;4;;;;;;;;;;;;;;;;;;;;;;;5;4.4;;;;3
DOULEUR;2014;440000453;440000289;Consultation;;0;4;;;;;;4;0;;2;308;;;;;;79;42;;0;0;;;;;;0;0;0;;;0;0;;;;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;0;0;;;;0
DOULEUR;2014;440001113;490017258;Consultation;;;109;;;;;;;;112;342;1764;;;;;;535;338;;;0;;;;;;;;0;;;4;;;;;1;5;1;;;;1;;;;;;;;;;;;;;;;;;;7.82;0.5;;;;1
DOULEUR;2014;440017598;440000289;Centre;;5;59;;;;;;36;18;536;1092;4297;;;;;;1847;815;;1;35;;;;;;8;4;603;;;6;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;2.52;;;;;
DOULEUR;2014;440023364;440006377;Centre;0;0;50;;;;;;0;0;380;986;4294;;;;;;2526;1451;5;0;15;;;;;;0;10;985;;;3;3;;;;1;1;1;;;;0;;;;;;;;;;;;;;;;;;;3.2;3.2;;;;1
DOULEUR;2014;440050433;440041895;Consultation;;56;;;;;;;;;296;161;637;;;;;;262;156;0;0;0;;;;;;0;;0;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;0.2;0.2;;;;
DOULEUR;2014;450000021;450000088;Centre;50;1027;941;;;;;;134;;302;1967;2913;;;;;;1290;748;;;;;;;;;;;46;;;5;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;3.85;;;;;
DOULEUR;2014;460000110;460780216;Consultation;148;77;634;;;;;;419;;612;164;558;;;;;;386;167;;;;;;;;;;;0;;;;;;;;2;2;1;;;;1;;;;;;;;;;;;;;;;;;;0.5;0.4;;;;1.4
DOULEUR;2014;470000423;470000316;Consultation;0;372;72;;;;;;224;181;150;1105;1210;;;;;;521;319;;;;;;;;;10;;0;;;1;1;;;;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;0.87;0.87;;;;0
DOULEUR;2014;470000431;470000324;Consultation;52;;;;;;;;;;154;;;;;;;;195;;15;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0.29;;;;;
DOULEUR;2014;490000049;490000031;Consultation;117;3;6;;;;;;6;3;690;373;1628;;;;;;874;293;0;0;0;;;;;;0;0;0;;;0;0;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;0.5;0.5;;;;
DOULEUR;2014;490000155;490017258;Centre;;;;;;;;;;;;;1684;;;;;;553;399;;;;;;;;;;;0;;;;;;;;;5;5;;;;;;;;;;;;;;;;;;;;;;;1.1;1.1;;;;
DOULEUR;2014;490000635;490000676;Consultation;9;56;2;;;;;;;;272;683;753;;;;;;367;172;0;0;1;;;;;;1;1;0;;;3;1;;;;;2;2;;;;1;;;;;;;;;;;;;;;;;;;0.73;0.57;;;;0.67
DOULEUR;2014;490540440;490004330;Consultation;;;;;;;;;;;;;67;;;;;;;20;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0.05;;;;;
DOULEUR;2014;500000021;500000054;Consultation;;;;;;;;;;;;;642;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;0.2;0.2;;;;
DOULEUR;2014;500000187;500000013;Consultation;;82;18;;;;;;;;357;933;509;;;;;;271;142;;;;;;;;;;;0;;;;;;;;;5;1;;;;2;;;;;;;;;;;;;;;;;;;0.32;0.06;;;;1.3
DOULEUR;2014;500000260;500000054;Consultation;;;;;;;;;;;;;483;;;;;;;;;;;;;;;;;;0;;;;;;;;2;1;1;;;;2;;;;;;;;;;;;;;;;;;;0.3;0.3;;;;3.6
DOULEUR;2014;500000450;500000112;Consultation;;318;115;;;;;;115;115;512;401;1821;;;;;;628;249;;;;;;;;;;;0;;;3;2;;;;1;2;;;;;1;;;;;;;;;;;;;;;;;;;1.3;1;;;;
DOULEUR;2014;500000468;500000013;Consultation;;;;;;;;;;;;;235;;;;;;127;89;;;;;;;;;;;0;;;;;;;;;2;;;;;1;;;;;;;;;;;;;;;;;;;0.16;;;;;0.2
DOULEUR;2014;510000250;510000078;Consultation;;;;;;;;;;;0;0;60;;;;;;31;25;0;0;0;;;;;;0;0;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0.25;;;;;
DOULEUR;2014;510002447;510000029;Centre;;;;;;;;;;;684;430;3268;;;;;;1724;559;0;2;43;;;;;;0;13;0;;;5;5;;;;0;1;1;;;;0;;;;;;;;;;;;;;;;;;;2.34;2.34;;;;0
DOULEUR;2014;520000068;520780073;Consultation;0;0;22;;;;;;0;0;557;893;1166;;;;;;456;242;0;0;0;;;;;;0;;0;;;;;;;;;3;1;;;;1;;;;;;;;;;;;;;;;;;;0.8;0.6;;;;0.75
DOULEUR;2014;530000017;530000025;Centre;;20;102;;;;;;19;58;673;3167;1630;;;;;;876;553;6;4;18;;;;;;6;;413;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;0.92;;;;;
DOULEUR;2014;540001138;540023264;Centre;7;;;;;;;;;;1003;55;1402;;;;;;;599;;;;;;;;;;;0;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.55;;;;;
DOULEUR;2014;540001286;540003019;Consultation;167;1064;1527;;;;;;439;123;63;89;1123;;;;;;461;112;0;0;0;;;;;;0;;0;;;3;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1.4;0.5;;;;1
DOULEUR;2014;540002698;540023264;Centre;;;502;;;;;;;;527;;266;;;;;;;;527;;768;;;;;;;;0;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.43;;;;;
DOULEUR;2014;550000012;550006795;Consultation;17;180;13;;;;;;48;52;485;127;782;;;;;;420;131;;;;;;;;;;;0;;;;;;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;;0.61;0.61;;;;1
DOULEUR;2014;560000127;560023210;Consultation;19;1;37;;;;;;30;15;1397;266;3524;;;;;;1268;353;20;4;23;;;;;;10;9;0;;;1;0;;;;0;1;0;;;;1;;;;;;;;;;;;;;;;;;;1.2;0;;;;0.5
DOULEUR;2014;560000143;560014748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;206;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;1.43;;;;;
DOULEUR;2014;560000192;560000044;Consultation;0;18;30;;;;;;21;13;0;237;605;;;;;;133;60;0;0;5;;;;;;1;1;0;;;;;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;0.6;0.6;;;;0.34
DOULEUR;2014;560002933;560006074;Centre;;;;;;;;;;;382;329;2323;;;;;;1274;540;;;;;;;;;;;0;;;;;;;;;15;7;;;;6;;;;;;;;;;;;;;;;;;;1.6;1.4;;;;1.39
DOULEUR;2014;570000216;570010173;Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DOULEUR;2014;570000281;570005165;Consultation;0;0;0;;;;;;0;0;882;0;1078;;;;;;603;271;7;0;8;;;;;;4;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DOULEUR;2014;570000901;570000158;Consultation;;;;;;;;;;;116;1215;;;;;;;;;;;;;;;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
DOULEUR;2014;570001099;570023630;Centre;;;;;;;;;680;;;;5703;;;;;;2370;1158;;;;;;;;;;;1981;;;3;;;;;13;;;;;;1;;;;;;;;;;;;;;;;;;;2;;;;;13.5
DOULEUR;2014;570026682;570005165;Consultation;0;0;160;;;;;;124;124;765;0;1995;;;;;;675;375;0;0;1;;;;;;1;1;0;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
DOULEUR;2014;590000188;590780334;Consultation;14;;109;;;;;;72;54;7;;717;;;;;;295;193;1;;6;;;;;;4;3;0;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;;;;;
DOULEUR;2014;590000428;590781605;Consultation;;;;;;;;;;;292;611;1491;;;;;;;143;;;;;;;;;;;0;;;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0
DOULEUR;2014;590000535;590781803;Consultation;;;55;;;;;;;;1;104;424;;;;;;160;70;;;;;;;;;;;0;;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;0.6;;;;
DOULEUR;2014;590000618;590782215;Centre;0;132;72;;;;;;;;;125;2041;;;;;;1253;567;;;;;;;;;;;628;;;2;2;;;;4;1;1;;;;;;;;;;;;;;;;;;;;;;;2.42;2.42;;;;2.48
DOULEUR;2014;590001004;590783239;;79;432;60;;;;;;60;60;400;81;1878;;;;;;983;385;;;;;;;;;63;;0;;;1;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;1.2;;;;;
DOULEUR;2014;590001442;590784245;Consultation;120;650;123;;;;;;120;110;492;140;1760;;;;;;956;449;;;;;;;;;;;;;;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;
DOULEUR;2014;590006607;590780193;;60;;70;;;;;;435;;193;;680;;;;;;40;64;253;;750;;;;;;475;64;0;;;;;;;;;2;2;;;;1;;;;;;;;;;;;;;;;;;;0.6;0.6;;;;0.5
DOULEUR;2014;590049565;780020715;Consultation;;;;;;;;;;;20;50;60;;;;;;29;17;;;;;;;;;;;0;;;;;;;;;1;1;;;;6;;;;;;;;;;;;;;;;;;;0.2;0.2;;;;0.3
DOULEUR;2014;590796975;590780193;;;;;;;;;;;;888;0;3975;;;;;;1840;571;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.65;;;;;
DOULEUR;2014;590801106;590782421;Consultation;188;;;;;;;;;;585;121;1261;;;;;;563;297;292;;;;;;;;;;0;;;;;;;;;5;2;;;;1;;;;;;;;;;;;;;;;;;;0.9;;;;;
DOULEUR;2014;590811279;590780193;;;;;;;;;;;;396;2010;5229;;;;;;2216;1067;;;4;;;;;;3;3;0;;;1;1;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;2.2;1;;;;1
DOULEUR;2014;600000194;600100713;;43;43;234;;;;;;54;54;728;1695;1404;;;;;;476;221;;;3;;;;;;3;3;7;;;;;;;;;2;1;;;;1;;;;;;;;;;;;;;;;;;;0.8;0.6;;;;0.2
DOULEUR;2014;600000467;600101984;Consultation;;;381;;;;;;82;50;618;454;982;;;;;;526;197;0;1;8;;;;;;5;3;0;;;3;0;;;;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;0.72;0.7;;;;1
DOULEUR;2014;600113476;600100721;Consultation;54;270;;;;;;;;;712;893;1959;;;;;;829;1177;0;75;17;;;;;;10;261;0;;;1;0;;;;0;1;0;;;;1;;;;;;;;;;;;;;;;;;;0.53;0;;;;0.89
DOULEUR;2014;610000051;610780082;;2;;13;;;;;;;10;694;508;1508;;;;;;486;171;2;;2;;;;;;2;;0;;;;;;;;1;1;;;;;1;;;;;;;;;;;;;;;;;;;0.8;;;;;1.9
DOULEUR;2014;610000069;610780090;Consultation;;152;74;;;;;;37;;278;1194;664;;;;;;268;119;;;;;;;;;4;;0;;;;;;;;;2;1;;;;1;;;;;;;;;;;;;;;;;;;0.7;0.6;;;;0.3
DOULEUR;2014;610000119;610780165;Consultation;;;;;;;;;;;282;677;629;;;;;;452;144;;;5;;;;;;;;0;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
DOULEUR;2014;620000026;620003814;Centre;1189;2500;211;;;;;;156;126;857;15;4249;;;;;;3111;1128;10;;20;;;;;;5;5;1280;;;3;3;;;;14;3;;;;;;;;;;;;;;;;;;;;;;;;3.8;3;;;;14
DOULEUR;2014;620000034;620100057;Consultation;50;62;37;;;;;;37;37;212;1117;1029;;;;;;761;458;;1;1;;;;;;;1;0;;;0;;;;;1;1;1;;;;1;;;;;;;;;;;;;;;;;;;0.4;0.4;;;;1.75
DOULEUR;2014;620000059;620100073;Consultation;;;;;;;;;;;;;20;;;;;;10;5;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0.2;;;;;
DOULEUR;2014;620000224;620100651;;;;;;;;;;;;;;3109;;;;;;1261;;;;;;;;;;;;453;;;2;2;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;2.88;2;;;;
DOULEUR;2014;620000257;620100685;Consultation;15;1298;359;;;;;;545;331;548;1243;1690;;;;;;1050;487;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DOULEUR;2014;620000349;620101360;;12;55;194;;;;;;103;97;158;446;510;;;;;;219;176;;;;;;;;;;;0;;;2;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0.2;0.2;;;;
DOULEUR;2014;620000653;620103440;Consultation;12;82;37;;;;;;33;24;364;645;1051;;;;;;487;328;50;24;78;;;;;;51;1;0;;;1;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;0.67;;;;;
DOULEUR;2014;630000404;630780989;Centre;;;;;;;;;;;509;225;5403;;;;;;2037;;;;;;;;;;;;0;;;1;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;2.2;;;;;
DOULEUR;2014;630000420;630781003;Centre;;52;25;;;;;;;;15;61;671;;;;;;;130;;;1;;;;;;;;0;;;;;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;0.5;0.5;;;;0.4
DOULEUR;2014;630000479;630781110;Consultation;0;0;355;;;;;;;;0;0;935;;;;;;;;0;0;;;;;;;;;0;;;1;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0.82;0.6;;;;0
DOULEUR;2014;640000162;640780417;Consultation;;2;5;;;;;;;;249;1085;1155;;;;;;454;45;;;;;;;;;;;0;;;1;0;;;;0;2;0;;;;0;;;;;;;;;;;;;;;;;;;1.32;0;;;;0
DOULEUR;2014;640000600;640781290;Consultation;0;0;30;;;;;;30;;348;928;705;;;;;;347;188;4;2;8;;;;;;4;;0;;;0;0;;;;1;1;1;;;;0;;;;;;;;;;;;;;;;;;;0.5;0.5;;;;1
DOULEUR;2014;650000417;650783160;Centre;1;;2;;;;;;1;1;248;;922;;;;;;303;175;0;;13;;;;;;4;4;0;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.64;;;;;
DOULEUR;2014;660000084;660780180;Consultation;;;13;;;;;;;;1001;1251;1172;;;;;;1532;;;;7;;;;;;7;;0;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1
DOULEUR;2014;670000025;670780055;;;;460;;;;;;;;1385;810;6021;;;;;;;;0;0;;;;;;;;;197;;;1;1;;;;;11;7;;;;;;;;;;;;;;;;;;;;;;;5;4.5;;;;
DOULEUR;2014;670783273;670780055;Centre;;;460;;;;;;;;1385;810;6021;;;;;;;;;;;;;;;;;;0;;;1;1;;;;;11;7;;;;;;;;;;;;;;;;;;;;;;;5;4.5;;;;
DOULEUR;2014;670797539;670014604;Consultation;;;2526;;;;;;634;214;;;;;;;;;;;;;;;;;;;;;58;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;2.23;;;;;
DOULEUR;2014;680000577;680000411;Consultation;;;81;;;;;;62;53;;939;2704;;;;;;814;436;;;;;;;;;;;0;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;0.35;0.3;;;;
DOULEUR;2014;680000601;680000437;Centre;2;;6;;;;;;6;5;6;348;3702;;;;;;463;322;;;1;;;;;;1;1;217;;;;2;;;;;2;;;;;2;;;;;;;;;;;;;;;;;;;1.8;2;;;;0.66
DOULEUR;2014;680000684;680000973;Centre;17;427;786;;;;;;408;40;259;529;4080;;;;;;1469;1005;0;5;34;;;;;;14;13;127;;;1;1;;;;;2;1;;;;3;;;;;;;;;;;;;;;;;;;1.7;1.5;;;;1.5
DOULEUR;2014;680004546;680000486;Centre;621;2;91;;;;;;360;;148;739;4772;;;;;;1507;610;;;26;;;;;;;12;2;;;1;1;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;;;1.4;1.2;;;;1
DOULEUR;2014;690000880;690783220;Consultation;98;600;761;;;;;;407;102;221;871;1474;;;;;;656;94;0;3;20;;;;;;13;5;0;;;2;2;;;;3;2;2;;;;0;;;;;;;;;;;;;;;;;;;1.48;1.48;;;;2.34
DOULEUR;2014;690780093;750821092;;94;;41;;;;;;;;;;646;;;;;;314;;;;5;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DOULEUR;2014;690780416;690031190;Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;0;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;0.1;0.1;;;;
DOULEUR;2014;690781836;690006598;Consultation;120;;876;;;;;;317;298;48;;1719;;;;;;1104;490;;;;;;;;;;;0;;;1;1;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;1.4;1.4;;;;0.1
DOULEUR;2014;690783154;690781810;Consultation;;;4;;;;;;4;;;;188;;;;;;141;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.34
DOULEUR;2014;690784137;690781810;Consultation;86;;272;;;;;;226;167;630;107;1116;;;;;;554;231;0;0;5;;;;;;4;4;0;;;1;0;;;;0;4;3;;;;1;;;;;;;;;;;;;;;;;;;1;0.4;;;;0.25
DOULEUR;2014;690784152;690781810;Consultation;;;52;;;;;;45;45;36;;1611;;;;;;650;391;0;;4;;;;;;2;0;0;;;0;0;;;;;6;6;;;;;;;;;;;;;;;;;;;;;;;0.9;0.9;;;;
DOULEUR;2014;690784178;690781810;Centre;0;25;411;;;;;;92;31;757;459;2616;;;;;;1071;510;316;215;491;;;;;;187;99;549;;;1;1;;;;2;5;5;;;;1;;;;;;;;;;;;;;;;;;;2.3;2.3;;;;
DOULEUR;2014;690784194;690781810;Consultation;;;75;;;;;;66;;;;29;;;;;;28;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DOULEUR;2014;690796727;;Centre;16;17;33;;;;;;10;4;502;539;564;;;;;;160;75;;4;;;;;;;;;;;;1;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;0.62;0.4;;;;0.67
DOULEUR;2014;690805361;690805353;Consultation;187;478;1062;;;;;;850;;211;460;2215;;;;;;844;252;0;1;10;;;;;;11;2;0;;;2;;;;;;5;4;;;;1;;;;;;;;;;;;;;;;;;;1;0.64;;;;0.54
DOULEUR;2014;700000029;700004591;Consultation;;92;34;;;;;;;;253;273;334;;;;;;321;133;;;;;;;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;;;;;
DOULEUR;2014;710010067;710780644;Consultation;;;;;;;;;;;0;205;143;;;;;;89;75;0;0;0;;;;;;0;0;0;;;;;;;;3;1;1;;;;;;;;;;;;;;;;;;;;;;;0.03;0.03;;;;1.3
DOULEUR;2014;710978289;710780263;Centre;;75;7;;;;;;;;317;299;1737;;;;;;874;397;;;10;;;;;;8;4;411;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
DOULEUR;2014;710978313;710976705;Consultation;;;683;;;;;;633;592;;;1408;;;;;;410;234;;;29;;;;;;18;5;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;;;;;
DOULEUR;2014;720000033;720000025;Centre;;;;;;;;;;;380;549;2195;;;;;;912;374;;;294;;;;;;;89;0;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;;;1.1
DOULEUR;2014;720000199;720000595;Consultation;29;87;53;;;;;;;;41;120;292;;;;;;147;121;;;;;;;;;;;0;;;;;;;;;2;2;;;;4;;;;;;;;;;;;;;;;;;;;;;;;1
DOULEUR;2014;720000413;720008390;Consultation;;;;;;;;;;;0;28;55;;;;;;27;14;;;;;;;;;;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.03;;;;0.03
DOULEUR;2014;720001437;720006022;Consultation;;;;;;;;;;;;;112;;;;;;48;32;;;;;;;;;;;0;;;;;;;;;2;;;;;2;;;;;;;;;;;;;;;;;;;0.07;;;;;0.42
DOULEUR;2014;720016179;720016724;Consultation;;;;;;;;;;;13;54;256;;;;;;108;54;;;;;;;;;;;0;;;1;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;0.8;0.8;;;;
DOULEUR;2014;720017748;720000561;Centre;;;;;;;;;;;;1409;1494;;;;;;644;337;;;0;;;;;;;;0;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;1.5;;;;;
DOULEUR;2014;730000031;730000015;Consultation;198;650;1040;;;;;;198;299;344;925;929;;;;;;237;225;5;7;14;;;;;;5;5;125;;;;;;;;;5;3;;;;2;;;;;;;;;;;;;;;;;;;1.1;0.55;;;;1.05
