BOR;AN;nofinesset;nofinessej;URG;HMED;HIDE;SAO;ACC;PASSU;dt80;dt18;dtMCO;dtMCO80;dtMCO18;dtLS;dtLS80;dtLS18;dtHAD;dtHAD80;dtHAD18;dtEXT;dtEXT80;dtEXT18;dtHOSP;LIT_UHCD;JLI_UHCD;SEJ_UHCD;SEJ0_UHCD;JOU_UHCD;STAP;RMM
URGENCES2;2014;270000441;270000110;GEN;168;168;0;;14978;1181;4980;1119;;;153;;;;;;503;;;;4;1460;840;182;732;0;0
URGENCES2;2014;270000458;270023724;GEN;238;420;1;IAO;22840;2130;4663;4332;1295;134;7;4;0;;;;;;;;6;2190;1562;402;1248;1;1
URGENCES2;2014;280000084;280000183;GEN;672;1029;1;IAO;57290;3988;21768;10157;2341;1860;176;3;18;;;;;;;;11;4015;2946;964;2228;0;0
URGENCES2;2014;280000662;280500075;GEN;406;490;1;IAO;16800;2470;3778;4803;1507;35;;;;;;;365;6;;;5;1825;1166;347;890;0;1
URGENCES2;2014;280502998;280000589;GEN;168;168;1;IAO;15301;2264;3610;2983;;1242;1;;;;;;842;43;52;;3;1095;1237;0;1284;0;0
URGENCES2;2014;280504267;280000134;GEN;792;1016;1;MAO;56866;5622;17588;13325;3588;2163;5;2;0;;;;254;53;4;;16;5840;6170;2051;4756;1;1
URGENCES2;2014;280505777;280001199;GEN;168;240;0;;18731;;;;;;;;;;;;;;;;8;2920;911;78;852;;
URGENCES2;2014;290000025;290020700;GEN;504;1516;1;IAO;42342;5431;14597;9473;2957;2747;44;27;0;;;;1028;160;15;;22;8030;2705;878;1922;1;1
URGENCES2;2014;290000025;290020700;PED;;;;;;;;;;;;;;;;;;;;;;;716;539;184;;
URGENCES2;2014;290000033;290021542;GEN;273;865;1;IAO;31555;4512;7328;10468;3298;1214;1359;39;58;;;;87;13;11;;10;3650;3160;987;2339;1;1
URGENCES2;2014;290000058;290000017;PED;223;634;1;IAO;25350;;;;;;;;;;;;;;;3759;0;0;0;0;0;;
URGENCES2;2014;290000066;290020700;GEN;84;148;1;IAO;7160;1055;1610;1130;525;58;2;1;0;;;;41;10;0;;0;0;0;0;0;1;1
URGENCES2;2014;290000173;290000041;GEN;195;273;0;;16293;2045;3918;3182;1362;84;323;20;4;;;;76;5;0;;4;1460;1014;210;904;0;0
URGENCES2;2014;290000181;290000074;GEN;168;357;1;IAO;13576;2405;2467;3812;1595;53;3;1;0;;;;368;70;55;;2;730;1090;550;571;1;1
URGENCES2;2014;290000256;290000017;GEN;168;175;0;;12356;3027;1823;3833;1999;83;;;;;;;;;;;4;1460;1026;161;961;1;1
URGENCES2;2014;290000728;750821092;GEN;228;346;1;IAO;19509;2115;673;4640;1312;86;;;;;;;;;;;4;1460;2017;550;1505;1;1
URGENCES2;2014;290000785;220020739;GEN;336;420;1;IAO;15108;2696;3047;2850;1367;7;;8;0;;;;;;;;2;732;294;140;154;1;0
URGENCES2;2014;290000934;290000306;GEN;358;566;1;IAO;20828;3308;4696;5160;2368;51;292;40;5;;;;179;46;1;;6;2190;1429;406;1025;0;0
URGENCES2;2014;290004324;290000017;GEN;504;1158;1;IAO;40640;9381;;17952;6172;;;;;;;;;;;;16;5840;5159;600;5335;1;1
URGENCES2;2014;290019777;290022508;GEN;244;493;1;IAO;32682;1814;9407;2694;254;111;;;;;;;504;126;33;;6;2190;2938;2603;337;1;0
URGENCES2;2014;2A0000022;2A0000014;GEN;672;1008;1;IAO;34100;3838;5970;7639;2095;921;153;134;0;;;;578;230;13;;8;2153;1799;437;1813;1;1
URGENCES2;2014;2A0000154;2A0000204;GEN;168;186;1;IAO;18212;918;4665;1983;476;95;;;;;;;263;27;58;;4;;362;231;131;1;1
URGENCES2;2014;2B0000012;2B0000020;GEN;450;966;1;IAO;29443;3800;5322;6936;;;351;;;;;;856;;;;6;;2520;934;1834;1;1
URGENCES2;2014;2B0005359;2B0005342;GEN;168;168;1;IAO;11854;;;1287;;;;;;;;;;;;;2;730;779;320;531;0;
URGENCES2;2014;300000023;300780046;GEN;336;574;1;IAO;37698;5611;8811;9140;2915;1113;531;15;7;;;;580;199;38;;8;2920;3577;766;3067;1;1
URGENCES2;2014;300000031;300780053;GEN;208;238;1;IAO;26319;2918;6942;6681;1748;898;;;;;;;;;;;6;2190;2078;863;1375;0;1
URGENCES2;2014;300780137;920028396;GEN;168;168;1;IAO;10572;824;;1177;363;;;;;;;;;;;;2;730;98;56;42;1;1
URGENCES2;2014;300782117;300780038;GEN;6900;1502;1;IAO;55972;7352;4012;13762;;;367;;;;;;495;;;;10;3650;3702;692;3450;1;1
URGENCES2;2014;300782117;300780038;PED;1585;0;1;IAO;15805;;;;;;;;;;;;;;;2857;1;;85;51;40;;
URGENCES2;2014;300788502;300788486;GEN;228;256;1;IAO;22582;971;6466;2182;276;225;0;;;;;;0;;;;6;2190;239;122;117;1;1
URGENCES2;2014;310000310;310780671;GEN;336;420;1;IAO;20717;3544;4699;5806;2221;351;;;;;;;;;;;8;2920;1991;629;1434;1;1
URGENCES2;2014;310016977;310781406;PED;375;1096;1;IAO;44510;;;;;;;;;;;;;;;6559;13;4745;8629;5649;3005;;
URGENCES2;2014;310780101;310000039;GEN;168;252;0;;16146;1804;3023;2825;852;70;;;;;;;;;;;3;1095;233;167;70;1;1
URGENCES2;2014;310780283;310000112;GEN;261;690;1;IAO;29466;;;6798;;;;;;;;;;;;;15;5475;2418;187;3119;1;
URGENCES2;2014;310780382;310000179;GEN;168;168;0;;10456;1075;639;1533;;;;;;;;;66;;;;2;;7;0;8;1;1
URGENCES2;2014;310781000;310788880;GEN;168;490;1;IAO;16798;1329;1667;4545;1315;61;96;14;0;;;;;;;;2;730;645;80;648;1;1
URGENCES2;2014;310781067;310788898;GEN;168;168;0;;15757;732;401;1916;341;12;;;;;;;128;12;5;;5;1821;1400;576;880;1;1
URGENCES2;2014;310781505;310000492;GEN;252;385;0;;25565;;;3580;;;;;;;;;;;;;6;2190;1015;456;560;;
URGENCES2;2014;310783048;310781406;GEN;958;3239;1;MAO;62531;6242;3200;10909;3346;274;350;13;20;;;;2285;306;94;;17;6205;3890;839;5033;1;1
URGENCES2;2014;310783055;310781406;GEN;588;1546;1;MAO;35968;6259;982;8915;2731;114;69;21;6;;;;971;486;6;;14;5110;4313;2226;2519;1;1
URGENCES2;2014;320000086;320780117;GEN;168;252;1;IAO;20492;3312;4221;6854;2241;831;34;23;0;;;;;;;;2;730;578;138;478;1;1
URGENCES2;2014;320000102;320780133;GEN;168;168;0;;7289;978;1630;243;164;0;0;0;0;;;;648;157;105;;2;730;443;184;305;1;1
URGENCES2;2014;330000555;330781204;GEN;386;615;1;IAO;30749;4098;7600;7228;2357;820;12;;;;;;;;;;6;2190;2573;720;2036;0;1
URGENCES2;2014;330000571;330781220;GEN;168;252;1;IAO;18003;2289;4503;5339;1593;407;47;28;0;;;;854;208;135;;3;1095;2486;1583;989;1;1
URGENCES2;2014;330000589;330027509;GEN;168;229;1;IAO;22091;3174;4570;5513;1906;252;1;0;0;;;;294;103;45;;5;1825;1774;890;925;1;1
URGENCES2;2014;330000597;330027509;GEN;84;84;1;IAO;4459;367;1373;351;148;5;0;0;;;;;57;10;11;;;;0;0;0;1;1
URGENCES2;2014;330000605;330781253;GEN;492;969;1;IAO;55252;7363;15395;17220;4949;2291;259;33;13;;;;2;0;2;;12;8015;8630;4304;5004;0;0
URGENCES2;2014;330780263;330000134;GEN;168;408;1;IAO;25207;1650;5687;1605;235;45;;;;;;;861;360;65;;6;2190;5978;4289;1689;1;
URGENCES2;2014;330780479;330000274;GEN;280;420;1;IAO;28862;3057;4263;2517;;;;;;;;;1658;;;;5;5;6447;4642;2011;1;1
URGENCES2;2014;330780495;330796392;GEN;168;168;1;IAO;17647;2035;4355;1305;472;47;;;;;;;1098;184;114;;4;1460;3028;1950;1099;1;1
URGENCES2;2014;330780529;330796392;GEN;238;383;0;;13842;1720;1552;2265;725;79;2;2;0;;;;183;48;6;;3;1095;2863;2042;839;0;0
URGENCES2;2014;330780537;330000324;GEN;168;168;1;IAO;17653;2623;3902;5463;1768;289;0;0;0;;;;462;60;58;;4;1460;2390;1810;580;1;0
URGENCES2;2014;330781303;750821092;GEN;288;578;1;IAO;28544;3285;1647;4737;1713;78;13;3;0;;;;400;136;8;;4;1460;2310;954;1419;0;1
URGENCES2;2014;330781352;330781196;GEN;268;714;1;IAO;20010;4093;772;12221;3635;315;0;;;;;;127;3;11;;15;5475;4803;2707;2097;0;1
URGENCES2;2014;330781360;330781196;GEN;676;1363;1;IAO;52839;6498;3336;28652;5751;1289;2;;;;;;105;17;7;;20;7300;12136;9034;3103;0;1
URGENCES2;2014;330781360;330781196;PED;218;672;1;IAO;38607;;;;;;;;;;;;;;;7690;8;2920;831;643;188;;
URGENCES2;2014;340000033;340780055;GEN;490;672;1;MAO;58829;6680;20896;13862;3561;2477;739;257;14;;;;;;;;6;2190;4510;2372;2276;1;1
URGENCES2;2014;340000223;340011295;GEN;279;738;1;IAO;34195;4616;7580;7559;2536;966;201;5;1;;;;;;;;9;3285;3482;793;3497;0;1
URGENCES2;2014;340015502;340000512;GEN;256;420;1;IAO;22973;;;;;;;;;;;;;;;;6;2190;1470;1033;446;1;0
URGENCES2;2014;340015965;340000074;GEN;235;368;1;IAO;20930;1960;4801;3571;947;168;;;;;;;;;;;2;730;12;12;0;1;0
URGENCES2;2014;340780147;340000108;GEN;168;168;1;IAO;13560;1000;3775;1522;536;64;;;;;;;;;;;2;730;77;75;2;;
URGENCES2;2014;340780154;340000116;GEN;168;189;1;IAO;11880;968;2921;932;373;35;;;;;;;121;15;23;;2;730;136;134;2;1;1
URGENCES2;2014;340780634;340000272;GEN;168;270;1;IAO;20067;592;8750;1686;212;289;;;;;;;;;;;2;730;57;39;18;1;1
URGENCES2;2014;340780642;340785856;GEN;168;168;0;;10952;;;;;;;;;;;;;;;;4;450;150;68;82;;
URGENCES2;2014;340780667;340000280;GEN;196;273;1;IAO;15260;2379;2069;2731;1037;20;;;;;;;;;;;11;4380;425;105;366;1;1
URGENCES2;2014;340780683;340000306;GEN;168;420;0;;10757;702;1384;479;111;56;;;;;;;;;;;5;1825;348;236;112;1;1
URGENCES2;2014;340780717;340008150;GEN;168;168;;;14394;;;1569;;;;;;;;;;;;;1;365;590;389;202;0;1
URGENCES2;2014;340780725;340016864;GEN;168;238;1;IAO;20285;1885;6404;;;;;;;;;;;;;;4;1460;657;168;540;1;1
URGENCES2;2014;340785161;340780477;GEN;776;1596;1;IAO;76834;10431;2643;12766;;;1626;;;;;;810;;;;21;7665;7991;3160;5495;1;1
URGENCES2;2014;340785161;340780477;PED;420;504;1;IAO;30051;;;;;;;;;;;;;;;4928;6;2190;1883;591;1365;;
URGENCES2;2014;350000121;350000303;GEN;259;647;1;IAO;29148;;;4599;;;;;;;;;;;;;5;1825;768;463;311;;
URGENCES2;2014;350000147;350000022;GEN;322;509;1;IAO;37213;5560;8104;13138;4022;1460;446;14;96;;;;419;123;38;;10;3650;3104;201;3653;1;1
URGENCES2;2014;350000154;350000030;GEN;453;545;1;IAO;27208;3716;7443;6687;2551;760;3;2;0;;;;389;73;35;;8;2920;2118;246;2408;1;0
URGENCES2;2014;350000162;350000048;GEN;336;347;1;IAO;20783;2816;4737;4800;1728;576;79;10;0;;;;674;458;26;;4;1460;3693;1815;2194;1;1
URGENCES2;2014;350000188;350000055;GEN;336;336;0;;20076;2432;5612;4293;1650;438;5;;;;;;328;;;;4;1460;973;189;870;1;1
URGENCES2;2014;350000741;350005179;GEN;573;1879;1;MAO;49684;7857;1407;10706;3301;121;10;8;;;;;3304;1227;42;;19;6935;3972;2115;1895;1;1
URGENCES2;2014;350005146;350000733;GEN;210;324;1;IAO;21013;1324;6896;;;;0;;;;;;;;;;4;1460;120;76;44;1;0
URGENCES2;2014;350007084;350005179;PED;352;1196;1;IAO;30220;;;;;;;;;;;;;;;4735;8;2536;2272;429;2410;;
URGENCES2;2014;360000038;360000046;GEN;168;168;0;;10025;1089;2644;1502;682;28;8;3;0;;;;125;4;34;;6;2190;590;428;168;0;1
URGENCES2;2014;360000137;360000053;GEN;441;889;1;IAO;44696;6487;10597;12403;4055;955;196;4;20;;;;639;220;31;;10;4172;3943;1049;3124;1;1
URGENCES2;2014;360000160;360000079;GEN;168;168;0;;10241;1739;2518;2266;1043;64;24;17;0;;;;0;0;0;;3;1095;490;110;438;0;1
URGENCES2;2014;370000093;370000192;GEN;252;371;1;IAO;21995;1309;2899;2513;150;331;;;;;;;381;22;50;;8;2920;2242;1069;1332;1;1
URGENCES2;2014;370000499;370000481;PED;;711;1;IAO;31046;;;;;;;;;;;;;;;4147;8;2680;1419;328;1133;;
URGENCES2;2014;370000531;370000606;GEN;168;168;1;IAO;15978;2855;3069;3723;1714;50;244;21;4;;;;472;135;61;;6;2190;2264;506;1927;1;0
URGENCES2;2014;370000879;370000564;GEN;182;343;1;IAO;18725;2805;4991;2644;1445;26;59;1;1;;;;203;27;7;;4;1460;1243;501;752;1;0
URGENCES2;2014;370000903;370000614;GEN;218;241;0;;13799;2597;3241;1743;1044;18;9;9;0;;;;581;89;48;;4;1460;651;67;691;1;0
URGENCES2;2014;370004467;370000481;GEN;;1813;1;IAO;46676;7180;1826;18225;5065;363;10;1;0;;;;;;;;18;3492;12115;4139;9348;1;1
URGENCES2;2014;370007569;370007528;GEN;224;435;1;IAO;21850;;;2279;;;;;;;;;;;;;3;1095;10;7;8;1;0
URGENCES2;2014;380000026;380780031;GEN;186;186;0;;7048;757;1795;792;383;6;2;2;0;;;;416;74;68;;0;0;0;0;0;1;0
URGENCES2;2014;380000034;380780049;GEN;592;924;1;IAO;42400;;;9261;;;;;;;;;;;;;20;7300;1066;636;435;0;1
URGENCES2;2014;380000042;380780056;GEN;240;339;0;;20007;1505;6053;1610;700;20;0;0;0;;;;407;63;101;;2;730;413;110;328;;0
URGENCES2;2014;380000067;380780080;GEN;861;1512;1;IAO;55106;8459;1509;13927;4680;142;64;0;2;;;;1607;190;37;;20;7300;17663;7647;12244;1;1
URGENCES2;2014;380000067;380780080;PED;336;798;1;IAO;28564;;;;;;;;;;;;;;;5560;12;4380;5249;1907;3742;;
URGENCES2;2014;380000174;380781435;GEN;456;840;1;IAO;37772;3398;14178;9414;2662;1412;139;8;1;;;;463;45;103;;8;2920;2732;553;2442;1;1
URGENCES2;2014;380000406;380784751;GEN;336;756;1;IAO;33178;;;5230;;;0;;;;;;1468;;;;5;1825;2801;453;2512;0;1
URGENCES2;2014;380000406;380784751;PED;;;;;;;;;;;;;;;;;;;;;;;99;86;13;;
URGENCES2;2014;380012658;380012609;GEN;386;582;1;IAO;26402;2566;4556;5842;1487;197;;;;;;;;;;;10;3650;5842;4002;1915;1;0
URGENCES2;2014;380781450;380798140;GEN;168;238;1;IAO;17552;643;5941;1894;359;185;;;;;;;;;;;2;730;477;461;16;0;0
URGENCES2;2014;380782722;380780080;GEN;212;196;0;;13792;692;3930;1376;;;;;;;;;6;;;;0;;0;0;0;1;0
URGENCES2;2014;380785956;380795211;GEN;218;455;1;IAO;22285;1320;3240;1730;409;46;;;;;;;76;2;7;;12;4380;1307;651;658;1;1
URGENCES2;2014;390000040;390780146;GEN;199;569;1;IAO;25872;4407;5029;8909;2780;1122;9;0;9;;;;211;;;;13;4745;3906;876;4425;1;1
URGENCES2;2014;390000065;390780161;GEN;168;168;0;;11400;;3095;3122;;;;;;;;;;;;;4;1460;1481;423;1278;1;1
URGENCES2;2014;390000214;390780591;GEN;158;190;0;;7671;1025;1729;1084;544;12;8;0;0;;;;;;;;2;730;277;81;263;0;0
URGENCES2;2014;390000222;390780609;GEN;168;420;1;MAO;27837;3399;7208;7537;2360;1039;16;8;0;;;;;;;;4;1460;1400;466;979;1;0
URGENCES2;2014;400000105;400780193;GEN;396;762;1;MAO;37985;5291;9829;7962;2856;1177;129;28;1;;;;580;94;28;;10;3650;4614;1326;4106;1;1
URGENCES2;2014;400000139;400011177;GEN;574;466;1;IAO;30434;4254;6898;9359;2736;1123;181;9;3;;;;314;69;30;;10;3650;3282;443;3559;1;1
URGENCES2;2014;400782769;400001764;GEN;168;168;;;8952;1635;1669;1727;1094;113;25;24;0;;;;331;142;9;;4;1460;1124;766;358;0;
URGENCES2;2014;410000020;410000087;GEN;567;1512;1;IAO;38241;5099;5179;8641;2872;295;160;6;4;;;;2;1;0;;11;4015;2205;115;3105;1;0
