BOR;AN;nofinesset;nofinessej;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2018;750032229;750827933;SSR_A50;1;23;;8;;7192;;1528;
SSR;2018;750032229;750827933;SSR_E;;17;;8;101;6636;35;1473;
SSR;2018;750032229;750827933;SSR_E50;1;17;;8;;6636;;1473;
SSR;2018;750032229;750827933;SSR_TOT;;40;;16;226;13828;74;3001;
SSR;2018;750038739;920030269;SSR_A;;104;;30;952;36548;89;6001;
SSR;2018;750038739;920030269;SSR_A50;1;;;;;0;;0;
SSR;2018;750038739;920030269;SSR_A51;1;20;;10;;8459;;2246;
SSR;2018;750038739;920030269;SSR_A52;1;42;;10;;13996;;1864;
SSR;2018;750038739;920030269;SSR_A59;1;42;;10;;14093;;1891;
SSR;2018;750038739;920030269;SSR_TOT;;104;;30;952;36548;89;6001;
SSR;2018;750041543;750712184;SSR_A;;91;;25;641;26129;78;2506;
SSR;2018;750041543;750712184;SSR_A59;1;91;;25;;26129;;2506;
SSR;2018;750041543;750712184;SSR_TOT;;91;;25;641;26129;78;2506;
SSR;2018;750042830;750710428;SSR_A;;60;;;520;21230;54;0;
SSR;2018;750042830;750710428;SSR_A59;1;60;;;;21230;;0;
SSR;2018;750042830;750710428;SSR_TOT;;60;;;520;21230;54;0;
SSR;2018;750047128;920030269;SSR_A;;94;;20;675;33687;129;5386;
SSR;2018;750047128;920030269;SSR_A50;1;0;;0;;0;;0;
SSR;2018;750047128;920030269;SSR_A51;1;20;;10;;9270;;2238;
SSR;2018;750047128;920030269;SSR_A52;1;32;;10;;13418;;3148;
SSR;2018;750047128;920030269;SSR_A59;1;42;;0;;10999;;0;
SSR;2018;750047128;920030269;SSR_TOT;;94;;20;675;33687;129;5386;
SSR;2018;750049561;750049553;SSR_A;;60;;10;568;20487;30;4111;
SSR;2018;750049561;750049553;SSR_A58;1;60;;10;;20487;;4111;
SSR;2018;750049561;750049553;SSR_TOT;;60;;10;568;20487;30;4111;
SSR;2018;750055287;750806853;SSR_A;;12;;;106;3996;12;0;
SSR;2018;750055287;750806853;SSR_A50;1;12;;;;3996;;0;
SSR;2018;750055287;750806853;SSR_TOT;;12;;;106;3996;12;0;
SSR;2018;750100042;750712184;SSR_A;;104;;18;701;32222;117;8909;
SSR;2018;750100042;750712184;SSR_A50;1;;;3;;0;;871;
SSR;2018;750100042;750712184;SSR_A52;1;44;;5;;12939;;2072;
SSR;2018;750100042;750712184;SSR_A53;1;0;;10;;0;;5966;
SSR;2018;750100042;750712184;SSR_A59;1;60;;0;;19283;;0;
SSR;2018;750100042;750712184;SSR_TOT;;104;;18;701;32222;117;8909;
SSR;2018;750100083;750712184;SSR_A;;250;;20;1756;76894;240;3511;
SSR;2018;750100083;750712184;SSR_A50;1;30;;;;5380;;0;
SSR;2018;750100083;750712184;SSR_A51;1;30;;0;;5167;;0;
SSR;2018;750100083;750712184;SSR_A52;1;30;;20;;15867;;3511;
SSR;2018;750100083;750712184;SSR_A59;1;160;;;;50480;;0;
SSR;2018;750100083;750712184;SSR_TOT;;250;;20;1756;76894;240;3511;
SSR;2018;750100109;750712184;SSR_E;;80;;;346;24644;95;0;
SSR;2018;750100109;750712184;SSR_E52;1;80;;;;24644;;0;
SSR;2018;750100109;750712184;SSR_TOT;;80;;;346;24644;95;0;
SSR;2018;750100125;750712184;SSR_A;;104;;30;777;29761;96;6010;
SSR;2018;750100125;750712184;SSR_A50;1;0;;0;;0;;0;
SSR;2018;750100125;750712184;SSR_A51;1;0;;0;;0;;0;
SSR;2018;750100125;750712184;SSR_A52;1;82;;18;;25181;;5266;
SSR;2018;750100125;750712184;SSR_A54;1;22;;12;;4580;;744;
SSR;2018;750100125;750712184;SSR_TOT;;104;;30;777;29761;96;6010;
SSR;2018;750100166;750712184;SSR_A;;0;;10;0;0;0;2272;
SSR;2018;750100166;750712184;SSR_A51;1;0;;10;;0;;2272;
SSR;2018;750100166;750712184;SSR_TOT;;0;;10;0;0;0;2272;
SSR;2018;750100216;750712184;SSR_A;;124;;9;803;36743;119;3337;
SSR;2018;750100216;750712184;SSR_A50;1;;;;;0;;0;
SSR;2018;750100216;750712184;SSR_A59;1;124;;9;;36743;;3337;
SSR;2018;750100216;750712184;SSR_TOT;;124;;9;803;36743;119;3337;
SSR;2018;750100232;750712184;SSR_A;;74;;7;435;21767;79;1788;
SSR;2018;750100232;750712184;SSR_A50;1;20;;;;6387;;0;
SSR;2018;750100232;750712184;SSR_A52;1;;;7;;0;;1788;
SSR;2018;750100232;750712184;SSR_A54;1;14;;;;4562;;0;
SSR;2018;750100232;750712184;SSR_A59;1;40;;;;10818;;0;
SSR;2018;750100232;750712184;SSR_TOT;;74;;7;435;21767;79;1788;
SSR;2018;750100299;750712184;SSR_A;;165;;8;1176;55971;183;1176;
SSR;2018;750100299;750712184;SSR_A59;1;165;;8;;55971;;1176;
SSR;2018;750100299;750712184;SSR_TOT;;165;;8;1176;55971;183;1176;
SSR;2018;750150088;750000515;SSR_A;;55;;10;558;18713;26;3329;
SSR;2018;750150088;750000515;SSR_A50;1;20;;;;6358;;0;
SSR;2018;750150088;750000515;SSR_A51;1;35;;10;;12355;;3329;
SSR;2018;750150088;750000515;SSR_TOT;;55;;10;558;18713;26;3329;
SSR;2018;750150146;750720609;SSR_A;;44;;10;483;14223;5;2056;
SSR;2018;750150146;750720609;SSR_A50;1;;;;;0;;0;
SSR;2018;750150146;750720609;SSR_A59;1;44;;10;;14223;;2056;
SSR;2018;750150146;750720609;SSR_TOT;;44;;10;483;14223;5;2056;
SSR;2018;750150252;750720575;SSR_A;;79;;6;530;15918;41;958;
SSR;2018;750150252;750720575;SSR_A50;1;24;;1;;7481;;135;
SSR;2018;750150252;750720575;SSR_A51;1;12;;2;;1289;;224;
SSR;2018;750150252;750720575;SSR_A52;1;14;;3;;805;;599;
SSR;2018;750150252;750720575;SSR_A54;1;17;;0;;3473;;0;
SSR;2018;750150252;750720575;SSR_A56;1;12;;0;;2870;;0;
SSR;2018;750150252;750720575;SSR_E;;73;;9;670;18331;39;1945;
SSR;2018;750150252;750720575;SSR_E50;1;3;;1;;1018;;1;
SSR;2018;750150252;750720575;SSR_E51;1;22;;4;;6247;;648;
SSR;2018;750150252;750720575;SSR_E52;1;6;;1;;1162;;699;
SSR;2018;750150252;750720575;SSR_E55;1;28;;3;;6354;;597;
SSR;2018;750150252;750720575;SSR_E56;1;14;;0;;3550;;0;
SSR;2018;750150252;750720575;SSR_TOT;;152;;15;1200;34249;80;2903;
SSR;2018;750150286;570010181;SSR_A;;110;;;884;33626;70;0;
SSR;2018;750150286;570010181;SSR_A50;1;53;;;;15481;;0;
SSR;2018;750150286;570010181;SSR_A56;1;30;;;;10033;;0;
SSR;2018;750150286;570010181;SSR_A59;1;27;;;;8112;;0;
SSR;2018;750150286;570010181;SSR_TOT;;110;;;884;33626;70;0;
SSR;2018;750150344;750720468;SSR_A;;94;;12;1709;27779;8;5;
SSR;2018;750150344;750720468;SSR_A50;1;82;;0;;24000;;0;
SSR;2018;750150344;750720468;SSR_A55;1;12;;12;;3779;;5;
SSR;2018;750150344;750720468;SSR_TOT;;94;;12;1709;27779;8;5;
SSR;2018;750150377;750721334;SSR_A;;56;;;437;18113;56;0;
SSR;2018;750150377;750721334;SSR_A50;1;;;;;0;;0;
SSR;2018;750150377;750721334;SSR_A59;1;56;;;;18113;;0;
SSR;2018;750150377;750721334;SSR_TOT;;56;;;437;18113;56;0;
SSR;2018;750300360;750026569;SSR_A;;64;;16;940;21213;12;4271;
SSR;2018;750300360;750026569;SSR_A50;1;42;;;;13849;;0;
SSR;2018;750300360;750026569;SSR_A51;1;22;;16;;7364;;4271;
SSR;2018;750300360;750026569;SSR_TOT;;64;;16;940;21213;12;4271;
SSR;2018;750300766;750056145;SSR_A;;30;;20;519;9019;0;4684;
SSR;2018;750300766;750056145;SSR_A53;1;30;;20;;9019;;4684;
SSR;2018;750300766;750056145;SSR_TOT;;30;;20;519;9019;0;4684;
SSR;2018;750700015;750720609;SSR_A;;;;100;0;0;0;21400;
SSR;2018;750700015;750720609;SSR_A50;1;;;;;0;;0;
SSR;2018;750700015;750720609;SSR_A51;1;;;56;;0;;11339;
SSR;2018;750700015;750720609;SSR_A52;1;;;24;;0;;4443;
SSR;2018;750700015;750720609;SSR_A53;1;;;20;;0;;5618;
SSR;2018;750700015;750720609;SSR_TOT;;;;100;0;0;0;21400;
SSR;2018;750801441;750712184;SSR_A;;133;;;1089;46307;105;0;
SSR;2018;750801441;750712184;SSR_A59;1;133;;;;46307;;0;
SSR;2018;750801441;750712184;SSR_TOT;;133;;;1089;46307;105;0;
SSR;2018;750825184;950000760;SSR_A;;;;83;0;0;0;28954;
SSR;2018;750825184;950000760;SSR_A51;1;;;59;;0;;22044;
SSR;2018;750825184;950000760;SSR_A52;1;;;24;;0;;6910;
SSR;2018;750825184;950000760;SSR_TOT;;;;83;0;0;0;28954;
SSR;2018;760000018;760780023;SSR_A;;80;;10;861;27785;57;4218;
SSR;2018;760000018;760780023;SSR_A50;1;34;;;;11613;;0;
SSR;2018;760000018;760780023;SSR_A51;1;16;;1;;5244;;17;
SSR;2018;760000018;760780023;SSR_A52;1;;;1;;0;;165;
SSR;2018;760000018;760780023;SSR_A53;1;;;7;;0;;3430;
SSR;2018;760000018;760780023;SSR_A54;1;;;1;;0;;606;
SSR;2018;760000018;760780023;SSR_A59;1;30;;;;10928;;0;
SSR;2018;760000018;760780023;SSR_TOT;;80;;10;861;27785;57;4218;
SSR;2018;760000026;760780031;SSR_A;;19;;;228;6345;9;0;
SSR;2018;760000026;760780031;SSR_A50;1;19;;;;6345;;0;
SSR;2018;760000026;760780031;SSR_TOT;;19;;;228;6345;9;0;
SSR;2018;760000034;760780049;SSR_A;;26;;;259;9248;15;;
SSR;2018;760000034;760780049;SSR_A50;1;26;;;;9248;;;
SSR;2018;760000034;760780049;SSR_TOT;;26;;;259;9248;15;;
SSR;2018;760000042;760780056;SSR_A;;17;;;209;6164;3;0;
SSR;2018;760000042;760780056;SSR_A50;1;17;;;;6164;;0;
SSR;2018;760000042;760780056;SSR_TOT;;17;;;209;6164;3;0;
SSR;2018;760000059;760780064;SSR_A;;30;;;303;10596;27;0;
SSR;2018;760000059;760780064;SSR_A50;1;30;;;;10596;;0;
SSR;2018;760000059;760780064;SSR_TOT;;30;;;303;10596;27;0;
SSR;2018;760000133;760780213;SSR_A;;50;;;448;17234;46;0;
SSR;2018;760000133;760780213;SSR_A50;1;10;;;;2237;;0;
SSR;2018;760000133;760780213;SSR_A59;1;40;;;;14997;;0;
SSR;2018;760000133;760780213;SSR_TOT;;50;;;448;17234;46;0;
SSR;2018;760000174;760780254;SSR_A;;25;;;287;6795;7;0;
SSR;2018;760000174;760780254;SSR_A50;1;25;;;;6795;;0;
SSR;2018;760000174;760780254;SSR_TOT;;25;;;287;6795;7;0;
SSR;2018;760000182;760780262;SSR_E;;3;;;8;1014;6;0;
SSR;2018;760000182;760780262;SSR_E50;1;3;;;;1014;;0;
SSR;2018;760000182;760780262;SSR_TOT;;3;;;8;1014;6;0;
SSR;2018;760000356;760780726;SSR_A;;81;;32;619;26935;89;8536;
SSR;2018;760000356;760780726;SSR_A50;1;;;;;0;;0;
SSR;2018;760000356;760780726;SSR_A51;1;6;;5;;831;;152;
SSR;2018;760000356;760780726;SSR_A52;1;16;;15;;6049;;6739;
SSR;2018;760000356;760780726;SSR_A59;1;59;;12;;20055;;1645;
SSR;2018;760000356;760780726;SSR_TOT;;81;;32;619;26935;89;8536;
SSR;2018;760000364;760780734;SSR_A;;60;;;557;21187;31;0;
SSR;2018;760000364;760780734;SSR_A50;1;30;;;;11100;;0;
SSR;2018;760000364;760780734;SSR_A59;1;30;;;;10087;;0;
SSR;2018;760000364;760780734;SSR_TOT;;60;;;557;21187;31;0;
SSR;2018;760000380;760780759;SSR_A;;20;;;205;6819;13;0;
SSR;2018;760000380;760780759;SSR_A50;1;20;;;;6819;;0;
SSR;2018;760000380;760780759;SSR_TOT;;20;;;205;6819;13;0;
SSR;2018;760000398;760780742;SSR_A;;52;;;571;18103;22;0;
SSR;2018;760000398;760780742;SSR_A50;1;52;;;;18103;;0;
SSR;2018;760000398;760780742;SSR_TOT;;52;;;571;18103;22;0;
SSR;2018;760000463;760024042;SSR_A;;98;;8;634;28085;95;1276;
SSR;2018;760000463;760024042;SSR_A50;1;78;;;;20833;;0;
SSR;2018;760000463;760024042;SSR_A53;1;;;8;;0;;1276;
SSR;2018;760000463;760024042;SSR_A59;1;20;;;;7252;;0;
SSR;2018;760000463;760024042;SSR_TOT;;98;;8;634;28085;95;1276;
SSR;2018;760000620;760782227;SSR_A;;60;;;422;18804;40;0;
SSR;2018;760000620;760782227;SSR_A50;1;;;;;0;;0;
SSR;2018;760000620;760782227;SSR_A59;1;60;;;;18804;;0;
SSR;2018;760000620;760782227;SSR_TOT;;60;;;422;18804;40;0;
SSR;2018;760000802;760782425;SSR_A;;30;;0;277;10308;15;0;
SSR;2018;760000802;760782425;SSR_A59;1;30;;0;;10308;;0;
SSR;2018;760000802;760782425;SSR_TOT;;30;;0;277;10308;15;0;
SSR;2018;760017079;760017038;SSR_A;;68;;20;530;23845;63;12783;
SSR;2018;760017079;760017038;SSR_A50;1;;;;;0;;0;
SSR;2018;760017079;760017038;SSR_A51;1;34;;10;;19428;;8747;
SSR;2018;760017079;760017038;SSR_A52;1;34;;10;;4417;;4036;
SSR;2018;760017079;760017038;SSR_TOT;;68;;20;530;23845;63;12783;
SSR;2018;760021329;760000448;SSR_A;;;;30;0;0;0;11120;
SSR;2018;760021329;760000448;SSR_A53;1;;;30;;0;;11120;
SSR;2018;760021329;760000448;SSR_TOT;;;;30;0;0;0;11120;
SSR;2018;760027292;760027300;SSR_A;;32;;;364;9355;8;0;
SSR;2018;760027292;760027300;SSR_A50;1;32;;;;9355;;0;
SSR;2018;760027292;760027300;SSR_TOT;;32;;;364;9355;8;0;
SSR;2018;760029017;920031572;SSR_A;;80;;;682;27113;53;0;
SSR;2018;760029017;920031572;SSR_A50;1;80;;;;27113;;0;
SSR;2018;760029017;920031572;SSR_TOT;;80;;;682;27113;53;0;
SSR;2018;760034637;760000448;SSR_A;;98;;10;834;32919;64;6899;
SSR;2018;760034637;760000448;SSR_A50;1;30;;;;9588;;0;
SSR;2018;760034637;760000448;SSR_A52;1;48;;10;;18068;;6899;
SSR;2018;760034637;760000448;SSR_A58;1;20;;;;5263;;0;
SSR;2018;760034637;760000448;SSR_TOT;;98;;10;834;32919;64;6899;
SSR;2018;760780130;760000091;SSR_A;;60;;;499;21670;;0;
SSR;2018;760780130;760000091;SSR_A50;1;20;;;;7484;;0;
SSR;2018;760780130;760000091;SSR_A55;1;40;;;;14186;;0;
SSR;2018;760780130;760000091;SSR_TOT;;60;;;499;21670;0;0;
SSR;2018;760780619;760000307;SSR_A;;20;;30;353;5201;0;14738;
SSR;2018;760780619;760000307;SSR_A50;1;;;;;0;;0;
SSR;2018;760780619;760000307;SSR_A53;1;20;;30;;5201;;14738;
SSR;2018;760780619;760000307;SSR_TOT;;20;;30;353;5201;0;14738;
SSR;2018;760780676;750808529;SSR_A;;36;;;248;11712;44;0;
SSR;2018;760780676;750808529;SSR_A50;1;36;;;;11712;;0;
SSR;2018;760780676;750808529;SSR_TOT;;36;;;248;11712;44;0;
SSR;2018;760780692;760025734;SSR_A;;152;;50;832;40210;168;11007;
SSR;2018;760780692;760025734;SSR_A51;1;53;;21;;12254;;5011;
SSR;2018;760780692;760025734;SSR_A52;1;99;;22;;27956;;4717;
SSR;2018;760780692;760025734;SSR_A53;1;;;5;;0;;947;
SSR;2018;760780692;760025734;SSR_A54;1;;;2;;0;;332;
SSR;2018;760780692;760025734;SSR_TOT;;152;;50;832;40210;168;11007;
SSR;2018;760780981;760027342;SSR_A;;93;;10;598;23051;67;4497;
SSR;2018;760780981;760027342;SSR_A50;1;73;;0;;18516;;0;
SSR;2018;760780981;760027342;SSR_A55;1;20;;10;;4535;;4497;
SSR;2018;760780981;760027342;SSR_TOT;;93;;10;598;23051;67;4497;
SSR;2018;760781054;930019484;SSR_E;;30;;20;351;5845;13;4439;
SSR;2018;760781054;930019484;SSR_E50;1;;;;;0;;0;
SSR;2018;760781054;930019484;SSR_E51;1;2;;3;;564;;765;
SSR;2018;760781054;930019484;SSR_E52;1;16;;13;;2916;;3077;
SSR;2018;760781054;930019484;SSR_E54;1;3;;1;;606;;129;
SSR;2018;760781054;930019484;SSR_E55;1;9;;3;;1759;;468;
SSR;2018;760781054;930019484;SSR_TOT;;30;;20;351;5845;13;4439;
SSR;2018;760783035;750721334;SSR_A;;60;;20;640;18050;15;3565;
SSR;2018;760783035;750721334;SSR_A50;1;;;;;0;;0;
SSR;2018;760783035;750721334;SSR_A55;1;40;;20;;11826;;3565;
SSR;2018;760783035;750721334;SSR_A56;1;20;;;;6224;;0;
SSR;2018;760783035;750721334;SSR_TOT;;60;;20;640;18050;15;3565;
SSR;2018;760783159;760000851;SSR_A;;68;;;980;23934;0;0;
SSR;2018;760783159;760000851;SSR_A50;1;;;;;0;;0;
SSR;2018;760783159;760000851;SSR_A58;1;68;;;;23934;;0;
SSR;2018;760783159;760000851;SSR_TOT;;68;;;980;23934;0;0;
SSR;2018;760783522;760780239;SSR_A;;249;;5;2336;86771;229;1138;
SSR;2018;760783522;760780239;SSR_A50;1;165;;5;;53233;;1138;
SSR;2018;760783522;760780239;SSR_A52;1;30;;;;9974;;0;
SSR;2018;760783522;760780239;SSR_A54;1;29;;;;9829;;0;
SSR;2018;760783522;760780239;SSR_A59;1;25;;;;13735;;;
SSR;2018;760783522;760780239;SSR_TOT;;249;;5;2336;86771;229;1138;
SSR;2018;760783530;760780239;SSR_A;;30;;11;259;10722;24;1829;
SSR;2018;760783530;760780239;SSR_A50;1;;;;;0;;0;
SSR;2018;760783530;760780239;SSR_A52;1;;;;;0;;0;
SSR;2018;760783530;760780239;SSR_A54;1;;;;;0;;0;
SSR;2018;760783530;760780239;SSR_A59;1;30;;11;;10722;;1829;
SSR;2018;760783530;760780239;SSR_TOT;;30;;11;259;10722;24;1829;
SSR;2018;760802439;750826307;SSR_E;;35;;;35;697;0;0;
SSR;2018;760802439;750826307;SSR_E50;1;35;;;;697;;0;
SSR;2018;760802439;750826307;SSR_TOT;;35;;;35;697;0;0;
SSR;2018;760805770;760780726;SSR_A;;27;;7;499;7230;2;2865;
SSR;2018;760805770;760780726;SSR_A50;1;;;;;0;;0;
SSR;2018;760805770;760780726;SSR_A53;1;11;;5;;2613;;2455;
SSR;2018;760805770;760780726;SSR_A54;1;6;;2;;1160;;410;
SSR;2018;760805770;760780726;SSR_A59;1;10;;;;3457;;0;
SSR;2018;760805770;760780726;SSR_TOT;;27;;7;499;7230;2;2865;
SSR;2018;760920603;760920587;SSR_A;;83;;15;617;28387;89;6063;
SSR;2018;760920603;760920587;SSR_A50;1;83;;15;;28387;;6063;
SSR;2018;760920603;760920587;SSR_TOT;;83;;15;617;28387;89;6063;
SSR;2018;760920918;760000273;SSR_A;;93;;15;982;36653;75;11641;
SSR;2018;760920918;760000273;SSR_A50;1;29;;1;;6410;;21;
SSR;2018;760920918;760000273;SSR_A51;1;49;;12;;20728;;10436;
SSR;2018;760920918;760000273;SSR_A52;1;15;;2;;9515;;1184;
SSR;2018;760920918;760000273;SSR_TOT;;93;;15;982;36653;75;11641;
SSR;2018;770000131;770021145;SSR_A;;83;;;829;28033;73;0;
SSR;2018;770000131;770021145;SSR_A50;1;33;;;;12864;;0;
SSR;2018;770000131;770021145;SSR_A58;1;16;;;;3831;;0;
SSR;2018;770000131;770021145;SSR_A59;1;34;;;;11338;;0;
SSR;2018;770000131;770021145;SSR_TOT;;83;;;829;28033;73;0;
SSR;2018;770000156;770110054;SSR_A;;30;;;363;10221;5;0;
SSR;2018;770000156;770110054;SSR_A59;1;30;;;;10221;;0;
SSR;2018;770000156;770110054;SSR_TOT;;30;;;363;10221;5;0;
SSR;2018;770000164;770021152;SSR_A;;60;;;479;18675;48;0;
SSR;2018;770000164;770021152;SSR_A50;1;20;;;;6245;;0;
SSR;2018;770000164;770021152;SSR_A58;1;10;;;;1870;;0;
SSR;2018;770000164;770021152;SSR_A59;1;30;;;;10560;;0;
SSR;2018;770000164;770021152;SSR_TOT;;60;;;479;18675;48;0;
SSR;2018;770000172;770110070;SSR_A;;55;;2;447;17410;54;1500;
SSR;2018;770000172;770110070;SSR_A50;1;3;;1;;150;;83;
SSR;2018;770000172;770110070;SSR_A51;1;18;;1;;6754;;1409;
SSR;2018;770000172;770110070;SSR_A52;1;6;;;;2026;;8;
SSR;2018;770000172;770110070;SSR_A59;1;28;;;;8480;;0;
SSR;2018;770000172;770110070;SSR_TOT;;55;;2;447;17410;54;1500;
SSR;2018;770000180;770110054;SSR_A;;30;;;267;9072;13;0;
SSR;2018;770000180;770110054;SSR_A50;1;;;;;;;0;
SSR;2018;770000180;770110054;SSR_A51;1;;;;;0;;0;
SSR;2018;770000180;770110054;SSR_A59;1;30;;;;9072;;0;
SSR;2018;770000180;770110054;SSR_TOT;;30;;;267;9072;13;0;
SSR;2018;770000214;770021152;SSR_A;;68;;2;557;19281;35;102;
SSR;2018;770000214;770021152;SSR_A50;1;35;;2;;7787;;102;
SSR;2018;770000214;770021152;SSR_A59;1;33;;;;11494;;0;
SSR;2018;770000214;770021152;SSR_TOT;;68;;2;557;19281;35;102;
SSR;2018;770000420;770700029;SSR_E;;60;;5;422;12543;37;2208;
SSR;2018;770000420;770700029;SSR_E50;1;5;;1;;704;;99;
SSR;2018;770000420;770700029;SSR_E51;1;30;;1;;5658;;404;
SSR;2018;770000420;770700029;SSR_E52;1;25;;3;;6181;;1705;
SSR;2018;770000420;770700029;SSR_TOT;;60;;5;422;12543;37;2208;
SSR;2018;770016467;920030269;SSR_A;;110;;10;664;38267;117;92;
SSR;2018;770016467;920030269;SSR_A50;1;65;;;;11444;;0;
SSR;2018;770016467;920030269;SSR_A59;1;45;;10;;26823;;92;
SSR;2018;770016467;920030269;SSR_TOT;;110;;10;664;38267;117;92;
SSR;2018;770016491;770016483;SSR_A;;92;;20;640;31643;100;7538;
SSR;2018;770016491;770016483;SSR_A50;1;3;;0;;13;;0;
SSR;2018;770016491;770016483;SSR_A51;1;36;;12;;12608;;4173;
SSR;2018;770016491;770016483;SSR_A52;1;53;;8;;19022;;3365;
SSR;2018;770016491;770016483;SSR_TOT;;92;;20;640;31643;100;7538;
SSR;2018;770020477;750720468;SSR_A;;177;;;1517;46698;106;0;
SSR;2018;770020477;750720468;SSR_A50;1;72;;;;19850;;0;
SSR;2018;770020477;750720468;SSR_A54;1;32;;;;8355;;0;
SSR;2018;770020477;750720468;SSR_A55;1;73;;;;18493;;0;
SSR;2018;770020477;750720468;SSR_TOT;;177;;;1517;46698;106;0;
SSR;2018;770150027;750720575;SSR_E;;115;;13;741;18959;30;3064;
SSR;2018;770150027;750720575;SSR_E50;1;;;13;;0;;3064;
SSR;2018;770150027;750720575;SSR_E51;1;15;;;;3914;;0;
SSR;2018;770150027;750720575;SSR_E52;1;35;;;;5307;;0;
SSR;2018;770150027;750720575;SSR_E55;1;65;;;;9738;;0;
SSR;2018;770150027;750720575;SSR_TOT;;115;;13;741;18959;30;3064;
SSR;2018;770150043;750808529;SSR_A;;70;;8;634;22141;45;2790;
SSR;2018;770150043;750808529;SSR_A50;1;;;0;;0;;0;
SSR;2018;770150043;750808529;SSR_A51;1;30;;5;;9998;;2137;
SSR;2018;770150043;750808529;SSR_A52;1;20;;3;;5799;;653;
SSR;2018;770150043;750808529;SSR_A59;1;20;;;;6344;;0;
SSR;2018;770150043;750808529;SSR_TOT;;70;;8;634;22141;45;2790;
SSR;2018;770300135;770000289;SSR_A;;;;15;0;0;0;2951;
SSR;2018;770300135;770000289;SSR_A50;1;;;;;0;;0;
SSR;2018;770300135;770000289;SSR_A53;1;;;15;;0;;2951;
SSR;2018;770300135;770000289;SSR_TOT;;;;15;0;0;0;2951;
SSR;2018;770300218;440052041;SSR_A;;93;;25;734;32807;99;4501;
SSR;2018;770300218;440052041;SSR_A50;1;33;;10;;7052;;957;
SSR;2018;770300218;440052041;SSR_A52;1;15;;5;;5745;;2145;
SSR;2018;770300218;440052041;SSR_A59;1;45;;10;;20010;;1399;
SSR;2018;770300218;440052041;SSR_TOT;;93;;25;734;32807;99;4501;
SSR;2018;770300259;770000347;SSR_A;;142;;60;1264;50542;122;22789;
SSR;2018;770300259;770000347;SSR_A51;1;74;;45;;24225;;15163;
SSR;2018;770300259;770000347;SSR_A52;1;68;;15;;26317;;7626;
SSR;2018;770300259;770000347;SSR_TOT;;142;;60;1264;50542;122;22789;
SSR;2018;770420024;930027347;SSR_A;;96;;10;924;32148;39;2225;
SSR;2018;770420024;930027347;SSR_A50;1;10;;1;;6636;;255;
SSR;2018;770420024;930027347;SSR_A59;1;86;;9;;25512;;1970;
SSR;2018;770420024;930027347;SSR_TOT;;96;;10;924;32148;39;2225;
SSR;2018;770700011;930027347;SSR_A;;214;;44;1526;65776;197;13713;
SSR;2018;770700011;930027347;SSR_A50;1;7;;19;;881;;1457;
SSR;2018;770700011;930027347;SSR_A51;1;61;;13;;26797;;8218;
SSR;2018;770700011;930027347;SSR_A52;1;51;;10;;20405;;3955;
SSR;2018;770700011;930027347;SSR_A57;1;20;;2;;6756;;83;
SSR;2018;770700011;930027347;SSR_A59;1;75;;;;10937;;0;
SSR;2018;770700011;930027347;SSR_TOT;;214;;44;1526;65776;197;13713;
SSR;2018;770701225;750721334;SSR_A;;20;;5;351;2536;4;16;
SSR;2018;770701225;750721334;SSR_A50;1;;;;;0;;0;
SSR;2018;770701225;750721334;SSR_A52;1;20;;5;;2536;;16;
SSR;2018;770701225;750721334;SSR_E;;20;;5;904;4671;4;3175;
SSR;2018;770701225;750721334;SSR_E50;1;;;;;0;;0;
SSR;2018;770701225;750721334;SSR_E52;1;20;;5;;4671;;3175;
SSR;2018;770701225;750721334;SSR_TOT;;40;;10;1255;7207;8;3191;
SSR;2018;770803989;770000925;SSR_A;;65;;15;1245;22123;1;10512;
SSR;2018;770803989;770000925;SSR_A50;1;;;;;0;;0;
SSR;2018;770803989;770000925;SSR_A53;1;65;;15;;22123;;10512;
SSR;2018;770803989;770000925;SSR_TOT;;65;;15;1245;22123;1;10512;
SSR;2018;770814622;770021145;SSR_A;;116;;1;812;37646;122;1700;
SSR;2018;770814622;770021145;SSR_A50;1;35;;;;12310;;0;
SSR;2018;770814622;770021145;SSR_A52;1;19;;1;;6509;;1700;
SSR;2018;770814622;770021145;SSR_A59;1;62;;;;18827;;0;
SSR;2018;770814622;770021145;SSR_TOT;;116;;1;812;37646;122;1700;
SSR;2018;780000287;780110011;SSR_A;;40;;;374;14074;27;0;
SSR;2018;780000287;780110011;SSR_A50;1;12;;;;4086;;0;
SSR;2018;780000287;780110011;SSR_A59;1;28;;;;9988;;0;
SSR;2018;780000287;780110011;SSR_TOT;;40;;;374;14074;27;0;
SSR;2018;780000303;780024113;SSR_A;;72;;21;944;23368;22;7220;
SSR;2018;780000303;780024113;SSR_A50;1;;;;;0;;0;
SSR;2018;780000303;780024113;SSR_A51;1;8;;9;;2642;;4082;
SSR;2018;780000303;780024113;SSR_A52;1;13;;6;;3470;;1683;
SSR;2018;780000303;780024113;SSR_A59;1;51;;6;;17256;;1455;
SSR;2018;780000303;780024113;SSR_TOT;;72;;21;944;23368;22;7220;
SSR;2018;780000311;780001236;SSR_A;;60;;;412;14005;27;0;
SSR;2018;780000311;780001236;SSR_A50;1;15;;;;7470;;0;
SSR;2018;780000311;780001236;SSR_A51;1;30;;;;4332;;0;
