BOR;AN;nofinesset;nofinessej;SMUR;GEN;SAIS;PED;ANT;FIAUTOR;ANTSAIS;SAMU;HMED;HIDE;HAMB;AMBLCE;VEHLEG;MOYAER;MOYMAR;SORTER1;SORTER2;dtTIH;SORAER1;SORAER2;SORMAR;SORTIES;SORTNM;PATDC;PATLSP;PATTSP;PATTRANM;TRAN;TRAN18;TRAN80;TRANSIEG;TRANAUT;APP;APR15;APD;APMIN;DR;DRM;DRMLIB;HMR;HMRAMU;HMRAM;ARM;NRML;NBLIB;NBSAL;CAR;SAMUSDIS
SMURSAMU;2018;510000169;510000037;1;1;0;0;0;;0;0;35;42;49;1;1;0;0;717;52;1;0;0;0;770;226;124;0;16;86;457;40;108;366;91;;;;;;;;;;;;;;;;
SMURSAMU;2018;510000235;510000060;1;1;0;0;0;;0;0;168;168;168;1;1;;;551;44;;;;;595;243;101;2;37;56;352;29;140;265;87;;;;;;;;;;;;;;;;
SMURSAMU;2018;510000250;510000078;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;434;61;0;0;0;0;495;102;63;2;36;1;331;19;103;221;110;;;;;;;;;;;;;;;;
SMURSAMU;2018;510004302;510000029;1;1;0;1;0;;0;1;504;504;420;4;2;1;;1921;1162;0;57;296;;3436;613;281;16;199;387;1265;94;194;987;278;195221;;191348;179727;94886;90759;26277;296;168;128;444;0;0;0;2129;0
SMURSAMU;2018;510023914;510000037;1;0;0;0;1;510000037;0;0;168;168;168;1;0;0;0;148;25;5;0;0;0;178;81;26;0;19;36;75;8;18;46;29;;;;;;;;;;;;;;;;
SMURSAMU;2018;510023922;100006279;1;0;0;0;1;100006279;0;0;168;168;84;;1;;;281;32;;;;;313;132;39;1;64;132;184;17;89;10;174;;;;;;;;;;;;;;;;
SMURSAMU;2018;520000027;520780032;1;1;0;0;0;;0;1;262;264;326;1;2;0;0;853;747;138;0;0;0;1738;448;92;6;68;282;405;;;357;48;80505;;70850;;34977;34977;0;168;168;0;252;0;0;;971;1
SMURSAMU;2018;520000043;520780057;1;1;0;0;0;;0;0;96;252;195;;1;;;562;20;0;0;0;0;582;388;77;0;62;249;122;4;19;86;36;;;;;;;;;;;;;;;;
SMURSAMU;2018;520000068;520780073;1;1;0;0;0;;0;0;168;168;168;0;2;0;0;779;9;0;0;0;0;788;363;105;3;42;213;494;44;154;415;79;;;;;;;;;;;;;;;;
SMURSAMU;2018;530000017;530000025;1;1;0;0;0;;0;0;168;168;;;2;;;535;33;35;;;;603;195;66;1;14;114;373;49;132;168;205;;;;;;;;;;;;;;;;
SMURSAMU;2018;530000173;530000074;1;1;0;0;0;;0;0;168;168;16;;;;;571;22;0;0;0;0;593;189;88;4;17;320;455;40;129;320;135;;;;;;;;;;;;;;;;
SMURSAMU;2018;530000264;530000371;1;1;0;0;0;;0;1;169;221;168;2;2;0;0;1033;368;28;27;33;0;1489;312;91;2;87;197;735;83;128;685;50;123391;;;;115002;75437;40842;294;169;125;390;1;0;;179;0
SMURSAMU;2018;540000015;540023264;1;0;0;1;0;540023264;0;0;168;63;0;;;;;2;345;278;0;17;0;642;0;;;;;3;3;0;3;0;;;;;;;;;;;;;;;;
SMURSAMU;2018;540000023;540000049;1;1;0;0;0;;0;0;336;420;168;0;1;0;0;508;10;0;0;0;0;518;69;36;0;7;26;474;36;104;243;231;;;;;;;;;;;;;;;;
SMURSAMU;2018;540000155;540000080;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;512;37;;;;;549;219;66;0;16;137;291;3;61;147;144;;;;;;;;;;;;;;;;
SMURSAMU;2018;540000296;540000106;1;1;0;0;0;;0;0;168;168;168;1;;;;382;28;;;;;410;72;45;3;24;45;340;2;2;119;221;;;;;;;;;;;;;;;;
SMURSAMU;2018;540001070;540000767;1;1;0;0;0;;0;0;194;197;168;2;;;;526;72;0;4;3;0;605;95;74;8;13;0;431;31;65;304;127;;;;;;;;;;;;;;;;
SMURSAMU;2018;540001096;570010181;1;1;0;0;0;;0;0;168;168;168;;1;;;734;223;54;9;16;;1036;184;83;5;10;167;551;;;406;145;;;;;;;;;;;;;;;;
SMURSAMU;2018;540001138;540023264;1;1;0;0;0;;0;1;420;504;504;2;3;1;0;2605;1378;1353;148;608;0;6092;332;228;17;52;35;2307;183;611;1696;611;287432;;272466;257043;147693;144862;22588;400;336;64;708;1;0;;4983;0
SMURSAMU;2018;540002698;540023264;1;0;0;1;0;;0;0;176;168;0;0;0;0;0;0;66;0;0;0;0;66;0;;;;;0;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;550000012;550006795;1;1;0;0;0;;0;1;168;168;168;;2;1;;699;61;90;16;109;;975;290;64;;8;218;654;64;138;573;81;86057;;86057;86057;47286;41813;5473;188;168;20;336;1;15;;2558;0
SMURSAMU;2018;550000434;550003354;1;1;0;0;0;;0;0;168;168;168;0;2;0;;488;137;0;;;;625;171;73;10;11;77;458;25;82;246;212;;;;;;;;;;;;;;;;
SMURSAMU;2018;560000127;560023210;1;1;0;0;0;;0;1;406;168;504;2;2;1;0;1318;322;336;130;77;3;2186;365;183;62;0;358;891;49;128;828;63;320358;;279463;204761;199918;132812;49903;168;168;73;634;1;8;0;2240;0
SMURSAMU;2018;560000135;560005746;1;1;0;0;0;;0;0;168;168;168;;2;;;1189;73;;66;18;4;1350;1160;109;4;18;;1029;88;187;990;39;;;;;;;;;;;;;;;;
SMURSAMU;2018;560000143;560014748;1;1;0;0;0;;0;0;252;252;252;1;2;;;868;44;;;;;912;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;560000192;560000044;1;1;0;0;0;;0;0;168;168;168;;1;;;556;18;;4;;;578;267;94;;27;146;457;39;130;314;143;;;;;;;;;;;;;;;;
SMURSAMU;2018;560000200;560023210;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;1067;2;0;0;0;0;1069;413;120;68;0;409;500;13;76;5;495;;;;;;;;;;;;;;;;
SMURSAMU;2018;570000059;570025254;1;1;0;0;0;;0;0;252;249;350;;2;;;1517;421;;;;;1938;749;196;17;86;450;740;87;126;399;341;;;;;;;;;;;;;;;;
SMURSAMU;2018;570000117;570015099;1;1;0;0;0;;0;0;168;168;168;1;1;;;460;152;;;;;612;78;62;;16;;382;23;71;267;115;;;;;;;;;;;;;;;;
SMURSAMU;2018;570000349;570005165;1;1;0;0;0;;0;0;336;336;1008;2;2;0;0;1738;169;1033;;;;2940;693;243;9;97;345;1045;48;214;759;286;;;;;;;;;;;;;;;;
SMURSAMU;2018;570000661;570000158;1;0;0;0;1;570000158;0;0;171;201;201;1;1;;;269;48;;;;;317;87;39;3;6;39;188;16;43;132;56;;;;;;;;;;;;;;;;
SMURSAMU;2018;570000901;570000158;1;1;0;0;0;;0;0;171;201;201;1;2;;;595;173;;;;;768;153;88;1;30;34;435;25;79;320;115;;;;;;;;;;;;;;;;
SMURSAMU;2018;570026682;570005165;1;1;0;0;0;;0;1;336;336;672;1;2;0;0;3007;217;136;0;0;0;3360;662;303;11;72;276;2345;40;130;2125;220;507106;;483609;435257;306597;306597;37163;536;276;260;950;1;0;0;13622;0
SMURSAMU;2018;580006336;710781451;1;0;0;0;1;;0;0;;0;0;;1;;;2;0;0;0;0;0;2;2;;;;2;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;580972669;580780070;1;1;0;0;0;;0;0;168;168;168;;1;;;431;5;;;;;436;101;66;4;19;92;258;16;57;168;90;;;;;;;;;;;;;;;;
SMURSAMU;2018;580972677;580780088;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;558;36;;;;;594;311;89;61;161;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;580972685;580780096;1;1;0;0;0;;0;0;168;168;168;;1;;;469;10;;;;;479;286;67;0;39;180;328;21;128;245;83;;;;;;;;;;;;;;;;
SMURSAMU;2018;580972693;580780039;1;1;0;0;0;;0;1;336;168;336;2;2;;;1562;387;;;;;1949;;;;;;;;;;;65763;;58048;53694;44212;29111;4773;168;168;48;276;0;;;2876;
SMURSAMU;2018;590000337;590781415;1;1;0;0;0;;0;0;336;336;336;1;3;0;0;3125;319;0;0;0;0;3444;1103;250;14;155;1103;1422;;;1298;124;;;;;;;;;;;;;;;;
SMURSAMU;2018;590000428;590781605;1;1;0;0;0;;0;0;168;168;168;;;;;1800;33;;;;;1833;564;157;4;210;403;1269;;;861;408;;;;;;;;;;;;;;;;
SMURSAMU;2018;590000469;590781662;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;597;21;0;0;0;0;618;203;63;9;26;105;480;31;124;337;143;;;;;;;;;;;;;;;;
SMURSAMU;2018;590000535;590781803;1;1;0;0;0;;0;0;336;385;391;1;2;;;2365;391;;;;;2756;1307;126;490;201;490;1471;123;601;1136;335;;;;;;;;;;;;;;;;
SMURSAMU;2018;590000618;590782215;1;1;0;0;0;;0;0;336;336;336;1;3;;;4501;947;;;;;5448;963;381;321;;;3590;;;2576;1014;;;;;;;;;;;;;;;;
SMURSAMU;2018;590000758;590782637;1;1;0;0;0;;0;0;168;168;168;;2;;;1738;221;;;;;1959;684;124;15;54;491;1013;138;342;511;502;;;;;;;;;;;;;;;;
SMURSAMU;2018;590001004;590783239;1;1;0;0;0;;0;0;;;;;;;;2360;138;;;;;2498;;199;10;136;621;;;;1235;;;;;;;;;;;;;;;;;
SMURSAMU;2018;590796975;590780193;1;1;0;1;0;;0;1;804;826;791;9;8;1;0;7857;4764;;108;540;0;13269;4134;774;140;529;2691;7035;924;1378;3958;3077;1006183;;988534;909451;476851;359201;117650;864;612;252;1652;1;0;0;10926;0
SMURSAMU;2018;590801106;590782421;1;1;0;0;0;;0;0;168;168;168;0;3;0;0;2524;86;0;;;;2610;830;149;20;130;527;1654;195;436;1155;499;;;;;;;;;;;;;;;;
SMURSAMU;2018;590804696;590781902;1;1;0;0;0;;0;0;168;168;168;;2;;;2265;74;;;;;2339;1029;136;16;149;664;1249;82;290;541;708;;;;;;;;;;;;;;;;
SMURSAMU;2018;600000053;600101984;1;1;0;0;0;;0;0;168;106;124;2;1;;;1606;231;;;1;;1838;873;123;19;91;553;733;55;175;541;192;;;;;;;;;;;;;;;;
SMURSAMU;2018;600000186;600100648;1;1;0;0;0;;0;0;168;168;168;;;;;1296;154;;;2;;1452;356;98;6;87;356;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;600000194;600100713;1;1;0;0;0;;0;1;336;432;420;5;4;0;0;2959;259;391;1;4;0;3614;1133;253;25;83;759;2679;273;550;2308;371;395957;;394298;308308;162260;145317;32709;354;266;88;653;0;0;0;16179;0
SMURSAMU;2018;600000285;600100721;1;1;0;0;0;;0;0;168;168;168;1;1;;;1014;107;;;;;1121;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;600000467;600101984;1;1;0;0;0;;0;0;202;81;255;2;;;;1747;283;;7;7;;2044;947;142;7;85;654;855;87;138;763;92;;;;;;;;;;;;;;;;
SMURSAMU;2018;600113476;600100721;1;1;0;0;0;;0;0;246;280;280;3;2;;;1729;318;;;;;2047;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;610000044;610780074;1;1;0;0;0;;0;0;168;186;107;;1;;;521;;;;;;521;203;92;2;27;82;391;42;135;314;77;;;;;;;;;;;;;;;;
SMURSAMU;2018;610000051;610780082;1;1;0;0;0;;0;1;336;336;436;2;2;1;0;1024;610;3;56;368;0;2061;286;145;9;32;117;799;66;203;674;125;153890;;152390;144024;77678;77678;13266;276;168;108;432;0;;;2358;0
SMURSAMU;2018;610000069;610780090;1;1;0;0;0;;0;0;168;168;168;3;2;;;595;0;;4;;;599;129;94;8;23;4;455;;;414;41;;;;;;;;;;;;;;;;
SMURSAMU;2018;610000077;610780124;1;1;0;0;0;;0;0;168;168;168;;;;;363;3;;;;;366;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;610000119;610780165;1;1;0;0;0;;0;0;168;168;168;2;2;;;585;11;;;;;596;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;610780108;610790594;1;0;0;0;1;610790594;0;0;168;168;168;;;;;250;16;;;;;266;131;43;2;5;77;116;23;48;6;110;;;;;;;;;;;;;;;;
SMURSAMU;2018;610780116;610790594;1;1;0;0;0;;0;0;168;168;168;;1;;;302;32;;;;;334;105;60;2;11;32;284;24;54;142;142;;;;;;;;;;;;;;;;
SMURSAMU;2018;620000034;620100057;1;1;0;0;0;;0;1;504;504;504;4;4;1;0;4206;3245;278;127;576;0;8432;2576;384;69;643;1279;2508;144;351;1508;1000;936399;;782502;729836;402843;221420;94851;1347;1347;893;1720;1;2;0;11510;0
SMURSAMU;2018;620000224;620100651;1;1;0;0;0;;0;0;168;168;168;1;3;;;2568;112;;;;;2680;1206;268;19;173;746;2084;273;343;1128;956;;;;;;;;;;;;;;;;
SMURSAMU;2018;620000257;620100685;1;1;0;0;0;;0;0;238;385;363;2;2;;;4493;184;93;;;;4770;2336;360;31;334;1611;2033;212;263;1124;909;;;;;;;;;;;;;;;;
SMURSAMU;2018;620000323;620101337;1;1;0;0;0;;0;0;287;64;175;;2;;;2196;158;0;;;;2354;770;178;34;86;472;1104;;;833;271;;;;;;;;;;;;;;;;
SMURSAMU;2018;620000349;620101360;1;1;0;0;0;;0;0;168;168;168;2;;;;1684;51;29;;;;1764;504;206;16;77;484;1479;;;1156;323;;;;;;;;;;;;;;;;
SMURSAMU;2018;620000653;620103440;1;1;0;0;0;;0;0;168;168;0;;2;;;1940;;;;;3;1943;445;190;8;140;464;1549;211;341;1296;253;;;;;;;;;;;;;;;;
SMURSAMU;2018;620003202;620103432;1;1;0;0;0;;0;0;168;168;168;;1;;;1591;48;;;;;1639;658;3;;8;647;837;47;293;468;369;;;;;;;;;;;;;;;;
SMURSAMU;2018;630000404;630780989;1;1;0;0;0;;0;1;420;420;564;4;3;0;0;3919;2196;47;331;253;0;6746;1232;225;25;620;582;3086;289;461;2343;743;273267;;230937;203776;122858;119679;50449;416;168;248;614;0;8;0;1905;1
SMURSAMU;2018;630000412;630780997;1;1;0;0;0;;0;0;168;40;168;0;1;0;0;379;17;;;;;396;171;41;1;30;122;235;13;50;160;75;;;;;;;;;;;;;;;;
SMURSAMU;2018;630000420;630781003;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;839;52;16;;;;907;149;66;;83;;696;93;174;460;236;;;;;;;;;;;;;;;;
SMURSAMU;2018;630000438;630781011;1;1;0;0;0;;0;0;168;168;168;;2;;;1533;;;20;;;1553;583;112;1;272;;950;;;391;559;;;;;;;;;;;;;;;;
SMURSAMU;2018;630000446;630781029;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;785;39;104;0;0;0;928;318;62;2;150;169;651;;;358;293;;;;;;;;;;;;;;;;
SMURSAMU;2018;640000162;640780417;1;1;0;0;0;;0;1;236;372;372;3;3;1;0;2319;636;80;217;426;3;3681;1030;360;12;230;428;1716;163;358;1457;259;180687;;171800;152578;94691;83672;26663;236;168;68;392;1;8;0;850;0
SMURSAMU;2018;640000402;640780813;1;1;0;0;0;;0;0;168;168;168;;1;;;571;9;;3;10;;593;198;69;6;16;107;219;15;40;104;115;;;;;;;;;;;;;;;;
SMURSAMU;2018;640000410;640780821;1;1;0;0;0;;0;0;13;13;168;0;2;0;0;546;0;0;0;0;0;546;190;55;2;26;107;429;61;134;292;137;;;;;;;;;;;;;;;;
SMURSAMU;2018;640000600;640781290;1;1;0;0;0;;0;1;336;336;336;2;3;2;;2570;562;62;267;203;;3664;917;248;11;136;481;2474;308;647;1875;599;502170;;479142;;107731;79271;20548;236;168;68;444;0;3;0;1505;0
SMURSAMU;2018;650000045;650780158;1;1;0;0;0;;0;0;168;168;168;;1;;;466;7;0;0;0;0;473;279;53;1;60;155;268;8;52;208;60;;;;;;;;;;;;;;;;
SMURSAMU;2018;650000417;650783160;1;1;0;0;0;;0;1;406;168;672;3;3;0;0;1850;756;;491;6;;3103;836;166;7;153;409;1490;104;291;1168;322;106943;;95577;86547;60396;56112;12446;216;168;48;360;1;0;0;1810;0
SMURSAMU;2018;650005606;650783160;1;0;0;0;1;650000417;0;0;168;168;168;;1;;;300;11;;0;0;;311;161;20;1;50;87;146;2;41;48;98;;;;;;;;;;;;;;;;
SMURSAMU;2018;650784218;650780174;1;1;0;0;0;;0;0;168;168;168;;1;;;417;16;;;;;433;177;51;5;74;85;209;13;58;158;51;;;;;;;;;;;;;;;;
SMURSAMU;2018;660000084;660780180;1;1;0;0;0;;0;0;504;336;336;1;7;1;0;4016;1453;;617;315;;6401;1980;440;30;603;908;2651;356;584;1874;777;;;;;;;;;;;;;;;;
SMURSAMU;2018;660008947;660780180;0;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;230475;;187801;172324;157003;112382;37210;284;168;116;840;0;20;;2038;1
SMURSAMU;2018;660010117;660780180;1;0;0;0;1;660780180;0;0;168;168;168;;;;;356;90;;2;0;;448;82;15;3;23;100;156;31;51;126;30;;;;;;;;;;;;;;;;
SMURSAMU;2018;670000025;670780055;1;1;0;0;0;;0;1;738;620;620;4;5;1;;8798;982;;687;237;;10704;6374;612;68;1150;4216;3946;337;781;3662;284;508040;;480844;413192;266448;183828;53240;336;336;157;756;1;6;5;10395;0
SMURSAMU;2018;670000157;670780337;1;1;0;0;0;;0;0;168;168;168;1;1;;;1919;196;;;;;2115;1256;125;7;121;917;1562;93;361;1320;242;;;;;;;;;;;;;;;;
SMURSAMU;2018;670000165;670780345;1;1;0;0;0;;0;0;168;168;168;1;1;;;1347;189;;;;;1536;680;111;5;154;412;667;;;411;256;;;;;;;;;;;;;;;;
SMURSAMU;2018;670000272;670780543;1;1;0;0;0;;0;0;168;168;0;0;1;0;0;739;131;0;0;0;0;870;425;53;56;39;277;313;24;97;158;155;;;;;;;;;;;;;;;;
SMURSAMU;2018;670000397;670017755;1;1;0;0;0;;0;0;172;172;172;1;1;;;1370;371;0;0;0;0;1741;782;72;8;137;565;553;24;145;268;285;;;;;;;;;;;;;;;;
SMURSAMU;2018;670783273;670780055;1;0;0;1;0;;0;0;113;96;;;;;;;540;401;;19;;960;;;;;;559;559;;343;216;;;;;;;;;;;;;;;;
SMURSAMU;2018;680000684;680000973;1;1;0;0;0;;0;0;336;336;336;1;2;;;1915;1257;;;;;3172;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;680004546;680020336;1;1;0;0;0;;0;1;336;504;504;1;3;1;;3486;815;337;455;343;;5436;1598;434;8;174;982;3197;156;642;2078;1119;358189;;301458;297129;190294;156809;39015;289;213;76;672;0;0;0;3834;0
SMURSAMU;2018;690000575;690782222;1;1;0;0;0;;0;0;168;168;0;;3;;;1569;129;;;;;1698;218;147;;71;;1351;201;228;1180;171;;;;;;;;;;;;;;;;
SMURSAMU;2018;690000625;690782271;1;1;0;0;0;;0;0;80;84;0;;;;;638;68;;;;;706;121;73;3;23;22;517;91;101;197;320;;;;;;;;;;;;;;;;
SMURSAMU;2018;690041108;690781810;1;0;0;0;1;690041108;0;0;126;126;84;1;1;2;0;422;36;0;1227;577;0;2262;262;50;2;4;206;1387;203;216;1109;278;;;;;;;;;;;;;;;;
SMURSAMU;2018;690783154;690781810;1;1;0;0;0;;0;1;691;443;708;5;5;0;0;6055;3218;0;49;288;0;9610;1905;417;9;193;1286;4186;1047;1203;3185;1001;631688;;457916;348511;402272;364012;201985;851;388;465;1362;1;0;0;3230;0
SMURSAMU;2018;690784137;690781810;1;1;0;0;0;;0;0;336;168;336;2;1;0;0;3588;1144;;;;;4732;1194;300;6;290;598;2407;552;479;1001;1406;;;;;;;;;;;;;;;;
SMURSAMU;2018;690784152;690781810;1;1;0;0;0;;0;0;84;84;84;0;1;0;0;1504;11;0;0;0;0;1515;437;123;6;82;226;1504;327;381;1003;501;;;;;;;;;;;;;;;;
SMURSAMU;2018;700000011;700780026;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;496;66;0;18;18;;598;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;700000029;700004591;1;1;0;0;0;;0;0;168;168;168;;4;;;1035;69;;75;;;1179;449;112;5;52;232;842;70;165;744;98;;;;;;;;;;;;;;;;
SMURSAMU;2018;700780059;700004591;1;1;0;0;0;;0;0;70;70;0;;;;;244;22;;;;;266;107;20;3;9;75;214;13;64;39;175;;;;;;;;;;;;;;;;
SMURSAMU;2018;700780208;700004591;1;1;0;0;0;;0;0;168;168;0;;;;;778;86;;;;;864;354;70;3;49;213;671;67;123;57;614;;;;;;;;;;;;;;;;
SMURSAMU;2018;710010067;710780644;1;1;0;0;0;;0;0;168;168;205;;2;;;588;30;27;;;;645;588;111;51;;;185;;;;185;;;;;;;;;;;;;;;;
SMURSAMU;2018;710010786;710781451;1;1;0;0;0;;0;0;168;168;168;;1;;;435;54;25;;;;514;244;11;4;0;229;313;18;68;278;35;;;;;;;;;;;;;;;;
SMURSAMU;2018;710978263;710780958;1;1;0;0;0;;0;1;376;376;376;3;4;1;;1305;672;;128;527;;2632;416;116;41;124;157;1190;108;150;778;412;247162;;236237;222122;131167;122210;59629;333;168;165;542;0;19;;1380;0
SMURSAMU;2018;710978289;710780263;1;1;0;0;0;;0;0;168;168;168;;2;;;1278;12;;;;;1290;239;140;5;71;;1077;105;183;1000;77;;;;;;;;;;;;;;;;
SMURSAMU;2018;710978313;710976705;1;1;0;0;0;;0;0;168;168;0;0;1;0;0;507;31;0;;;;538;86;56;;;30;421;;;364;57;;;;;;;;;;;;;;;;
SMURSAMU;2018;710978347;570010181;1;1;0;0;0;;0;0;168;182;0;0;1;0;0;445;5;0;0;0;0;450;184;70;30;407;84;350;32;147;287;63;;;;;;;;;;;;;;;;
SMURSAMU;2018;720000033;720000025;1;1;0;0;0;;0;1;336;336;336;4;2;;;2686;577;75;0;0;;3338;1475;386;8;67;1014;1211;135;157;968;243;291402;;246087;194745;216461;168920;40902;320;218;102;587;1;0;;1709;0
SMURSAMU;2018;720000470;610780082;1;0;0;0;1;610780082;0;0;56;168;168;;1;;;251;2;;;;;253;107;41;3;11;63;146;8;45;46;100;;;;;;;;;;;;;;;;
SMURSAMU;2018;720016179;720016724;1;1;0;0;0;;0;0;168;168;0;;1;;;491;162;0;0;0;0;653;234;86;1;19;128;379;31;153;203;176;;;;;;;;;;;;;;;;
SMURSAMU;2018;730000031;730000015;1;1;0;0;0;;0;1;228;336;336;4;3;;;2350;473;760;45;51;0;3679;293;160;13;83;197;1425;168;302;1289;136;203247;;189768;169662;112679;100691;41661;316;184;132;300;0;76;0;2323;0
SMURSAMU;2018;730000080;730780103;1;1;0;0;0;;0;0;504;504;0;0;0;0;0;229;4;0;0;0;0;233;43;30;0;12;0;186;19;53;143;43;;;;;;;;;;;;;;;;
SMURSAMU;2018;730000098;730000015;1;1;0;0;0;;0;0;168;168;168;1;1;0;0;849;342;0;7;8;0;1206;193;100;7;68;141;522;69;126;101;421;;;;;;;;;;;;;;;;
SMURSAMU;2018;730000247;730780525;1;1;0;0;0;;0;0;168;168;0;1;1;;;183;5;;;;;188;41;26;2;1;0;142;57;20;118;24;;;;;;;;;;;;;;;;
SMURSAMU;2018;730000262;730002839;1;1;0;0;0;;0;0;168;168;0;;1;;;388;13;;;;;401;141;62;0;28;54;248;28;82;159;89;;;;;;;;;;;;;;;;
SMURSAMU;2018;730010477;730780103;1;0;0;0;1;;0;0;336;0;0;;;;;111;3;0;498;27;0;639;79;30;0;39;0;530;83;31;243;287;;;;;;;;;;;;;;;;
SMURSAMU;2018;730012176;730002839;1;0;0;0;1;730002839;1;0;45;0;0;;;2;;0;;;595;5;;600;36;20;0;4;12;559;102;10;181;378;;;;;;;;;;;;;;;;
SMURSAMU;2018;730012440;730002839;1;0;0;0;1;730002839;0;0;168;168;0;;1;;;532;27;;;;;559;162;45;0;50;78;372;59;84;198;174;;;;;;;;;;;;;;;;
SMURSAMU;2018;740000237;740781133;1;1;0;0;0;;0;1;355;672;672;2;2;0;0;3212;565;59;11;5;0;3852;1146;336;0;593;217;2077;187;334;1967;110;304778;;304778;284291;173458;156196;69002;404;225;179;735;0;29;;2271;1
SMURSAMU;2018;740000302;740781133;1;1;0;0;0;;0;0;168;80;140;1;1;0;0;1084;44;1;2;0;0;1131;411;112;0;70;229;675;89;81;406;269;;;;;;;;;;;;;;;;
SMURSAMU;2018;740000328;740790381;1;1;0;0;0;;0;0;168;168;0;;2;;;1368;19;;;;;1387;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2018;740015581;740781133;1;0;0;0;1;740781133;0;0;84;50;0;0;1;1;0;9;0;0;572;80;0;661;63;54;0;7;2;518;69;15;334;184;;;;;;;;;;;;;;;;
SMURSAMU;2018;740781141;740790258;1;1;0;0;0;;0;0;252;252;252;1;2;0;0;1815;280;;0;;;2095;468;201;367;267;;1347;;;1347;0;;;;;;;;;;;;;;;;
SMURSAMU;2018;740781166;740001839;1;0;0;0;1;740001839;0;0;182;82;;0;1;0;0;196;6;;409;30;;641;95;31;;64;;510;;;437;73;;;;;;;;;;;;;;;;
SMURSAMU;2018;740781224;740001839;1;1;0;0;0;;0;0;231;168;0;0;2;0;0;914;31;19;;;;964;210;123;;87;;704;;;490;214;;;;;;;;;;;;;;;;
SMURSAMU;2018;750100018;750712184;1;1;0;0;0;;0;0;168;168;168;1;0;0;0;2132;202;0;0;0;0;2334;1157;109;17;145;886;973;57;337;914;59;;;;;;;;;;;;;;;;
SMURSAMU;2018;750100042;750712184;1;1;0;0;0;;0;0;168;168;168;1;;;;2451;145;0;0;0;0;2596;1387;155;8;147;928;1084;38;178;553;531;;;;;;;;;;;;;;;;
SMURSAMU;2018;750100125;750712184;1;1;0;0;0;;0;0;403;252;423;2;0;0;0;3350;398;0;0;0;0;3748;1809;172;17;161;1228;1562;46;379;619;943;;;;;;;;;;;;;;;;
SMURSAMU;2018;750100208;750712184;1;1;0;1;0;;0;1;1058;1008;812;6;4;;;6204;2874;408;11;7;;9504;3286;374;36;317;2104;2870;364;626;324;2546;486498;;436318;298227;341561;204455;50943;1242;962;280;1218;0;0;;56;1
SMURSAMU;2018;750803454;750712184;1;0;0;1;0;;0;0;232;172;172;2;0;0;0;540;759;0;0;2;0;1301;188;10;0;49;129;352;351;0;218;134;;;;;;;;;;;;;;;;
SMURSAMU;2018;760000018;760780023;1;1;0;0;0;;0;0;168;177;175;;;;;936;11;25;0;0;0;972;541;166;203;37;135;644;50;79;516;128;;;;;;;;;;;;;;;;
SMURSAMU;2018;760000158;760780239;1;1;0;0;0;;0;1;504;456;838;4;4;1;;4291;2125;36;139;342;;6933;1952;552;22;211;1167;3648;376;562;3092;556;347852;;344707;324213;197183;191767;33269;431;330;101;700;1;0;0;1949;0
SMURSAMU;2018;760000364;760780734;1;1;0;0;0;;0;0;168;176;172;;1;;;1122;;;;;;1122;175;119;56;;;947;;;693;254;;;;;;;;;;;;;;;;
SMURSAMU;2018;760000372;760780742;1;1;0;0;0;;0;0;168;168;168;;3;;;986;0;;;;;986;341;66;4;41;230;484;;;205;279;;;;;;;;;;;;;;;;
SMURSAMU;2018;760000463;760024042;1;1;0;0;0;;0;0;216;228;228;;2;;;1339;156;;;;;1495;317;157;6;154;0;1015;148;227;675;340;;;;;;;;;;;;;;;;
SMURSAMU;2018;760026252;760780023;1;0;0;0;1;760780023;0;0;168;177;0;;;;;701;51;2;0;0;0;754;453;110;144;34;165;644;50;79;516;128;;;;;;;;;;;;;;;;
SMURSAMU;2018;760805770;760780726;1;1;0;0;0;;0;1;500;504;248;4;5;2;0;4584;944;115;167;436;12;6258;1584;317;40;649;578;3469;268;751;2741;728;264328;;219532;170550;130140;126452;43509;301;168;133;420;1;0;0;616;0
