BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2015;840001861;840006597;N2700;;2;1.24;;;;
PERINAT_P;2015;840001861;840006597;N2800;39;21;45.21;;;;
PERINAT_P;2015;840001861;840006597;N3120;2;1;1.6;;;;
PERINAT_P;2015;850000118;850013244;M1030;10;;10;1;1;0;0
PERINAT_P;2015;850000118;850013244;M1140;2;;2;0;1;;
PERINAT_P;2015;850000118;850013244;M2050;6;;6;1;1;;
PERINAT_P;2015;850000118;850013244;N2340;1;;1;;;;
PERINAT_P;2015;850000118;850013244;N2700;;1;0.12;;;;
PERINAT_P;2015;850000118;850013244;N2800;6;6;9.05;;;;
PERINAT_P;2015;850000118;850013244;N280H;6;6;9.05;;;;
PERINAT_P;2015;850000118;850013244;N3120;;1;0.1;;;;
PERINAT_P;2015;850000142;850000019;M1030;0;0;0;1;0;;
PERINAT_P;2015;850000142;850000019;M1140;0;9;1.65;1;0;;
PERINAT_P;2015;850000142;850000019;M2050;3;21;9.44;1;1;;
PERINAT_P;2015;850000142;850000019;MIVG;0;5;0.5;;;;
PERINAT_P;2015;850000142;850000019;N2340;20;0;16.82;;;;
PERINAT_P;2015;850000142;850000019;N2700;0;2;0.73;;;;
PERINAT_P;2015;850000142;850000019;N2800;51;1;46.06;;;;
PERINAT_P;2015;850000142;850000019;N280H;;20;18.71;;;;
PERINAT_P;2015;850000175;850009010;M1030;;8;0.5;1;0;;
PERINAT_P;2015;850000175;850009010;M1140;;1;0.3;0;0;;
PERINAT_P;2015;850000175;850009010;M2050;3;;2.82;1;0;;
PERINAT_P;2015;850000175;850009010;MIVG;;1;0.2;;;;
PERINAT_P;2015;850000175;850009010;N2700;;1;0.5;;;;
PERINAT_P;2015;850000175;850009010;N2800;5;17;17.4;;;;
PERINAT_P;2015;850000175;850009010;N280H;3;13;6.8;;;;
PERINAT_P;2015;850000209;850000019;M1140;;1;0.1;0;0;;
PERINAT_P;2015;850000209;850000019;M2050;1;;0.65;0;0;;
PERINAT_P;2015;850000209;850000019;N2700;;1;0.2;;;;
PERINAT_P;2015;850000209;850000019;N2800;2;1;1.49;;;;
PERINAT_P;2015;850000225;850000019;M2050;;4;0.27;;;;
PERINAT_P;2015;850000225;850000019;N2700;;1;0.23;;;;
PERINAT_P;2015;850000225;850000019;N2800;2;;2.35;;;;
PERINAT_P;2015;850000241;850000084;M1140;3;1;3.15;0;0;;
PERINAT_P;2015;850000241;850000084;M2050;4;0;3.69;0;0;;
PERINAT_P;2015;850000241;850000084;MIVG;4;0;3.69;;;;
PERINAT_P;2015;850000241;850000084;N2340;1;1;1.75;;;;
PERINAT_P;2015;850000241;850000084;N2700;0;1;0.06;;;;
PERINAT_P;2015;850000241;850000084;N2800;12;7;13.97;;;;
PERINAT_P;2015;850000241;850000084;N280H;12;7;13.97;;;;
PERINAT_P;2015;850000241;850000084;N3120;1;0;0.2;;;;
PERINAT_P;2015;850009630;850000035;M1030;;1;0.5;;1;;
PERINAT_P;2015;850009630;850000035;M1140;;1;0.32;;1;;
PERINAT_P;2015;850009630;850000035;M2050;4;;3.91;;1;;
PERINAT_P;2015;850009630;850000035;N2340;;1;0.6;;;;
PERINAT_P;2015;850009630;850000035;N2700;;1;0.3;;;;
PERINAT_P;2015;850009630;850000035;N2800;12;5;15.88;;;;
PERINAT_P;2015;850009630;850000035;N280H;9;5;12.88;;;;
PERINAT_P;2015;860000025;860013382;M1030;7;;1.23;1;0;0;0
PERINAT_P;2015;860000025;860013382;M1140;1;1;2.37;1;0;;
PERINAT_P;2015;860000025;860013382;M2050;3;2;3.25;1;0;;
PERINAT_P;2015;860000025;860013382;MIVG;;;0.12;;;;
PERINAT_P;2015;860000025;860013382;N2340;;1;0.7;;;;
PERINAT_P;2015;860000025;860013382;N2800;22;8;26.75;;;;
PERINAT_P;2015;860000025;860013382;N280H;22;8;11.75;;;;
PERINAT_P;2015;860000033;860013382;M2050;;1;0.2;0;0;;
PERINAT_P;2015;860000033;860013382;N2800;2;;1.5;;;;
PERINAT_P;2015;860000058;860780097;M2050;;3;0.8;0;0;;
PERINAT_P;2015;860000058;860780097;N2800;1;1;1.29;;;;
PERINAT_P;2015;860000223;860013077;M1030;2;3;4.4;1;0;0;0
PERINAT_P;2015;860000223;860013077;M1140;11;;8.38;1;0;;
PERINAT_P;2015;860000223;860013077;M2050;6;8;8.36;1;0;;
PERINAT_P;2015;860000223;860013077;MIVG;5;5;1.15;;;;
PERINAT_P;2015;860000223;860013077;N2340;10;7;10.84;;;;
PERINAT_P;2015;860000223;860013077;N2700;2;1;2.3;;;;
PERINAT_P;2015;860000223;860013077;N2800;30;15;36.14;;;;
PERINAT_P;2015;860000223;860013077;N280H;13;6;16.01;;;;
PERINAT_P;2015;860000223;860013077;N3120;2;;2;;;;
PERINAT_P;2015;860780568;860000140;M1030;4;;4;;1;;1
PERINAT_P;2015;860780568;860000140;M1140;2;1;2.3;;1;;
PERINAT_P;2015;860780568;860000140;M2050;10;;10;1;;;
PERINAT_P;2015;860780568;860000140;N2800;13;6;15.75;;;;
PERINAT_P;2015;860780568;860000140;N280H;8;5;10;;;;
PERINAT_P;2015;870000098;870000023;M1030;4;;0.5;;1;;0
PERINAT_P;2015;870000098;870000023;M1140;2;;1.1;;1;;
PERINAT_P;2015;870000098;870000023;M2050;1;2;2.25;;1;;
PERINAT_P;2015;870000098;870000023;N2800;10;2;10.65;;;;
PERINAT_P;2015;870000098;870000023;N280H;;;0.01;;;;
PERINAT_P;2015;870000270;870000031;MIVG;;1;0.01;;;;
PERINAT_P;2015;870000411;870017415;M1030;6;;6;0;1;0;0
PERINAT_P;2015;870000411;870017415;M1140;4;;4;0;1;;
PERINAT_P;2015;870000411;870017415;M2050;6;;6;1;0;;
PERINAT_P;2015;870000411;870017415;N2340;1;;1;;;;
PERINAT_P;2015;870000411;870017415;N2800;17;7;20.97;;;;
PERINAT_P;2015;870000411;870017415;N280H;17;7;20.97;;;;
PERINAT_P;2015;870014859;870000015;M1030;0;0;0;1;1;0;0
PERINAT_P;2015;870014859;870000015;M1140;3;2;1.68;1;1;;
PERINAT_P;2015;870014859;870000015;M2050;12;1;2.61;1;0;;
PERINAT_P;2015;870014859;870000015;MIVG;4;2;0.71;;;;
PERINAT_P;2015;870014859;870000015;N2340;19;16;29.65;;;;
PERINAT_P;2015;870014859;870000015;N2700;;1;0.37;;;;
PERINAT_P;2015;870014859;870000015;N2800;26;5;28.77;;;;
PERINAT_P;2015;870014859;870000015;N280H;24;4;26.21;;;;
PERINAT_P;2015;880000021;880007059;M1030;1;;0.4;1;0;0;0
PERINAT_P;2015;880000021;880007059;M1140;5;3;3;1;0;;
PERINAT_P;2015;880000021;880007059;M2050;4;2;5.4;0;1;;
PERINAT_P;2015;880000021;880007059;N2340;7;3;4.03;;;;
PERINAT_P;2015;880000021;880007059;N2800;9;8;14.84;;;;
PERINAT_P;2015;880000021;880007059;N280H;9;7;14.09;;;;
PERINAT_P;2015;880000039;880780069;M2050;;2;0.2;0;0;;
PERINAT_P;2015;880000039;880780069;N2800;;2;1.53;;;;
PERINAT_P;2015;880000047;880780077;M1030;;1;0.65;0;1;;1
PERINAT_P;2015;880000047;880780077;M1140;;1;0.2;0;1;;
PERINAT_P;2015;880000047;880780077;M2050;4;6;4.98;0;1;;
PERINAT_P;2015;880000047;880780077;N2340;1;;1;;;;
PERINAT_P;2015;880000047;880780077;N2700;;1;0.2;;;;
PERINAT_P;2015;880000047;880780077;N2800;14;3;16.3;;;;
PERINAT_P;2015;880000047;880780077;N280H;1;;1;;;;
PERINAT_P;2015;880000054;880007299;M1140;2;1;1.97;0;1;;
PERINAT_P;2015;880000054;880007299;M2050;3;;3;1;0;;
PERINAT_P;2015;880000054;880007299;N2800;2;9;9.4;;;;
PERINAT_P;2015;880000054;880007299;N280H;1;9;3.54;;;;
PERINAT_P;2015;880000062;880780093;M1030;1;;1;1;0;0;0
PERINAT_P;2015;880000062;880780093;M1140;;5;1.34;0;1;;
PERINAT_P;2015;880000062;880780093;M2050;;6;2.2;0;1;;
PERINAT_P;2015;880000062;880780093;N2340;0;7;4.73;;;;
PERINAT_P;2015;880000062;880780093;N2800;0;20;15.78;;;;
PERINAT_P;2015;880788591;880780150;M1030;;8;8;;;;
PERINAT_P;2015;880788591;880780150;M1140;2;;2;;;;
PERINAT_P;2015;880788591;880780150;M2050;6;;6;;;;
PERINAT_P;2015;880788591;880780150;MIVG;6;;6;;;;
PERINAT_P;2015;880788591;880780150;N2340;1;3;2.95;;;;
PERINAT_P;2015;880788591;880780150;N2800;17;8;21.73;;;;
PERINAT_P;2015;880788591;880780150;N280H;8;3;9.45;;;;
PERINAT_P;2015;890975527;890000037;M1030;1;;1;1;;;
PERINAT_P;2015;890975527;890000037;M1140;2;;2;1;;;
PERINAT_P;2015;890975527;890000037;M2050;4;4;5.1;1;;;
PERINAT_P;2015;890975527;890000037;N2340;13;11;21.36;;;;
PERINAT_P;2015;890975527;890000037;N2700;;1;0.86;;;;
PERINAT_P;2015;890975527;890000037;N2800;37;6;42.14;;;;
PERINAT_P;2015;890975527;890000037;N280H;12;;12;;;;
PERINAT_P;2015;890975535;890000409;N2800;1;;1;;;;
PERINAT_P;2015;890975543;890000417;N2800;1;1;1.21;;;;
PERINAT_P;2015;890975550;890970569;M1140;7;2;7.3;0;1;;
PERINAT_P;2015;890975550;890970569;M2050;7;4;2.12;1;1;;
PERINAT_P;2015;890975550;890970569;N2340;7;4;9.96;;;;
PERINAT_P;2015;890975550;890970569;N2700;;2;0.38;;;;
PERINAT_P;2015;890975550;890970569;N2800;1;27;19.16;;;;
PERINAT_P;2015;890975550;890970569;N280H;;;11.6;;;;
PERINAT_P;2015;900000167;900000365;M1030;9;4;10.9;1;1;1;1
PERINAT_P;2015;900000167;900000365;M1140;4;7;8.31;1;0;;
PERINAT_P;2015;900000167;900000365;M2050;1;13;6.59;1;0;;
PERINAT_P;2015;900000167;900000365;MIVG;0;1;0.43;;;;
PERINAT_P;2015;900000167;900000365;N2340;8;13;17.84;;;;
PERINAT_P;2015;900000167;900000365;N2700;;1;0.88;;;;
PERINAT_P;2015;900000167;900000365;N2800;11;8;15.53;;;;
PERINAT_P;2015;910000272;910110014;M1030;;6;2.57;1;0;0;
PERINAT_P;2015;910000272;910110014;M1140;;6;2.5;1;0;;
PERINAT_P;2015;910000272;910110014;M2050;2;6;5.09;1;0;;
PERINAT_P;2015;910000272;910110014;N2700;;1;0.15;;;;
PERINAT_P;2015;910000272;910110014;N2800;14;6;18.8;;;;
PERINAT_P;2015;910000272;910110014;N280H;7;0;7;;;;
PERINAT_P;2015;910000280;910019447;M1030;3;;0.06;;;;
PERINAT_P;2015;910000280;910019447;M2050;3;3;3.57;;;;
PERINAT_P;2015;910000280;910019447;N2800;13;;1.8;;;;
PERINAT_P;2015;910000298;910110055;M1140;;3;1.6;;;;
PERINAT_P;2015;910000298;910110055;M2050;1;6;2.95;;;;
PERINAT_P;2015;910000298;910110055;N2340;4;1;6.72;;;;
PERINAT_P;2015;910000298;910110055;N2800;28;5;31.81;;;;
PERINAT_P;2015;910000298;910110055;N280H;26;5;30.81;;;;
PERINAT_P;2015;910000306;910110063;M1140;;1;0.6;;;;
PERINAT_P;2015;910000306;910110063;M2050;5;3;6.07;;;;
PERINAT_P;2015;910000306;910110063;N2800;17;6;18.5;;;;
PERINAT_P;2015;910001973;910019447;M1140;4;;3.47;;;;
PERINAT_P;2015;910001973;910019447;M2050;8;3;4.53;;;;
PERINAT_P;2015;910001973;910019447;MIVG;6;2;4.53;;;;
PERINAT_P;2015;910001973;910019447;N2340;8;;5.59;;;;
PERINAT_P;2015;910001973;910019447;N2800;11;6;15.26;;;;
PERINAT_P;2015;910020254;910002773;M1030;5;13;17.08;;;;
PERINAT_P;2015;910020254;910002773;M1140;15;12;20.15;;;;
PERINAT_P;2015;910020254;910002773;M2050;11;9;14.59;;;;
PERINAT_P;2015;910020254;910002773;N2340;31;11;39.15;;;;
PERINAT_P;2015;910020254;910002773;N2700;0;1;0.2;;;;
PERINAT_P;2015;910020254;910002773;N2800;61;26;80.02;;;;
PERINAT_P;2015;910020254;910002773;N280H;19;6;24.04;;;;
PERINAT_P;2015;910300144;910000447;M1030;6;;6;1;0;0;0
PERINAT_P;2015;910300144;910000447;M1140;1;1;2;0;1;;
PERINAT_P;2015;910300144;910000447;M2050;6;1;6;1;0;;
PERINAT_P;2015;910300144;910000447;N2800;11;;10.26;;;;
PERINAT_P;2015;910300144;910000447;N280H;5;;4.81;;;;
PERINAT_P;2015;910300177;910000462;M1030;7;;7;;;;
PERINAT_P;2015;910300177;910000462;M1140;;2;1;;;;
PERINAT_P;2015;910300177;910000462;M2050;5;1;5.5;;;;
PERINAT_P;2015;910300177;910000462;N2700;;1;0.5;;;;
PERINAT_P;2015;910300177;910000462;N2800;;15;9;;;;
PERINAT_P;2015;910300177;910000462;N280H;;15;9;;;;
PERINAT_P;2015;910300177;910000462;N3120;;1;0.5;;;;
PERINAT_P;2015;910300219;910003888;M1030;6;;6;0;1;;
PERINAT_P;2015;910300219;910003888;M1140;2;;2;0;0;;
PERINAT_P;2015;910300219;910003888;M2050;5;;5;0;0;;
PERINAT_P;2015;910300219;910003888;MIVG;5;;5;;;;
PERINAT_P;2015;910300219;910003888;N2800;7;;6.97;;;;
PERINAT_P;2015;910300219;910003888;N280H;7;;6.97;;;;
PERINAT_P;2015;910300359;910000587;M1030;6;4;5;0;1;0;
PERINAT_P;2015;910300359;910000587;M1140;2;;2;0;1;;
PERINAT_P;2015;910300359;910000587;M2050;5;3;7;1;0;;
PERINAT_P;2015;910300359;910000587;N2700;;1;0.5;;;;
PERINAT_P;2015;910300359;910000587;N2800;9;5;13.2;;;;
PERINAT_P;2015;910300359;910000587;N280H;4;4;6.1;;;;
PERINAT_P;2015;910803543;910017615;M1140;2;0;2;0;1;;
PERINAT_P;2015;910803543;910017615;M2050;5;;5.5;;;;
PERINAT_P;2015;910803543;910017615;N2340;2;2;1.93;;;;
PERINAT_P;2015;910803543;910017615;N2700;2;0;2;;;;
PERINAT_P;2015;910803543;910017615;N2800;16;2;16.5;;;;
PERINAT_P;2015;910803543;910017615;N3120;1;0;1;;;;
PERINAT_P;2015;910805357;910001643;M1030;4;3;6;;1;;
PERINAT_P;2015;910805357;910001643;M1140;1;2;2;0;1;;
PERINAT_P;2015;910805357;910001643;M2050;4;2;4;;1;;
PERINAT_P;2015;910805357;910001643;MIVG;1;1;0.1;;;;
PERINAT_P;2015;910805357;910001643;N2700;1;;1;;;;
PERINAT_P;2015;910805357;910001643;N2800;4;7;9;;;;
PERINAT_P;2015;910805357;910001643;N280H;3;4;5;;;;
PERINAT_P;2015;910805357;910001643;N3120;;1;0.2;;;;
PERINAT_P;2015;920000577;920110020;M1140;0;9;1.2;1;0;;
PERINAT_P;2015;920000577;920110020;M2050;4;3;3.66;1;0;;
PERINAT_P;2015;920000577;920110020;N2800;17;7;21.56;;;;
PERINAT_P;2015;920000577;920110020;N280H;7;3;8.54;;;;
PERINAT_P;2015;920000585;920026374;M1030;3;6;7.02;1;0;;
PERINAT_P;2015;920000585;920026374;M1140;7;1;2.1;1;0;;
PERINAT_P;2015;920000585;920026374;M2050;7;13;10.17;1;0;;
PERINAT_P;2015;920000585;920026374;N2340;13;6;15.76;;;;
PERINAT_P;2015;920000585;920026374;N2700;;;0.8;;;;
PERINAT_P;2015;920000585;920026374;N2800;11;5;15.47;;;;
PERINAT_P;2015;920000619;920009909;M1030;4;3;5.81;1;1;1;1
PERINAT_P;2015;920000619;920009909;M1140;5;4;6.65;1;0;;
PERINAT_P;2015;920000619;920009909;M2050;13;23;14.84;1;1;;
PERINAT_P;2015;920000619;920009909;N2340;3;2;4.6;;;;
PERINAT_P;2015;920000619;920009909;N2700;1;;1;;;;
PERINAT_P;2015;920000619;920009909;N2800;52;6;58.2;;;;
PERINAT_P;2015;920000619;920009909;N280H;51;6;57.2;;;;
PERINAT_P;2015;920000619;920009909;N3120;1;;1;;;;
PERINAT_P;2015;920000643;920150034;M1140;4;4;6.74;0;0;;
PERINAT_P;2015;920000643;920150034;M2050;5;5;8.91;;;;
PERINAT_P;2015;920000643;920150034;N2340;3;;2.99;;;;
PERINAT_P;2015;920000650;920150059;M1030;4;;4;1;1;1;1
PERINAT_P;2015;920000650;920150059;M1140;1;6;3.87;1;1;;
PERINAT_P;2015;920000650;920150059;M2050;2;25;12.45;1;1;;
PERINAT_P;2015;920000650;920150059;N2340;11;1;10.48;;;;
PERINAT_P;2015;920000650;920150059;N2800;30;16;40.97;;;;
PERINAT_P;2015;920000650;920150059;N280H;30;10;36.97;;;;
PERINAT_P;2015;920000650;920150059;N3120;1;;1;;;;
PERINAT_P;2015;920100021;750712184;M1030;4;2;5.4;1;0;;0
PERINAT_P;2015;920100021;750712184;M1140;13;28;23.3;1;0;;
PERINAT_P;2015;920100021;750712184;M2050;7;22;17.6;1;0;;
PERINAT_P;2015;920100021;750712184;MIVG;1;5;1.9;;;;
PERINAT_P;2015;920100021;750712184;N2340;16;8;22.8;;;;
PERINAT_P;2015;920100021;750712184;N2700;2;1;2.8;;;;
PERINAT_P;2015;920100021;750712184;N2800;22;10;30;;;;
PERINAT_P;2015;920100021;750712184;N280H;13;4;16;;;;
PERINAT_P;2015;920100021;750712184;N3120;2;;2;;;;
PERINAT_P;2015;920100039;750712184;M1140;1;4;1.9;1;0;;
PERINAT_P;2015;920100039;750712184;M2050;3;12;7.1;1;1;;
PERINAT_P;2015;920100039;750712184;MIVG;;7;0.7;;;;
PERINAT_P;2015;920100039;750712184;N2340;2;;2;;;;
PERINAT_P;2015;920100039;750712184;N2700;;1;1;;;;
PERINAT_P;2015;920100039;750712184;N2800;20;7;24.93;;;;
PERINAT_P;2015;920100047;750712184;M1140;7;12;12.3;1;0;;
PERINAT_P;2015;920100047;750712184;M2050;6;13;11.5;1;1;;
PERINAT_P;2015;920100047;750712184;MIVG;;10;3.8;;;;
PERINAT_P;2015;920100047;750712184;N2340;23;6;29.1;;;;
PERINAT_P;2015;920100047;750712184;N2700;1;2;2.4;;;;
PERINAT_P;2015;920100047;750712184;N2800;44;5;47.29;;;;
PERINAT_P;2015;920100062;750712184;MIVG;;5;1.5;;;;
PERINAT_P;2015;920100062;750712184;N3120;;1;0.1;;;;
PERINAT_P;2015;920300043;920001526;M1030;;6;6;1;1;1;1
PERINAT_P;2015;920300043;920001526;M1140;;9;9;0;1;;
PERINAT_P;2015;920300043;920001526;M2050;;17;17;1;1;;
PERINAT_P;2015;920300043;920001526;N2340;5;2;5.29;;;;
PERINAT_P;2015;920300043;920001526;N2700;1;;1;;;;
PERINAT_P;2015;920300043;920001526;N2800;24;12;25.08;;;;
PERINAT_P;2015;920300043;920001526;N280H;21;12;22.08;;;;
PERINAT_P;2015;920300365;920815388;M2050;;3;1;0;0;;
PERINAT_P;2015;920300415;920000890;M1030;7;;7;1;1;1;1
PERINAT_P;2015;920300415;920000890;M1140;4;;4;0;1;;
PERINAT_P;2015;920300415;920000890;M2050;6;;6;0;1;;
PERINAT_P;2015;920300415;920000890;N2700;1;;0.4;;;;
PERINAT_P;2015;920300415;920000890;N2800;12;;10.1;;;;
PERINAT_P;2015;920300415;920000890;N280H;12;;10.1;;;;
PERINAT_P;2015;920300597;920000940;M1030;;;;0;1;;1
PERINAT_P;2015;920300597;920000940;M1140;;;0.28;0;1;;
PERINAT_P;2015;920300597;920000940;M2050;;3;1.4;0;1;;
PERINAT_P;2015;920300597;920000940;N2800;1;;7.07;;;;
PERINAT_P;2015;920300597;920000940;N280H;;;3.97;;;;
PERINAT_P;2015;920300670;920000965;M1030;5;0;5;1;1;1;1
PERINAT_P;2015;920300670;920000965;M1140;;4;2;0;1;;
PERINAT_P;2015;920300670;920000965;M2050;;13;7.5;0;1;;
PERINAT_P;2015;920300670;920000965;N2700;;1;0.5;;;;
PERINAT_P;2015;920300670;920000965;N2800;8;1;8.58;;;;
PERINAT_P;2015;920300670;920000965;N280H;4;1;4.58;;;;
PERINAT_P;2015;920300712;920810736;M1030;;19;;0;1;0;0
PERINAT_P;2015;920300712;920810736;M2050;;11;;0;0;;
PERINAT_P;2015;920300712;920810736;N2700;;1;0.16;;;;
PERINAT_P;2015;920300787;920000981;M1030;12;4;12.8;0;1;0;1
PERINAT_P;2015;920300787;920000981;M1140;2;12;4.4;0;1;;
PERINAT_P;2015;920300787;920000981;M2050;1;42;9.4;0;1;;
PERINAT_P;2015;920300787;920000981;N2340;3;3;4.25;;;;
PERINAT_P;2015;920300787;920000981;N2700;1;1;1.5;;;;
PERINAT_P;2015;920300787;920000981;N2800;11;6;13.72;;;;
PERINAT_P;2015;920300787;920000981;N280H;5;3;6.5;;;;
PERINAT_P;2015;920300787;920000981;N3120;1;;1;;;;
PERINAT_P;2015;920300837;920001005;M1030;1;4;3;1;;1;
PERINAT_P;2015;920300837;920001005;M1140;;3;0.25;1;;;
PERINAT_P;2015;920300837;920001005;M2050;1;3;0.25;1;;;
PERINAT_P;2015;920300837;920001005;MIVG;1;3;0.25;;;;
PERINAT_P;2015;920300837;920001005;N2340;;9;8.03;;;;
PERINAT_P;2015;920300837;920001005;N2800;8;4;2.74;;;;
PERINAT_P;2015;920300837;920001005;N280H;2;4;2.74;;;;
PERINAT_P;2015;930000286;930021480;M1030;9;5;11;1;0;1;0
PERINAT_P;2015;930000286;930021480;M1140;8;4;8.84;1;1;;
PERINAT_P;2015;930000286;930021480;M2050;10;4;10.86;1;1;;
PERINAT_P;2015;930000286;930021480;MIVG;2;;0.2;;;;
PERINAT_P;2015;930000286;930021480;N2800;15;7;15.45;;;;
PERINAT_P;2015;930000302;930110036;M1030;3;4;5.83;1;0;1;
PERINAT_P;2015;930000302;930110036;M1140;8;2;9.2;1;0;;
PERINAT_P;2015;930000302;930110036;M2050;9;2;7.13;1;0;;
PERINAT_P;2015;930000302;930110036;MIVG;2;;0.4;;;;
PERINAT_P;2015;930000302;930110036;N2340;5;4;8.43;;;;
PERINAT_P;2015;930000302;930110036;N2700;1;;1;;;;
PERINAT_P;2015;930000302;930110036;N2800;60;;53.75;;;;
PERINAT_P;2015;930000302;930110036;N280H;18;;17.4;;;;
PERINAT_P;2015;930000302;930110036;N3120;1;;1;;;;
PERINAT_P;2015;930000328;930110051;M1140;7;7;7.7;1;1;;
PERINAT_P;2015;930000328;930110051;M2050;12;;12;1;;;
PERINAT_P;2015;930000328;930110051;N2340;16;1;15.17;;;;
PERINAT_P;2015;930000328;930110051;N2700;3;1;2.65;;;;
PERINAT_P;2015;930000328;930110051;N2800;59;10;70.31;;;;
PERINAT_P;2015;930000336;930110069;M1030;9;2;1.3;0;;;
PERINAT_P;2015;930000336;930110069;M1140;10;2;11;1;1;;
PERINAT_P;2015;930000336;930110069;M2050;;;;1;0;;
PERINAT_P;2015;930000336;930110069;MIVG;6;;4.8;;;;
PERINAT_P;2015;930000336;930110069;N2340;9;;8.6;;;;
PERINAT_P;2015;930000336;930110069;N2700;2;;2;;;;
PERINAT_P;2015;930000336;930110069;N2800;43;9;36;;;;
PERINAT_P;2015;930000336;930110069;N3120;2;;2;;;;
PERINAT_P;2015;930100045;750712184;M1030;7;0;6;1;0;;
PERINAT_P;2015;930100045;750712184;M1140;5;5;7.3;1;0;;
PERINAT_P;2015;930100045;750712184;M2050;9;6;9.3;1;0;;
PERINAT_P;2015;930100045;750712184;MIVG;1;3;1;;;;
PERINAT_P;2015;930100045;750712184;N2340;9;1;9.8;;;;
PERINAT_P;2015;930100045;750712184;N2700;1;0;1;;;;
PERINAT_P;2015;930100045;750712184;N2800;28;10;35.6;;;;
PERINAT_P;2015;930100045;750712184;N280H;0;32;14.3;;;;
PERINAT_P;2015;930150032;930000815;M1030;2;9;5.94;1;1;1;1
PERINAT_P;2015;930150032;930000815;M1140;0;9;2.1;0;1;;
PERINAT_P;2015;930150032;930000815;M2050;7;16;12.2;1;1;;
PERINAT_P;2015;930150032;930000815;MIVG;1;;1;;;;
PERINAT_P;2015;930150032;930000815;N2700;1;2;1.97;;;;
PERINAT_P;2015;930150032;930000815;N2800;11;30;24.43;;;;
PERINAT_P;2015;930150032;930000815;N280H;8;5;11.5;;;;
PERINAT_P;2015;930150032;930000815;N3120;;1;0.29;;;;
PERINAT_P;2015;930300025;930000393;M1030;;4;1;1;;1;
PERINAT_P;2015;930300025;930000393;M1140;;4;2.5;0;1;;
PERINAT_P;2015;930300025;930000393;M2050;4;;4;1;;;
PERINAT_P;2015;930300025;930000393;MIVG;;3;1;;;;
PERINAT_P;2015;930300025;930000393;N2340;1;;1;;;;
PERINAT_P;2015;930300025;930000393;N2700;;1;0.8;;;;
PERINAT_P;2015;930300025;930000393;N2800;11;;11;;;;
PERINAT_P;2015;930300025;930000393;N280H;5;0;5;;;;
PERINAT_P;2015;930300025;930000393;N3120;;1;0.5;;;;
PERINAT_P;2015;930300116;930000427;M1030;8;;8;1;;;
PERINAT_P;2015;930300116;930000427;M1140;5;;5;1;;;
PERINAT_P;2015;930300116;930000427;M2050;13;;13;1;;;
PERINAT_P;2015;930300116;930000427;MIVG;13;;13;;;;
PERINAT_P;2015;930300116;930000427;N2700;1;;1;;;;
PERINAT_P;2015;930300116;930000427;N3120;;1;0.5;;;;
PERINAT_P;2015;930300298;930025523;M1030;;;;1;0;0;0
PERINAT_P;2015;930300298;930025523;M1140;;5;2.5;0;1;;
PERINAT_P;2015;930300298;930025523;M2050;1;9;5;0;1;;
PERINAT_P;2015;930300298;930025523;MIVG;;6;3;;;;
PERINAT_P;2015;930300298;930025523;N2340;1;;1;;;;
PERINAT_P;2015;930300298;930025523;N2700;;1;0.5;;;;
PERINAT_P;2015;930300298;930025523;N2800;10;7;14.3;;;;
PERINAT_P;2015;930300298;930025523;N280H;8;6;11.8;;;;
PERINAT_P;2015;930300553;930000633;M1030;6;;6;1;0;;
PERINAT_P;2015;930300553;930000633;M1140;;3;1;0;1;;
PERINAT_P;2015;930300553;930000633;M2050;2;6;4;1;0;;
PERINAT_P;2015;930300553;930000633;MIVG;7;;7;;;;
PERINAT_P;2015;930300553;930000633;N2340;2;;3.11;;;;
PERINAT_P;2015;930300553;930000633;N2700;1;;1;;;;
PERINAT_P;2015;930300553;930000633;N2800;17;1;16.91;;;;
PERINAT_P;2015;930300553;930000633;N3120;1;;1;;;;
PERINAT_P;2015;930300595;930000658;M1030;5;0;5;0;1;0;0
PERINAT_P;2015;930300595;930000658;M1140;0;2;3;0;1;;
PERINAT_P;2015;930300595;930000658;M2050;4;0;4;1;0;;
PERINAT_P;2015;930300595;930000658;N2340;2;0;2;;;;
PERINAT_P;2015;930300595;930000658;N2700;0;1;0.5;;;;
PERINAT_P;2015;930300595;930000658;N2800;7;1;7.5;;;;
PERINAT_P;2015;930300595;930000658;N280H;4;1;5.5;;;;
PERINAT_P;2015;930300595;930000658;N3120;0;1;0.2;;;;
PERINAT_P;2015;930300629;930000666;M1030;;2;2;0;0;;
PERINAT_P;2015;930300629;930000666;M2050;;9;1.2;0;0;;
PERINAT_P;2015;930300629;930000666;MIVG;;1;0.1;;;;
PERINAT_P;2015;940000573;940110018;M1030;;;;0;1;0;1
PERINAT_P;2015;940000573;940110018;M1140;14;4;13.78;1;1;;
PERINAT_P;2015;940000573;940110018;M2050;14;17;19.18;1;1;;
PERINAT_P;2015;940000573;940110018;N2340;20;5;24.95;;;;
PERINAT_P;2015;940000573;940110018;N2700;2;3;3.8;;;;
PERINAT_P;2015;940000573;940110018;N2800;45;6;48.44;;;;
PERINAT_P;2015;940000573;940110018;N280H;45;6;48.44;;;;
PERINAT_P;2015;940000599;940110042;M1140;2;;1.8;;;;
