BOR;AN;nofinesset;nofinessej;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_REE;HPLETP_EDU
PSY;2015;620000638;;GEN;;;;;48;;;;;;;;;;99;15451;;;;;;;;;;;;;;;;;;;;;113;14;108;;;3;1.5;;;;0;0;;;;6;4;0.5;;16.5;;;;;;;;;;;;;;
PSY;2015;620000638;;TOT;0;;;0;48;;;;;;;;;;99;15451;;;;;;;;;;;;;;;;;;;;;113;;;;;3;1.5;;;;;;;;;6;4;0.5;;16.5;;;;;;;;;;;;;;
PSY;2015;620000653;620103440;GEN;;2;;;80;14;19;;;;;19;1;;735;26565;5545;7176;;;;;2839;205;;;2;;1;16155;;5641;18074;1262;2424;;3311;2646;522;;9;3;9.1;0;1;0.5;0;1;110;47;141.82;109.01;1.75;5.28;6.37;2;9;3;4.26;0;1;0.5;110;47;141.92;109.01;1.75;5.28;6.37;2
PSY;2015;620000653;620103440;TOT;1;;0;0;80;14;19;;;;;19;1;;735;26565;5545;7176;;;;;2839;205;;;2;;1;16155;;5641;18074;1262;2424;;3325;2646;522;;9;3;9.1;;1;0.5;;;110;47;141.82;109.01;1.75;5.28;6.37;2;9;3;4.26;;1;0.5;110;47;141.92;109.01;1.75;5.28;6.37;2
PSY;2015;620001834;;GEN;;1;;;44;;15;13;;;;20;;;;13472;;1906;2990;;;;3726;;;;;;1;;;;;;;;260;1874;260;52;3;3;4.55;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2015;620001834;;TOT;1;;1;0;44;;15;13;;;;20;;;;13472;;1906;2990;;;;3726;;;;;;1;;;;;;;;260;1874;260;52;3;3;4.55;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2015;620002154;620112607;GEN;;3;;;30;;;;;;;;;;41;10349;;;;;;;;;;;;;;;;;;;;;32;;32;;;4;0.4;;3;0.89;0;0;28;6;32.82;13.97;17.52;;;1;;4;0.4;;3;0.89;28;6;32.82;13.97;17.52;;;1
PSY;2015;620002154;620112607;INF;;2;;;5;;;;5;;;50;2;;1553;1431;;;;1496;;;7230;132;;1;7;;;24471;;;338;58;235;404;2734;;112;;10;;9.2;;3;0.15;0;0;82;24;101.81;34.98;13.11;13.32;11.45;23.9;1;;0.62;;3;0.15;24;2;23.46;13.3;7.11;0.66;0.1;1.8
PSY;2015;620002154;620112607;TOT;1;;4;0;35;;;;5;;;50;2;;1594;11780;;;;1496;;;7230;132;;1;7;;;24471;;;338;58;235;404;2766;;144;;10;4;9.6;;3;1.04;;;110;30;134.63;48.95;30.63;13.32;11.45;24.9;1;4;1.02;;3;1.04;52;8;56.28;27.27;24.63;0.66;0.1;2.8
PSY;2015;620003202;620103432;GEN;;1;;;45;;;;;;;60;;;639;14780;;;;;;;12675;;;4;1;;1;3781;;3328;3771;314;1037;;1414;757;435;10;3;2;3.63;2;;2;;1;67;22;83.1;61.47;9.71;2.09;2.02;1.19;1;4;3.23;2;;2;46;12;55.47;41.81;7.71;1;;0.98
PSY;2015;620003202;620103432;TOT;1;;;0;45;;;;;;;60;;;639;14780;;;;;;;12675;;;4;1;;1;3781;;3328;3771;314;1037;;1414;757;435;10;3;2;3.63;2;;2;;;67;22;83.1;61.47;9.71;2.09;2.02;1.19;1;4;3.23;2;;2;46;12;55.47;41.81;7.71;1;;0.98
PSY;2015;620003475;620100685;GEN;;;;;8;;;;;;;;;;169;2251;;;;;;;;;;;;;;;;;;;;;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2015;620003475;620100685;TOT;0;;;0;8;;;;;;;;;;169;2251;;;;;;;;;;;;;;;;;;;;;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2015;620018143;620100057;INF;;1;;;4;;;;;;;10;2;;264;829;;;;;;;669;0;;;1;;1;3260;;789;;;;;736;599;88;;4;1;2.36;;;;;;22;8;26.74;13.51;2;0.37;1.52;4.55;1;1;1.6;;;;15;4;18.49;8.78;2;0.17;1;1.75
PSY;2015;620018143;620100057;TOT;1;;;0;4;;;;;;;10;2;;264;829;;;;;;;669;0;;;1;;1;3260;;789;;;;;736;;;;4;1;2.36;;;;;;22;8;26.74;13.51;2;0.37;1.52;4.55;1;1;1.6;;;;15;4;18.49;8.78;2;0.17;1;1.75
PSY;2015;620024349;620024299;GEN;;;;;65;;;;;;;15;;;953;24518;;;;;;;7546;;;;;;;;;;;;;;935;368;726;;0;7;1.25;;1;0.1;0;0;46;2;44.39;24.95;15.07;3.5;0.87;;;7;1.25;;1;0.1;39;1;37.39;20.95;13.07;2.5;0.87;
PSY;2015;620024349;620024299;INF;;;;;15;;;;;;;;;;157;4033;;;;;;;;;;;;;;;;;;;;;123;;123;;0;7;1.25;;1;0.1;0;0;11;1;10.24;5.76;3.48;0.81;0.2;;;7;1.25;;1;0.1;11;1;10.24;5.76;3.48;0.81;0.2;
PSY;2015;620024349;620024299;TOT;0;;;0;80;;;;;;;15;;;1110;28551;;;;;;;7546;;;;;;;;;;;;;;1058;;;;;7;2.5;;1;0.2;;;57;3;54.63;30.71;18.55;4.31;1.07;;;7;2.5;;1;0.2;50;2;47.63;26.71;16.55;3.31;1.07;
PSY;2015;620025387;620025361;GEN;;;;;58;;;;;;;15;;;838;20831;;;;;;;7408;;;;;;;;;;;;;;904;;904;;;5;1;;5;0.8;0;0;38;5;42.4;21.8;15.3;3.8;1.6;;;5;1;;5;0.8;;;34.9;18.2;12;3.1;1.6;
PSY;2015;620025387;620025361;INF;;;;;5;;;;;;;;;;82;2054;;;;;;;;;;;;;;;;;;;;;80;;80;;;5;1;;5;0.8;0;0;4;1;3.7;1.9;1.3;0.3;0.1;;;5;1;;5;0.8;;;3;1.6;1;0.3;0.1;
PSY;2015;620025387;620025361;TOT;0;;;0;63;;;;;;;15;;;920;22885;;;;;;;7408;;;;;;;;;;;;;;984;;984;;;5;2;;5;1.6;;;42;6;46.1;23.7;16.6;4.1;1.7;;;5;2;;5;1.6;;;37.9;19.8;13;3.4;1.7;
PSY;2015;620100347;590039863;GEN;;;;;83;;;;;;;15;2;;21176;21487;;;;;;;3073;0;;;;;;;;;;;;;619;;;;3;3;4.28;;3;1.16;;;84;16;;44.72;6.92;2;1.9;1.25;;;;;;;;;;;;;;
PSY;2015;620100347;590039863;TOT;0;;;0;83;;;;;;;15;2;;21176;21487;;;;;;;3073;0;;;;;;;;;;;;;95;;;;3;3;4.28;;3;1.16;;;84;16;;44.72;6.92;2;1.9;1.25;;;;;;;;;;;;;;
PSY;2015;620105973;590039863;INF;;;;;26;;;;;;;;;;23;1809;;;;;;;;;;;;;;;;;;;;;1;;;;;2;0.23;6;1;1;0;1;41;4;14.26;2.64;6.83;0;3.36;1.18;;;;;;;;;;;;;;
PSY;2015;620105973;590039863;TOT;0;;;0;26;;;;;;;;;;23;1809;;;;;;;;;;;;;;;;;;;;;1;;;;;2;0.23;6;1;1;;;41;4;14.26;2.64;6.83;0;3.36;1.18;;;;;;;;;;;;;;
PSY;2015;630000412;630780997;GEN;;1;;;;;;;;;;5;;;;;;;;;;;1797;;;;;;;3437;;;618;85;270;;444;400;;;;1;0.2;;;;0;0;6;5;;5.6;1;1.8;;0.8;;;;;;;;;;;;;;
PSY;2015;630000412;630780997;TOT;1;;;0;;;;;;;;5;;;;;;;;;;;1797;;;;;;;3437;;;618;85;270;;444;;;;;1;0.2;;;;;;6;5;;5.6;1;1.8;;0.8;;;;;;;;;;;;;;
PSY;2015;630000446;630781029;GEN;;1;;;31;;;;;;;15;;;428;9433;;;;;;;4795;;;;1;;1;15000;;123;1624;167;38;165;2063;1961;292;3;4;;3.67;;;;;;39;13;36.11;20.59;4.44;2.56;;0.8;;;;;;;;;;;;;;
PSY;2015;630000446;630781029;INF;;3;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;1;1;1.8;;;;0;;10;17;14.9;;;4.69;2.13;1.86;;;;;;;;;;;;;;
PSY;2015;630000446;630781029;TOT;1;;0;0;31;;;;;;;15;;;428;9433;;;;;;;4795;;;;4;;1;15000;;123;1624;167;38;165;2063;;;;5;1;5.47;;;;;;49;30;51.01;20.59;4.44;7.25;2.13;2.66;;;;;;;;;;;;;;
PSY;2015;630780195;630786754;GEN;;5;;;304;;;;;;;284;;1;3182;97619;;;;;;33;36575;122;4207;4;19;;2;48692;;14057;10097;2671;510;1;7338;;1889;24;27;10;;;;;;;;;;;;;;;19;11;;;;;;;;;;;;
PSY;2015;630780195;630786754;INF;;1;;;16;;;;;;;36;;;425;2631;;;;;;;3379;;;1;2;;0;7411;;;20;162;7;23;1006;;60;;5;1;;;;;;;;;;;;;;;4;;;;;;;;;;;;;
PSY;2015;630780195;630786754;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;6435;;;;625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2015;630780195;630786754;TOT;1;;12;1;320;;;;;;;320;;1;3607;100250;;;;;;33;39954;122;4207;5;22;;2;56103;;14057;16552;2833;517;24;8840;;1932;24;32;11;;;;;;;;;;;;;;;23;11;;;;;;;;;;;;
PSY;2015;630780401;630000172;GEN;;;;;116;;;;;;;20;12;;939;37950;;;;;;;7923;3974;;;;;;;;;;;;;975;251;724;;;9;5;;5;2.8;0;0;40;30;57.75;32.93;20.85;2.34;0.6;1.03;;;;;;;;;;;;;;
PSY;2015;630780401;630000172;TOT;0;;;0;116;;;;;;;20;12;;939;37950;;;;;;;7923;3974;;;;;;;;;;;;;975;;;;;9;5;;5;2.8;;;40;30;57.75;32.93;20.85;2.34;0.6;1.03;;;;;;;;;;;;;;
PSY;2015;630781417;630000578;GEN;;;;;68;;;;;;;10;;;671;24486;;;;;;;4078;;;;;;;;;;;;;;605;;;;;;;;;;;;25;1;;17.8;7;1;;;;5;;;;;;;;;;;;
PSY;2015;630781417;630000578;TOT;0;;;0;68;;;;;;;10;;;671;24486;;;;;;;4078;;;;;;;;;;;;;;605;;;;;;;;;;;;25;1;;17.8;7;1;;;;5;;;;;;;;;;;;
PSY;2015;630781771;630780989;GEN;;2;;;172;;;;;;;33;;;1708;51104;;;;;;;12124;;;;10;;4;10495;;2229;2215;116;5016;;6182;4728;1288;17;24;7;25.6;2;3;2.8;0;1;169;48;194.58;89.73;67.93;7.77;0.46;5.5;;;;;;;;;;;;;;
PSY;2015;630781771;630780989;INF;;3;;;12;;;;;;;43;;;260;2031;;;;;;46;8811;;;1;5;;3;7249;;2588;44;5;128;53;1749;1527;100;;4;3;5;0;4;0.5;0;1;56;23;67.09;27.84;8.72;6.75;2.5;16.28;;;;;;;;;;;;;;
PSY;2015;630781771;630780989;TOT;1;;;0;184;;;;;;;76;;;1968;53135;;;;;;46;20935;;;1;15;;7;17744;;4817;2259;121;5144;53;7894;6244;1378;17;28;10;30.6;2;7;3.3;;;222;69;261.67;117.57;76.65;14.52;2.96;21.78;;;;;;;;;;;;;;
PSY;2015;630781821;750043994;GEN;;;;;110;;;;;;;20;;;1303;39868;;;;;;;7424;;;;;;;;;;;;;;775;;705;;8;;;;6;;0;1;40;31;48.89;26.75;16.05;1.49;4.68;0.42;8;;;;6;;36;30;44.12;23.75;14.55;0.99;4.41;0.42
PSY;2015;630781821;750043994;TOT;0;;;0;110;;;;;;;20;;;1303;39868;;;;;;;7424;;;;;;;;;;;;;;775;;705;;8;;;;6;;;;40;31;48.89;26.75;16.05;1.49;4.68;0.42;8;;;;6;;36;30;44.12;23.75;14.55;0.99;4.41;0.42
PSY;2015;640000162;640780417;GEN;;3;;;8;;;;8;;;;;;409;;;;;2347;;;;;;;;;;;;;;;;;369;;369;;1;1;0.46;;;;0;1;22;7;24.02;17.28;;1.17;;0.42;;;;;;;;;;;;;;
PSY;2015;640000162;640780417;INF;;1;;;8;;;;;;;32;;;99;2112;;;;;;;5034;;;;5;;3;11105;;2609;;;;;1048;1037;93;;9;4;5.73;2;;0.5;0;1;50;21;60.79;25.15;1.85;6.92;9.1;10.67;;;;;;;;;;;;;;
PSY;2015;640000162;640780417;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.2;2;3;0.8;;;6;2;6.55;4.47;;1;;;;;;;;;;;;;;;;
PSY;2015;640000162;640780417;TOT;1;;1;1;16;;;;8;;;32;;;508;2112;;;;2347;;;5034;;;;5;;3;11105;;2609;;;;;1417;;;;10;6;6.39;4;3;1.3;;;78;30;91.36;46.9;1.85;9.09;9.1;11.09;;;;;;;;;;;;;;
PSY;2015;640000436;640780862;GEN;;4;;;298;;;;18;;;178;30;1;2170;88486;0;0;0;4421;0;17;31120;5064;1289;9;27;;24;82022;;30287;18046;11178;5090;24;10778;8586;1334;58;28;5;30.73;;;;1;0;554;55;602.88;382.9;95.7;16.27;9.25;16.43;28;3;13.39;;;;369;27;390.66;225.16;84.84;4.05;2.43;11.31
PSY;2015;640000436;640780862;INF;;2;;;29;3;;;;;;56;2;;210;5872;21;;;0;0;81;7958;68;0;6;12;;11;40371;;2690;918;212;627;639;3533;3019;119;0;11;2;11.69;;;;0;0;136;31;162.39;81.04;6.5;18.7;21.34;21.93;4;0;1.27;;;;36;9;41.9;24.06;5.84;1.41;1.07;2.52
PSY;2015;640000436;640780862;PEN;;;;;;;;;;;;;;;0;0;;;;;;;0;;0;;;;;;;0;0;;;;491;457;0;0;;2;0.45;;;;;;;;;;;;;;0;0;0;;;;;;;;;;;
PSY;2015;640000436;640780862;TOT;1;;5;1;327;3;;;18;;;234;32;1;2380;94358;21;0;0;4421;0;98;39078;5132;1289;15;39;;35;122393;;32977;18964;11390;5717;663;14415;11845;1444;58;39;9;42.87;;;;;;690;86;765.27;463.94;102.2;34.97;30.59;38.36;32;3;14.66;;;;405;36;432.56;249.22;90.68;5.46;3.5;13.83
PSY;2015;640007019;;GEN;;;;;74;;;;;;;15;;;546;23030;;;;;;;5286;;;;;;;;;;;;;;443;;443;3;4;2;4.59;;5;1.65;0;0;41;38;45.23;22.45;5.78;1.56;3.49;0.5;;;;;;;;;;;;;;
PSY;2015;640007019;;TOT;0;;;0;74;;;;;;;15;;;546;23030;;;;;;;5286;;;;;;;;;;;;;;443;;443;3;4;2;4.59;;5;1.65;;;41;38;45.23;22.45;5.78;1.56;3.49;0.5;;;;;;;;;;;;;;
PSY;2015;640780334;640017893;GEN;;0;;;60;;;;;;;15;;;574;20025;;;;;;;1843;;;;;;;;;;;;;;618;114;;;3;;;1;;;;;22;4;24.32;19.42;3.22;;1;;;;;;;;;;;;;;;
PSY;2015;640780334;640017893;TOT;0;;0;0;60;;;;;;;15;;;574;20025;;;;;;;1843;;;;;;;;;;;;;;618;;;;3;;;1;;;;;22;4;24.32;19.42;3.22;;1;;;;;;;;;;;;;;;
PSY;2015;640780409;640000154;GEN;;;;;49;;;;;;;10;;;822;18109;;;;;;;995;;;;;;;;;;;;;;605;;;;;5;3;;;;;;17;6;19.67;12.72;6;0.45;0.25;0.27;;4;2.5;;;;15;6;17.25;10.72;6;0.11;0.2;0.22
PSY;2015;640780409;640000154;TOT;0;;;0;49;;;;;;;10;;;822;18109;;;;;;;995;;;;;;;;;;;;;;605;;;;;5;3;;;;;;17;6;19.67;12.72;6;0.45;0.25;0.27;;4;2.5;;;;15;6;17.25;10.72;6;0.11;0.2;0.22
PSY;2015;640781365;750052292;GEN;;;;;44;;;;;;;15;;;598;15418;;;;;;;3080;;;;;;;;;;;;;;494;;467;;;2;;;4;0.51;0;0;17;5;19.01;11.5;5;1;0.51;1;;2;;;4;0.51;17;5;19.01;11.5;5;1;0.51;1
PSY;2015;640781365;750052292;TOT;0;;;0;44;;;;;;;15;;;598;15418;;;;;;;3080;;;;;;;;;;;;;;494;;467;;;2;;;4;0.51;;;17;5;19.01;11.5;5;1;0.51;1;;2;;;4;0.51;17;5;19.01;11.5;5;1;0.51;1
PSY;2015;640781399;640000683;GEN;;;;;51;;;;;;;;;;598;16992;;;;;;;;;;;;;;;;;;;;;552;;549;;;;;1;;1;;;9;15;14.61;10.28;1.97;0.67;;0.18;;;;;;;;;;;;;;
PSY;2015;640781399;640000683;TOT;0;;;0;51;;;;;;;;;;598;16992;;;;;;;;;;;;;;;;;;;;;552;;;;;;;1;;1;;;9;15;14.61;10.28;1.97;0.67;;0.18;;;;;;;;;;;;;;
PSY;2015;640784278;640780417;GEN;;3;;;107;;;;;;;20;10;;1733;34503;;;;;;59;3287;60;;;15;;4;41330;;10823;8111;1078;4978;2;5257;4890;1277;20;20;3;10.07;5;3;5.1;1;1;200;29;209.11;146.33;11.74;6.37;0.5;8.38;;;;;;;;;;;;;;
PSY;2015;640784278;640780417;INF;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;0.55;;;;0;0;6;3;5.95;1.12;;1.8;1.04;1;;;;;;;;;;;;;;
PSY;2015;640784278;640780417;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;2667;;;;327;392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2015;640784278;640780417;TOT;1;;3;1;107;;;;;;;20;10;;1733;34503;;;;;;59;3287;60;;;16;;4;41330;;10823;10778;1078;4978;2;5649;5282;1277;20;22;3;10.62;5;3;5.1;;;206;32;215.06;147.45;11.74;8.17;1.54;9.38;;;;;;;;;;;;;;
PSY;2015;650000060;650780174;GEN;;3;;;228;0;0;16;0;12;;85;3;5;2563;69560;;;4501;;3330;12;16497;321;0;;14;;5;72992;;15024;15579;2084;4985;0;9427;7568;1604;42;16;1;16.5;5;1;5.76;1;1;332;75;375.34;295.52;14.69;13.53;;12.12;;14;5.46;1;5;3.6;179;37;203.59;177.4;13.39;3.04;;1
PSY;2015;650000060;650780174;INF;;1;;;14;7;;;0;0;;69;0;6;390;2995;1101;;;;;69;10321;0;0;;8;;6;16915;;10391;627;278;7;148;2134;1843;104;0;2;3;3.8;2;;2;1;1;81;29;94.29;48.34;;13.29;;23.16;;;;;2;0.85;28;1;21.6;14.2;;0.92;;5.89
PSY;2015;650000060;650780174;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;363;343;;;;2;0.2;;3;0.36;;;;10;1.87;1.27;;0.6;;;;;;;;;;;;;;;;
PSY;2015;650000060;650780174;TOT;1;;4;1;242;7;0;16;0;12;;154;3;11;2953;72555;1101;;4501;;3330;81;26818;321;0;;24;;11;89907;;25415;16206;2362;4992;148;11744;9716;1682;42;18;4;20.5;7;1;8.12;;;413;104;471.5;345.13;14.69;27.42;;35.28;;14;5.46;1;7;4.45;207;38;225.19;191.6;13.39;3.96;;6.89
PSY;2015;650780729;650000276;GEN;;2;;;49;;;;;;;12;;;479;16200;;;;;;;3391;;;;;;;;;;;;;;632;;477;2;3;;3;;1;0.5;;;18;;;14;3;0.27;1;;3;;3;;4;;16;1;16.3;13;3;;0.3;
PSY;2015;650780729;650000276;TOT;0;;;0;49;;;;;;;12;;;479;16200;;;;;;;3391;;;;;;;;;;;;;;632;;;;3;;3;;1;0.5;;;18;;;14;3;0.27;1;;3;;3;;4;;16;1;16.3;13;3;;0.3;
PSY;2015;650780737;650000284;GEN;;;;;43;;;;;;;;;;527;15029;;;;;;;;;;;;;;;;;;;;;492;;;0;3;;1.5;;;;0;1;16;8;23.4;8;7.4;0.7;;1.5;;;;;;;;;;;;;;
PSY;2015;650780737;650000284;TOT;0;;;0;43;;;;;;;;;;527;15029;;;;;;;;;;;;;;;;;;;;;492;;;;3;;1.5;;;;;;16;8;23.4;8;7.4;0.7;;1.5;;;;;;;;;;;;;;
PSY;2015;660000092;660780198;GEN;;6;;;209;8;14;10;8;;;141;1;;2211;69452;624;3136;2563;2114;;;22905;1;;3;12;;11;82404;;18706;6283;5637;10822;58;10267;7802;1540;15;41;6;40.38;9;10;12;0;1;496;82;539.59;324.51;60.68;13.46;5;28.43;36;1;32.08;5;3;4.95;305;46;344.75;193.14;59.03;3.4;0.25;10.24
PSY;2015;660000092;660780198;INF;;2;;;8;8;;;2;;;50;1;;110;2712;441;;;16;;;4185;14;;7;10;;8;31720;;369;350;79;209;339;3900;3673;72;;10;4;11.75;;1;0.2;0;1;97;21;114.17;49.99;8.99;13.67;11.56;20.49;2;2;2.75;;1;0.2;22;4;25.58;13.53;6.19;0.49;0.15;1.47
PSY;2015;660000092;660780198;PEN;;;;;13;;;;;;;;;;88;3596;;;;;;;;;;1;1;;;;;;30114;;;;1558;1449;66;;4;1;4.5;;;;;;13;2;12.67;8.82;;2.52;;0.53;;;;;;;11;2;7.2;6.8;;0.3;;0.53
PSY;2015;660000092;660780198;TOT;1;;7;1;230;16;14;10;10;;;191;2;;2409;75760;1065;3136;2563;2130;;;27090;15;;11;23;;19;114124;;19075;36747;5716;11031;397;15473;12784;1657;;55;11;56.63;9;11;12.2;;;606;105;666.43;383.32;69.67;29.65;16.56;49.45;38;3;34.83;5;4;5.15;338;52;377.53;213.47;65.22;4.19;0.4;12.24
PSY;2015;660000142;;GEN;;;;;110;0;0;0;0;0;;20;0;0;1565;40031;;;;;;;6464;;;;;;;;;;;;;;1403;;1118;0;;;;;;;0;1;49;6;51.8;28.9;16.4;3;1.57;2.33;7;;7;;;;45;6;47.8;26.9;16.4;2;1.57;1.33
PSY;2015;660000142;;TOT;0;;;0;110;0;0;0;0;0;;20;0;0;1565;40031;;;;;;;6464;;;;;;;;;;;;;;1403;;;;;;;;;;;;49;6;51.8;28.9;16.4;3;1.57;2.33;7;;7;;;;45;6;47.8;26.9;16.4;2;1.57;1.33
PSY;2015;660000365;;GEN;;;;;80;;;;;;;13;;;678;28117;;;;;;;6946;;;;;;;;;;;;;;557;114;517;;1;4;3.1;1;;1;0;0;35;9;40.27;21.17;12.8;1.46;3.84;1;1;4;3.1;1;;1;33;7;36.53;18.17;12.8;0.96;2.24;1
PSY;2015;660000365;;INF;;;;;;;;;;;;15;;;;;;;;;;;5094;;;;;;;;;;;;;;72;;;;;1;0.8;;;;0;0;4;4;6.03;2.33;;1;2.7;;;;;;;;;;;;;;;
PSY;2015;660000365;;TOT;0;;;0;80;;;;;;;28;;;678;28117;;;;;;;12040;;;;;;;;;;;;;;629;114;517;;1;4;3.9;1;;1;;;39;13;46.3;23.5;12.8;2.46;6.54;1;1;4;3.1;1;;1;33;7;36.53;18.17;12.8;0.96;2.24;1
PSY;2015;660780214;750055071;GEN;;;;;60;;;;;;;;;;215;21981;;;;;;;;;;;;;;;;;;;;;200;;200;;2;;2.09;;1;0.3;0;0;50;;;;;;;;2;;2.09;;1;0.3;;;;;;;;
PSY;2015;660780214;750055071;TOT;0;;;0;60;;;;;;;;;;215;21981;;;;;;;;;;;;;;;;;;;;;200;;200;;2;;2.09;;1;0.3;;;50;;;;;;;;2;;2.09;;1;0.3;;;;;;;;
PSY;2015;670000025;670780055;GEN;;1;;;79;;;;4;;;12;2;;1416;23865;;;;491;;48;3196;0;;1;1;;2;18221;;3656;1472;7;3464;1;7602;6799;741;1;17;16;16.46;;;;1;0;126;30;150.85;58.99;41.08;7.1;1.8;;7;5;3.83;;;;96;17;109.99;41.25;37.82;4.1;;
PSY;2015;670000025;670780055;INF;;1;;;12;;;;;;;60;;;200;2704;;;;;;;12055;;;2;4;;2;13695;;2287;134;24;486;164;2368;1933;123;;11;8;10.72;;;;0;1;63;43;93.85;23.25;18.01;8.6;9.38;13.81;1;;0.67;;;;26;10;31.54;10.39;3.63;4.13;2.3;3.12
PSY;2015;670000025;670780055;TOT;1;;1;0;91;;;;4;;;72;2;;1616;26569;;;;491;;48;15251;0;;3;5;;4;31916;;5943;1606;31;3950;165;9799;8609;839;1;28;24;27.18;;;;;;189;73;244.7;82.24;59.09;15.7;11.18;13.81;8;5;4.5;;;;122;27;141.53;51.64;41.45;8.23;2.3;3.12
PSY;2015;670000058;670013366;GEN;;9;;;348;;3;;;;;216;10;21;4019;128650;0;939;0;0;0;42;52049;218;15707;;38;;23;94317;;2;12461;8124;7700;5;13795;9990;2694;65;57;13;57;;;;0;1;576;145;679.63;438.25;82.69;22.05;2.68;25.05;39;1;20.45;;;;392;88;444.32;256.73;78.44;5.6;1.5;10.14
PSY;2015;670000058;670013366;INF;;2;;;8;;;;;;;90;;16;152;2022;0;;;0;0;48;12871;0;4366;;10;;;18905;;0;1770;100;408;325;3138;2420;58;0;10;4;13.03;;;;;;110;31;132.04;64.29;9.23;9.24;7.25;33.69;1;;1;;;;17;;13.86;10.52;0.94;;;0.6
PSY;2015;670000058;670013366;PEN;;;;;;;;;;;;12;;1;0;0;;;;;;;3737;;377;;2;;;;;0;36367;;;;1707;1533;0;0;4;;4;;;;;;13;3;12.93;9.3;;1.5;;1;;;;;;;;;;;;;;
PSY;2015;670000058;670013366;TOT;1;;6;1;356;;3;;;;;318;10;38;4171;130672;0;939;0;0;0;90;68657;218;20450;;50;;23;113222;;2;50598;8224;8108;330;18379;13711;2746;65;70;17;74.03;;;;;;699;179;824.6;511.84;91.92;32.79;9.93;59.74;40;1;21.45;;;;409;88;458.18;267.25;79.38;5.6;1.5;10.74
PSY;2015;670000603;670781152;GEN;;3;;;220;;;;;;;133;;;3752;69448;;;;;;;29634;;;;6;;6;53579;;;2726;4563;1039;8;5960;5054;1566;41;18;0;18.13;1;6;;1;1;269;90;334.99;210.69;56.84;8.33;1.85;9.72;11;0;6.65;0;0;0;207;59;247.12;142.32;51.13;2.27;0.78;5.95
PSY;2015;670000603;670781152;INF;;1;;;;;;;;;;68;;;;;;;;;;;6198;;;;3;;4;33178;;0;389;230;139;259;2516;2516;;;7;1;7.5;0;0;0;0;0;53;39;80.29;30.7;7.75;13.46;11.39;12.88;;;;;;;;;;;;;;
PSY;2015;670000603;670781152;TOT;1;;4;0;220;;;;;;;201;;;3752;69448;;;;;;;35832;;;;9;;10;86757;;0;3115;4793;1178;267;8130;;;;25;1;25.63;1;6;0;;;322;129;415.28;241.39;64.59;21.79;13.24;22.6;11;0;6.65;0;0;0;207;59;247.12;142.32;51.13;2.27;0.78;5.95
PSY;2015;670013754;;GEN;;1;;;50;0;3;0;0;0;;15;0;24;530;15191;;909;;;;;3685;;24;0;1;;1;4373;;3087;739;139;28;0;384;710;362;7;4;;3.67;1;5;1.64;0;0;50;23;60.88;38.3;4.67;2.3;0.59;3;4;;1.8;1;2;1.11;;;37.83;29.27;4.67;1.3;0.59;2
PSY;2015;670013754;;TOT;1;;0;0;50;0;3;0;0;0;;15;0;24;530;15191;;909;;;;;3685;;24;0;1;;1;4373;;3087;739;139;28;0;384;;;;4;;3.67;1;5;1.64;;;50;23;60.88;38.3;4.67;2.3;0.59;3;4;;1.8;1;2;1.11;;;37.83;29.27;4.67;1.3;0.59;2
