BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST
CHIRCAR_P;2015;940000599;940110042;N2200;3;;3;;
CHIRCAR_P;2015;940000599;940110042;NAUT;1;;1;;
CHIRCAR_P;2015;940100027;750712184;M1040;3;15;9.7;0;1
CHIRCAR_P;2015;940100027;750712184;M104H;2;2;2.4;0;0
CHIRCAR_P;2015;940100027;750712184;M2140;7;3;8.64;0;1
CHIRCAR_P;2015;940100027;750712184;N2120;3;;2.5;;
CHIRCAR_P;2015;940100027;750712184;N2200;32;3;34.4;;
CHIRCAR_P;2015;940100027;750712184;N2320;13;;13;;
CHIRCAR_P;2015;940100027;750712184;N2510;20;1;20.8;;
CHIRCAR_P;2015;940100027;750712184;N4130;2;;2;;
CHIRCAR_P;2015;940100027;750712184;NAUT;2;1;2.9;;
CHIRCAR_P;2015;940120017;750821092;M1040;1;;0.2;0;0
CHIRCAR_P;2015;940120017;750821092;N2200;;3;0.4;;
CHIRCAR_P;2015;950000307;950110015;M1040;10;9;11.46;1;0
CHIRCAR_P;2015;950000307;950110015;N2120;3;;2.4;;
CHIRCAR_P;2015;950000307;950110015;N2200;30;6;32.65;;
CHIRCAR_P;2015;950000307;950110015;N2510;18;2;20.16;;
CHIRCAR_P;2015;950000307;950110015;NAUT;6;2;7.22;;
CHIRCAR_P;2015;950000323;950013870;M103X;;1;0.08;1;1
CHIRCAR_P;2015;950000323;950013870;M1040;4;5;5.96;0;1
CHIRCAR_P;2015;950000323;950013870;N2120;1;1;1.19;;
CHIRCAR_P;2015;950000323;950013870;N2200;17;3;18.35;;
CHIRCAR_P;2015;950000323;950013870;N2510;11;3;11.34;;
CHIRCAR_P;2015;950000323;950013870;NAUT;5;9;8.28;;
CHIRCAR_P;2015;950000331;950110049;M1040;;4;1.6;;
CHIRCAR_P;2015;950000331;950110049;N2200;;2;0.26;;
CHIRCAR_P;2015;950000331;950110049;N2510;;2;1;;
CHIRCAR_P;2015;950000331;950110049;NAUT;;3;0.75;;
CHIRCAR_P;2015;950000364;950110080;M2140;5;19;11.94;;
CHIRCAR_P;2015;950000364;950110080;N2120;1;1;1.93;;
CHIRCAR_P;2015;950000364;950110080;N2200;11;9;19.62;;
CHIRCAR_P;2015;950000364;950110080;N2510;12;7;17.75;;
CHIRCAR_P;2015;950000364;950110080;NAUT;12;2;13.81;;
CHIRCAR_P;2015;970100442;970100228;M1040;4;3;5.75;0;1
CHIRCAR_P;2015;970100442;970100228;N2120;1;;0.33;;
CHIRCAR_P;2015;970100442;970100228;N2200;4;;4;;
CHIRCAR_P;2015;970100442;970100228;N2510;2;;2;;
CHIRCAR_P;2015;970100442;970100228;NAUT;2;;2;;
CHIRCAR_P;2015;970211215;970211207;M103X;3;;3;1;1
CHIRCAR_P;2015;970211215;970211207;M1040;6;;1.9;0;1
CHIRCAR_P;2015;970211215;970211207;M104H;2;;3;1;1
CHIRCAR_P;2015;970211215;970211207;M2140;3;;1.3;1;1
CHIRCAR_P;2015;970211215;970211207;MAUT;2;;0.85;1;1
CHIRCAR_P;2015;970211215;970211207;N2120;2;;2;;
CHIRCAR_P;2015;970211215;970211207;N2200;21;;18.15;;
CHIRCAR_P;2015;970211215;970211207;N2310;1;;0.6;;
CHIRCAR_P;2015;970211215;970211207;N2320;1;;1;;
CHIRCAR_P;2015;970211215;970211207;N2510;13;;10;;
CHIRCAR_P;2015;970211215;970211207;N4130;2;;2;;
CHIRCAR_P;2015;970211215;970211207;NAUT;3;;2.95;;
CHIRCAR_P;2015;970400024;970408589;M103X;9;;9;1;0
CHIRCAR_P;2015;970400024;970408589;M1040;4;;4;;1
CHIRCAR_P;2015;970400024;970408589;M2140;4;;4;0;1
CHIRCAR_P;2015;970400024;970408589;N2120;;2;0.75;;
CHIRCAR_P;2015;970400024;970408589;N2200;9;;9;;
CHIRCAR_P;2015;970400024;970408589;N2310;8;;8;;
CHIRCAR_P;2015;970400024;970408589;N2320;8;;8;;
CHIRCAR_P;2015;970400024;970408589;N2510;1;1;1.5;;
CHIRCAR_P;2015;970400024;970408589;NAUT;4;;4;;
CHIRCAR_P;2015;970400057;970408589;M1040;5;0;3.5;1;1
CHIRCAR_P;2015;970400057;970408589;N2120;;1;0.1;;
CHIRCAR_P;2015;970400057;970408589;N2200;5;1;5.8;;
CHIRCAR_P;2015;970400057;970408589;N2510;2;;2;;
CHIRCAR_P;2015;970462107;970400305;M103X;;10;2.5;;1
CHIRCAR_P;2015;970462107;970400305;M1040;6;;6;;1
CHIRCAR_P;2014;010000024;010780054;M103X;1;;0.1;0;0
CHIRCAR_P;2014;010000024;010780054;M1040;1;2;1.01;0;1
CHIRCAR_P;2014;010780195;010000156;M103X;12;1;2.5;0;1
CHIRCAR_P;2014;010780195;010000156;M1040;5;3;6.5;1;1
CHIRCAR_P;2014;010780195;010000156;N2120;1;;0.5;;
CHIRCAR_P;2014;010780195;010000156;N2310;4;1;1;;
CHIRCAR_P;2014;010780195;010000156;N4130;6;;6;;
CHIRCAR_P;2014;010780195;010000156;NAUT;2;;1;;
CHIRCAR_P;2014;020000162;020000063;M103X;1;0;0.75;1;0
CHIRCAR_P;2014;020000162;020000063;M1040;3;0;2;0;1
CHIRCAR_P;2014;020000162;020000063;N2120;1;0;0.2;;
CHIRCAR_P;2014;020000162;020000063;N2200;2;3;2;;
CHIRCAR_P;2014;020000519;020000261;M1040;2;2;0.4;0;1
CHIRCAR_P;2014;030000061;030780092;M1040;1;1;0.53;;
CHIRCAR_P;2014;030000061;030780092;N2120;1;;1;;
CHIRCAR_P;2014;030000061;030780092;N2200;19;8;24.12;;
CHIRCAR_P;2014;030000061;030780092;N2510;18;;18.17;;
CHIRCAR_P;2014;030000061;030780092;NAUT;2;4;3.72;;
CHIRCAR_P;2014;030000087;030780118;M1040;3;1;3.1;0;1
CHIRCAR_P;2014;030000087;030780118;N2120;0;1;0.5;;
CHIRCAR_P;2014;030000087;030780118;N2200;21;18;31.78;;
CHIRCAR_P;2014;030000087;030780118;N2510;21;10;25.05;;
CHIRCAR_P;2014;030000087;030780118;N4130;0;8;2.28;;
CHIRCAR_P;2014;030000087;030780118;NAUT;8;6;10.65;;
CHIRCAR_P;2014;060000510;060780954;M1040;8;5;8.62;1;1
CHIRCAR_P;2014;060000510;060780954;N2200;;1;0.07;;
CHIRCAR_P;2014;060000510;060780954;N4130;;1;0.07;;
CHIRCAR_P;2014;060000544;060780988;M1040;2;;1.75;0;1
CHIRCAR_P;2014;060000544;060780988;N2120;;1;0.25;;
CHIRCAR_P;2014;060000544;060780988;N2200;;5;1.04;;
CHIRCAR_P;2014;060000544;060780988;N4130;;6;0.9;;
CHIRCAR_P;2014;060000544;060780988;NAUT;;1;0.1;;
CHIRCAR_P;2014;060780715;060000361;M103X;;7;1.4;;1
CHIRCAR_P;2014;060780715;060000361;M1040;4;30;10;1;1
CHIRCAR_P;2014;060780715;060000361;M1160;;13;2.6;0;1
CHIRCAR_P;2014;060780715;060000361;N2120;;1;0.5;;
CHIRCAR_P;2014;060780715;060000361;N2320;2;1;2.2;;
CHIRCAR_P;2014;060780715;060000361;N2510;4;1;2.2;;
CHIRCAR_P;2014;060780715;060000361;N4130;4;;4;;
CHIRCAR_P;2014;060785003;060785011;M1040;3;15;5.76;0;1
CHIRCAR_P;2014;060785003;060785011;MAUT;0;1;0.09;0;1
CHIRCAR_P;2014;060785003;060785011;N2120;3;0;1.16;;
CHIRCAR_P;2014;060785003;060785011;N2200;14;3;14.66;;
CHIRCAR_P;2014;060785003;060785011;N2510;12;3;11.95;;
CHIRCAR_P;2014;060785003;060785011;N4130;1;2;2.7;;
CHIRCAR_P;2014;060785003;060785011;NAUT;6;2;4.06;;
CHIRCAR_P;2014;060785219;060001468;M103X;;10;0.2;0;1
CHIRCAR_P;2014;060785219;060001468;M1040;1;3;2;0;1
CHIRCAR_P;2014;060785219;060001468;M1160;;1;0.1;0;1
CHIRCAR_P;2014;060785219;060001468;N2120;;1;0.2;;
CHIRCAR_P;2014;060785219;060001468;N2200;1;1;1.8;;
CHIRCAR_P;2014;060785219;060001468;N4130;;2;0.8;;
CHIRCAR_P;2014;060785219;060001468;NAUT;2;1;2.5;;
CHIRCAR_P;2014;060794013;060790797;M103X;5;;5;;
CHIRCAR_P;2014;060794013;060790797;M1040;10;2;10.55;0;1
CHIRCAR_P;2014;060794013;060790797;M2140;3;;3;0;1
CHIRCAR_P;2014;060794013;060790797;N2120;;1;0.27;;
CHIRCAR_P;2014;060794013;060790797;N2200;3;15;8.46;;
CHIRCAR_P;2014;060794013;060790797;N2310;2;1;3.05;;
CHIRCAR_P;2014;060794013;060790797;NAUT;;4;1.09;;
CHIRCAR_P;2014;080000425;080000615;M1040;;2;0.25;0;0
CHIRCAR_P;2014;100000090;100000017;M1040;;5;1.19;0;1
CHIRCAR_P;2014;100000090;100000017;N2200;0;5;1.74;;
CHIRCAR_P;2014;100000090;100000017;N4130;1;;1;;
CHIRCAR_P;2014;100000090;100000017;NAUT;;1;0.03;;
CHIRCAR_P;2014;110000023;110780061;M1040;;9;2.1;0;1
CHIRCAR_P;2014;110000023;110780061;N2120;;1;0.29;;
CHIRCAR_P;2014;110000023;110780061;N2200;;7;3.66;;
CHIRCAR_P;2014;110000023;110780061;N2510;;1;0.2;;
CHIRCAR_P;2014;110000023;110780061;N4130;;6;1.5;;
CHIRCAR_P;2014;110000023;110780061;NAUT;;3;1.04;;
CHIRCAR_P;2014;110000056;110780137;M1040;2;;0.5;0;1
CHIRCAR_P;2014;110000056;110780137;N2200;3;1;3.5;;
CHIRCAR_P;2014;110000056;110780137;NAUT;;1;0.75;;
CHIRCAR_P;2014;120000039;120780044;N2200;;19;7.38;;
CHIRCAR_P;2014;120000039;120780044;N2510;;8;1.69;;
CHIRCAR_P;2014;120000039;120780044;N4130;;4;1.81;;
CHIRCAR_P;2014;130000409;130041916;M1040;1;3;2.3;1;1
CHIRCAR_P;2014;130000409;130041916;N2120;;1;0.17;;
CHIRCAR_P;2014;130000409;130041916;N2200;5;7;9.76;;
CHIRCAR_P;2014;130000409;130041916;N2320;;;0.04;;
CHIRCAR_P;2014;130000409;130041916;N4130;4;;3.93;;
CHIRCAR_P;2014;130000409;130041916;NAUT;;4;0.99;;
CHIRCAR_P;2014;130002827;130789274;M1040;;;;1;
CHIRCAR_P;2014;130002835;130789316;M1040;0;4;0.1;1;0
CHIRCAR_P;2014;130002835;130789316;N2200;0;3;0.1;;
CHIRCAR_P;2014;130002835;130789316;N2510;0;1;0.2;;
CHIRCAR_P;2014;130041767;130041262;M103X;;;;;1
CHIRCAR_P;2014;130041767;130041262;M1040;;;;;1
CHIRCAR_P;2014;130041767;130041262;M1160;;;;;1
CHIRCAR_P;2014;130041767;130041262;N2120;1;;1;;
CHIRCAR_P;2014;130041767;130041262;N2200;3;;3;;
CHIRCAR_P;2014;130041767;130041262;N4130;3;2;4.13;;
CHIRCAR_P;2014;130042096;130042062;M103X;6;;6;0;1
CHIRCAR_P;2014;130042096;130042062;M1040;8;;8;1;1
CHIRCAR_P;2014;130042096;130042062;N2200;5;1;5.77;;
CHIRCAR_P;2014;130042096;130042062;N4130;3;;2.77;;
CHIRCAR_P;2014;130042096;130042062;NAUT;2;;2;;
CHIRCAR_P;2014;130780521;130786049;M2140;2;0;0.55;;
CHIRCAR_P;2014;130780521;130786049;MAUT;3;0;1.18;;
CHIRCAR_P;2014;130780521;130786049;N2120;1;0;1;;
CHIRCAR_P;2014;130780521;130786049;N2200;14;;14.38;;
CHIRCAR_P;2014;130780521;130786049;N2510;13;1;13.72;;
CHIRCAR_P;2014;130780521;130786049;NAUT;8;;7.54;;
CHIRCAR_P;2014;130781479;130000599;M103X;;15;6;1;1
CHIRCAR_P;2014;130781479;130000599;M1040;;32;32;1;1
CHIRCAR_P;2014;130781479;130000599;N2120;1;1;1.3;;
CHIRCAR_P;2014;130781479;130000599;N2200;17;;15;;
CHIRCAR_P;2014;130781479;130000599;N2320;17;;16;;
CHIRCAR_P;2014;130781479;130000599;N4130;1;;1;;
CHIRCAR_P;2014;130782147;130000979;M103X;4;4;6;1;0
CHIRCAR_P;2014;130782147;130000979;M1040;2;1;2.5;1;1
CHIRCAR_P;2014;130782147;130000979;M1160;;5;2.5;0;1
CHIRCAR_P;2014;130782147;130000979;N2120;;1;0.5;;
CHIRCAR_P;2014;130782147;130000979;N2200;1;1;1.5;;
CHIRCAR_P;2014;130782147;130000979;N4130;;7;2;;
CHIRCAR_P;2014;130782147;130000979;NAUT;;1;0.5;;
CHIRCAR_P;2014;130783293;130786049;M1040;3;0;2.25;;
CHIRCAR_P;2014;130783293;130786049;M104H;3;0;2.25;;
CHIRCAR_P;2014;130783293;130786049;M2140;2;0;0.4;;
CHIRCAR_P;2014;130783293;130786049;MAUT;5;2;5.28;;
CHIRCAR_P;2014;130783293;130786049;N2120;1;0;1.65;;
CHIRCAR_P;2014;130783293;130786049;N2200;26;10;27.48;;
CHIRCAR_P;2014;130783293;130786049;N2510;15;4;16.4;;
CHIRCAR_P;2014;130783293;130786049;NAUT;3;2;8.34;;
CHIRCAR_P;2014;130784051;130037823;M103X;6;;6;1;0
CHIRCAR_P;2014;130784051;130037823;M1040;12;3;12.6;0;1
CHIRCAR_P;2014;130784051;130037823;M104H;4;;4;1;0
CHIRCAR_P;2014;130784051;130037823;M2140;5;;5;0;1
CHIRCAR_P;2014;130784051;130037823;N2120;3;1;3.5;;
CHIRCAR_P;2014;130784051;130037823;N2200;25;3;26.61;;
CHIRCAR_P;2014;130784051;130037823;N2320;1;1;1.9;;
CHIRCAR_P;2014;130784051;130037823;N2510;9;2;10.09;;
CHIRCAR_P;2014;130784051;130037823;N4130;5;;5.12;;
CHIRCAR_P;2014;130784051;130037823;NAUT;;;0.1;;
CHIRCAR_P;2014;130784713;130038847;M103X;1;8;5;0;1
CHIRCAR_P;2014;130784713;130038847;M1040;;4;2;0;1
CHIRCAR_P;2014;130784713;130038847;M1160;1;1;1.5;0;1
CHIRCAR_P;2014;130784713;130038847;N2120;1;;1;;
CHIRCAR_P;2014;130784713;130038847;N2200;3;;3.57;;
CHIRCAR_P;2014;130784713;130038847;N4130;3;;3;;
CHIRCAR_P;2014;130784713;130038847;NAUT;4;;4.11;;
CHIRCAR_P;2014;130785652;130014228;M103X;8;32;19;1;0
CHIRCAR_P;2014;130785652;130014228;M1040;7;26;18.66;1;0
CHIRCAR_P;2014;130785652;130014228;M104H;;;;1;0
CHIRCAR_P;2014;130785652;130014228;M1140;;;;1;0
CHIRCAR_P;2014;130785652;130014228;M1160;;;;1;0
CHIRCAR_P;2014;130785652;130014228;M2140;2;3;3.2;1;0
CHIRCAR_P;2014;130785652;130014228;MAUT;;3;0.9;;
CHIRCAR_P;2014;130785652;130014228;N2120;;2;0.28;;
CHIRCAR_P;2014;130785652;130014228;N2200;3;2;5.63;;
CHIRCAR_P;2014;130785652;130014228;N2310;1;;1;;
CHIRCAR_P;2014;130785652;130014228;N2320;1;;1;;
CHIRCAR_P;2014;130785652;130014228;N4130;6;;6;;
CHIRCAR_P;2014;130785652;130014228;NAUT;4;;2.38;;
CHIRCAR_P;2014;130804297;130786049;M1040;2;2;1.01;;
CHIRCAR_P;2014;130804297;130786049;M104H;2;2;1.01;;
CHIRCAR_P;2014;130804297;130786049;M1140;1;1;0.64;;
CHIRCAR_P;2014;130804297;130786049;M1160;0;0;0.03;;
CHIRCAR_P;2014;130804297;130786049;MAUT;3;0;0.73;;
CHIRCAR_P;2014;130804297;130786049;NAUT;2;0;2;;
CHIRCAR_P;2014;140000209;140000100;M1040;9;4;3.88;1;1
CHIRCAR_P;2014;140000209;140000100;M104H;1;;0.7;1;1
CHIRCAR_P;2014;140000209;140000100;M2140;6;1;3.91;1;0
CHIRCAR_P;2014;140000209;140000100;N2120;2;;0.6;;
CHIRCAR_P;2014;140000209;140000100;N2200;11;7;15.07;;
CHIRCAR_P;2014;140000209;140000100;N2510;8;5;9.1;;
CHIRCAR_P;2014;140000209;140000100;NAUT;10;3;9.38;;
CHIRCAR_P;2014;140017237;140003278;M103X;18;;18;1;1
CHIRCAR_P;2014;140017237;140003278;M1040;7;1;8;1;1
CHIRCAR_P;2014;140017237;140003278;M104H;;1;0.3;;
CHIRCAR_P;2014;140017237;140003278;M2140;3;;3;0;1
CHIRCAR_P;2014;140017237;140003278;N2120;2;;2;;
CHIRCAR_P;2014;140017237;140003278;N2200;19;7;24.6;;
CHIRCAR_P;2014;140017237;140003278;N2320;5;31;12.4;;
CHIRCAR_P;2014;140017237;140003278;N2510;11;5;14.94;;
CHIRCAR_P;2014;150000040;150780096;M1040;2;2;0.87;0;1
CHIRCAR_P;2014;150000040;150780096;N2200;7;;7;;
CHIRCAR_P;2014;160000253;160000451;M103X;0;0;0;1;
CHIRCAR_P;2014;160000253;160000451;M1040;7;4;4.74;1;1
CHIRCAR_P;2014;160000253;160000451;M1140;0;0;0;1;
CHIRCAR_P;2014;160000253;160000451;M1160;0;0;0;;1
CHIRCAR_P;2014;160000253;160000451;N2200;12;4;14.15;;
CHIRCAR_P;2014;160000253;160000451;N2510;4;0;4;;
CHIRCAR_P;2014;160000253;160000451;N4130;1;0;1;;
CHIRCAR_P;2014;160000253;160000451;NAUT;0;1;0.5;;
CHIRCAR_P;2014;170000087;170023279;M1040;6;;3;0;0
CHIRCAR_P;2014;170000087;170023279;N2200;11;5;5.59;;
CHIRCAR_P;2014;170000087;170023279;N2510;4;1;4.7;;
CHIRCAR_P;2014;170000087;170023279;N4130;2;1;2.45;;
CHIRCAR_P;2014;170000087;170023279;NAUT;5;1;4.8;;
CHIRCAR_P;2014;170000103;170780175;M1040;3;0;1.44;1;1
CHIRCAR_P;2014;170000103;170780175;N2200;4;3;3.69;;
CHIRCAR_P;2014;170000103;170780175;N2510;6;;0.47;;
CHIRCAR_P;2014;170000103;170780175;N4130;3;;1.99;;
CHIRCAR_P;2014;180000010;180000028;M1040;1;0;1.35;0;1
CHIRCAR_P;2014;180000010;180000028;N2120;0;1;0.5;;
CHIRCAR_P;2014;180000010;180000028;N2200;1;4;4.2;;
CHIRCAR_P;2014;180000010;180000028;N4130;2;;2;;
CHIRCAR_P;2014;190000018;190000042;M1040;3;;1.2;;
CHIRCAR_P;2014;190000018;190000042;N2120;1;;0.2;;
CHIRCAR_P;2014;190000018;190000042;N2200;7;;6.9;;
CHIRCAR_P;2014;190000018;190000042;N2510;2;;1.3;;
CHIRCAR_P;2014;190000018;190000042;NAUT;3;;0.45;;
CHIRCAR_P;2014;190000026;190000059;M1040;1;;0.2;;
CHIRCAR_P;2014;190000091;190000075;M1040;3;1;3.1;0;1
CHIRCAR_P;2014;210780979;210000295;M103X;5;;5;1;1
CHIRCAR_P;2014;210780979;210000295;M1040;4;13;7;1;1
CHIRCAR_P;2014;210780979;210000295;M1160;;6;2;0;1
CHIRCAR_P;2014;210780979;210000295;N2120;1;;1;;
CHIRCAR_P;2014;210780979;210000295;N2200;6;2;6.95;;
CHIRCAR_P;2014;210780979;210000295;N2510;1;;1.04;;
CHIRCAR_P;2014;210780979;210000295;N4130;1;;1;;
CHIRCAR_P;2014;210780979;210000295;NAUT;1;;1;;
CHIRCAR_P;2014;210987558;210780581;M1040;6;;2.15;1;0
CHIRCAR_P;2014;210987558;210780581;M2140;4;;2.2;1;0
CHIRCAR_P;2014;220000012;220000020;M1040;5;;4.6;0;1
CHIRCAR_P;2014;220000012;220000020;N2200;8;6;10.54;;
CHIRCAR_P;2014;220000012;220000020;N2510;3;;1.17;;
CHIRCAR_P;2014;220000012;220000020;NAUT;3;2;6.81;;
CHIRCAR_P;2014;220000095;220000046;M1040;3;2;0.65;0;1
CHIRCAR_P;2014;220000095;220000046;N2200;2;;0.5;;
CHIRCAR_P;2014;230000820;230780041;N2120;1;1;1.23;;
CHIRCAR_P;2014;230000820;230780041;N2200;14;;14.9;;
CHIRCAR_P;2014;230000820;230780041;N2510;12;1;12.38;;
CHIRCAR_P;2014;230000820;230780041;NAUT;3;3;4.93;;
CHIRCAR_P;2014;240000489;240000117;M1040;6;;5.05;1;1
CHIRCAR_P;2014;240000489;240000117;N2200;9;;7.46;;
CHIRCAR_P;2014;240000489;240000117;NAUT;1;;0.5;;
CHIRCAR_P;2014;250000114;900000365;M1040;6;0;6.53;1;0
CHIRCAR_P;2014;250000114;900000365;M104H;;;0.6;;
CHIRCAR_P;2014;250000270;250000643;N2120;;1;0.33;;
CHIRCAR_P;2014;250000270;250000643;N2200;3;1;3.5;;
CHIRCAR_P;2014;250000270;250000643;N2510;1;;1;;
CHIRCAR_P;2014;250006954;250000015;M1040;;12;4.21;1;0
CHIRCAR_P;2014;250006954;250000015;M1140;;1;0.1;;
CHIRCAR_P;2014;250006954;250000015;M2140;;8;4.7;1;1
CHIRCAR_P;2014;250006954;250000015;N2120;1;;1;;
CHIRCAR_P;2014;250006954;250000015;N2200;3;3;5.49;;
CHIRCAR_P;2014;250006954;250000015;N2310;4;;4;;
CHIRCAR_P;2014;250006954;250000015;N2320;3;1;3.61;;
CHIRCAR_P;2014;250006954;250000015;NAUT;4;;3.52;;
CHIRCAR_P;2014;260000013;260000021;M1040;5;1;5.9;;
CHIRCAR_P;2014;260000013;260000021;N2120;1;;0.2;;
CHIRCAR_P;2014;260000013;260000021;N2200;3;5;5.81;;
CHIRCAR_P;2014;260000013;260000021;N2510;2;;1.96;;
CHIRCAR_P;2014;260000013;260000021;N4130;2;2;3.3;;
CHIRCAR_P;2014;260000013;260000021;NAUT;1;;0.67;;
CHIRCAR_P;2014;270000862;270000953;M1040;;5;2;1;
CHIRCAR_P;2014;270000862;270000953;M1160;;1;0.2;;
CHIRCAR_P;2014;280504267;280000134;M1040;5;;4.5;0;1
CHIRCAR_P;2014;280504267;280000134;N2120;1;;0.25;;
CHIRCAR_P;2014;280504267;280000134;N2200;4;4;5.36;;
CHIRCAR_P;2014;280504267;280000134;N2510;1;2;2.46;;
CHIRCAR_P;2014;280504267;280000134;N4130;12;;7.5;;
CHIRCAR_P;2014;280504267;280000134;NAUT;1;2;1.49;;
CHIRCAR_P;2014;290000025;290020700;M1040;3;0;1.5;1;1
CHIRCAR_P;2014;290000025;290020700;N2200;5;;3.64;;
CHIRCAR_P;2014;290000025;290020700;N2510;5;;0.76;;
CHIRCAR_P;2014;290004324;290000017;M1040;5;5;7.1;1;1
CHIRCAR_P;2014;290004324;290000017;M2140;;;;0;1
CHIRCAR_P;2014;290004324;290000017;N2120;1;1;1.5;;
CHIRCAR_P;2014;290004324;290000017;N2200;19;10;25.4;;
CHIRCAR_P;2014;290004324;290000017;N2510;13;8;17.7;;
CHIRCAR_P;2014;290004324;290000017;N4130;4;1;4.8;;
CHIRCAR_P;2014;290004324;290000017;NAUT;7;1;7.5;;
CHIRCAR_P;2014;290019777;290022508;M103X;7;3;8.5;;1
CHIRCAR_P;2014;290019777;290022508;M1040;2;;2;1;
CHIRCAR_P;2014;290019777;290022508;N2320;;9;1.6;;
CHIRCAR_P;2014;290019777;290022508;N4130;2;;2;;
CHIRCAR_P;2014;2A0000022;2A0000014;MAUT;1;;0.08;;
CHIRCAR_P;2014;2A0000022;2A0000014;N2120;11;;11.05;;
CHIRCAR_P;2014;2A0000022;2A0000014;N2510;6;;5.19;;
CHIRCAR_P;2014;2A0000022;2A0000014;NAUT;5;;5;;
CHIRCAR_P;2014;2A0000097;2A0000063;M103X;1;;1;;
CHIRCAR_P;2014;2A0000097;2A0000063;M1040;3;;4;;
CHIRCAR_P;2014;2A0000097;2A0000063;M2140;4;;4;;
CHIRCAR_P;2014;2B0000012;2B0000020;M1040;4;;3;1;1
CHIRCAR_P;2014;2B0000012;2B0000020;N2120;1;;0.5;;
CHIRCAR_P;2014;2B0000012;2B0000020;N2200;7;;7;;
CHIRCAR_P;2014;300780152;300000114;M103X;12;1;10.6;1;1
CHIRCAR_P;2014;300780152;300000114;M1040;6;11;7.9;1;1
CHIRCAR_P;2014;300780152;300000114;M104H;1;;1;0;1
CHIRCAR_P;2014;300780152;300000114;M1160;5;0;5;0;1
CHIRCAR_P;2014;300780152;300000114;M2140;3;;3;0;1
CHIRCAR_P;2014;300780152;300000114;N2120;3;;3.02;;
CHIRCAR_P;2014;300780152;300000114;N2200;46;15;58.61;;
CHIRCAR_P;2014;300780152;300000114;N2320;1;;1;;
CHIRCAR_P;2014;300780152;300000114;N2510;19;2;23.99;;
CHIRCAR_P;2014;300780152;300000114;N4130;1;;1;;
CHIRCAR_P;2014;300780152;300000114;NAUT;21;2;22.6;;
CHIRCAR_P;2014;300782117;300780038;M103X;;2;0.5;;
CHIRCAR_P;2014;300782117;300780038;M1040;7;1;8;1;1
CHIRCAR_P;2014;300782117;300780038;M1160;3;2;1.7;1;1
CHIRCAR_P;2014;300782117;300780038;N2200;2;3;4.58;;
CHIRCAR_P;2014;310016977;310781406;M103X;1;;1;1;1
CHIRCAR_P;2014;310016977;310781406;M1140;3;1;3.1;;
CHIRCAR_P;2014;310016977;310781406;M2140;3;;1.75;;
CHIRCAR_P;2014;310016977;310781406;N2120;1;;1;;
CHIRCAR_P;2014;310016977;310781406;N2310;8;;8;;
CHIRCAR_P;2014;310016977;310781406;N2320;;7;1.8;;
CHIRCAR_P;2014;310016977;310781406;NAUT;2;3;1.3;;
CHIRCAR_P;2014;310780259;310000096;M103X;;14;7;1;1
CHIRCAR_P;2014;310780259;310000096;M1040;20;2;21;1;1
CHIRCAR_P;2014;310780259;310000096;M104H;1;;1;0;0
CHIRCAR_P;2014;310780259;310000096;M1140;1;1;1.5;0;1
CHIRCAR_P;2014;310780259;310000096;M1160;;11;5.5;0;1
CHIRCAR_P;2014;310780259;310000096;M2140;6;;6;0;1
CHIRCAR_P;2014;310780259;310000096;N2120;2;2;3.25;;
CHIRCAR_P;2014;310780259;310000096;N2200;34;;31.25;;
CHIRCAR_P;2014;310780259;310000096;N2320;7;;6.79;;
CHIRCAR_P;2014;310780259;310000096;N2510;2;;1.85;;
CHIRCAR_P;2014;310780259;310000096;N4130;4;;4.02;;
CHIRCAR_P;2014;310780259;310000096;NAUT;13;;10.5;;
CHIRCAR_P;2014;310780309;310000120;M1040;8;;8;;
CHIRCAR_P;2014;310780309;310000120;N2120;1;;1;;
CHIRCAR_P;2014;310780309;310000120;N2200;23;2;21.8;;
CHIRCAR_P;2014;310780309;310000120;N2320;25;7;26.1;;
CHIRCAR_P;2014;310780309;310000120;N2510;9;1;7.23;;
CHIRCAR_P;2014;310780309;310000120;NAUT;3;;2.08;;
CHIRCAR_P;2014;310781000;310788880;M103X;19;;19;1;1
CHIRCAR_P;2014;310781000;310788880;M1040;11;;11;1;1
CHIRCAR_P;2014;310781000;310788880;M1160;5;1;5.5;0;1
CHIRCAR_P;2014;310781000;310788880;N2120;1;;0.99;;
CHIRCAR_P;2014;310781000;310788880;N2200;8;5;10.66;;
CHIRCAR_P;2014;310781000;310788880;N2510;4;2;6.63;;
CHIRCAR_P;2014;310781000;310788880;NAUT;1;;1.26;;
CHIRCAR_P;2014;310783055;310781406;M103X;9;;9;1;1
CHIRCAR_P;2014;310783055;310781406;M1040;8;11;4.26;;
CHIRCAR_P;2014;310783055;310781406;M2140;15;;8.61;1;1
CHIRCAR_P;2014;310783055;310781406;N2120;6;;4.95;;
CHIRCAR_P;2014;310783055;310781406;N2200;67;23;79.21;;
CHIRCAR_P;2014;310783055;310781406;N2310;9;2;9.57;;
CHIRCAR_P;2014;310783055;310781406;N2320;11;5;15.6;;
CHIRCAR_P;2014;310783055;310781406;N2510;67;6;71.03;;
CHIRCAR_P;2014;310783055;310781406;N4130;5;1;6.51;;
CHIRCAR_P;2014;310783055;310781406;NAUT;2;2;1.3;;
