BOR;AN;nofinesset;nofinessej;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2017;760000166;760780247;RADIO;2;2;2702;;;1106;;0
IMAGES;2017;760000166;760780247;SCAN;1;1;880;;;5223;;0
IMAGES;2017;760000166;760780247;TOMO;2;2;66;;;6865;;0
IMAGES;2017;760000182;760780262;RADIO;1;1;47;;;101;;0
IMAGES;2017;760000356;760780726;RADIO;1;1;179;81;;2489;;0
IMAGES;2017;760000356;760780726;SCAN;1;1;151;36;;5817;;0
IMAGES;2017;760000364;760780734;RADIO;2;2;4370;82;;15082;397;1
IMAGES;2017;760000364;760780734;SCAN;1;1;2431;43;;4507;46;1
IMAGES;2017;760000372;760780742;RADIO;1;1;2392;61;;10022;208;
IMAGES;2017;760000372;760780742;SCAN;1;1;1707;20;;2467;41;
IMAGES;2017;760000463;760024042;IRM;2;1;532;;;3926;;
IMAGES;2017;760000463;760024042;MAMM;1;1;;;;710;;
IMAGES;2017;760000463;760024042;RADIO;3;3;11706;;;26485;629;
IMAGES;2017;760000463;760024042;SCAN;2;2;6429;;;12814;169;
IMAGES;2017;760000463;760024042;dtIRM1;1;1;0;;;1388;;
IMAGES;2017;760021329;760000448;IRM;1;;;;;;;
IMAGES;2017;760021329;760000448;MAMM;1;;;;;;;
IMAGES;2017;760021329;760000448;RADIO;3;;;;;;;
IMAGES;2017;760021329;760000448;SCAN;1;;;;;;;
IMAGES;2017;760021329;760000448;VASC;1;;;;;;;
IMAGES;2017;760027292;760027300;LITHO;1;0;;;;;;
IMAGES;2017;760027292;760027300;MAMM;1;0;;;;;;
IMAGES;2017;760027292;760027300;SCAN;1;0;;;;;;
IMAGES;2017;760028993;760921429;SCAN;1;1;0;0;0;628;0;0
IMAGES;2017;760780205;760000125;MAMM;1;;;;;;;
IMAGES;2017;760780205;760000125;RADIO;1;;;;;;;
IMAGES;2017;760780510;760000257;IRM;2;;;;;;;
IMAGES;2017;760780510;760000257;LITHO;1;1;26;;;;;
IMAGES;2017;760780510;760000257;RADIO;3;;;;;;;
IMAGES;2017;760780510;760000257;SCAN;1;;;;;;;
IMAGES;2017;760780510;760000257;dtIRM1;1;;;;;;;
IMAGES;2017;760783159;760000851;RADIO;1;1;1030;;;;;
IMAGES;2017;760783522;760780239;RADIO;2;2;9465;;;6931;;1
IMAGES;2017;760783522;760780239;SCAN;1;1;2021;;;5067;;1
IMAGES;2017;760783530;760780239;RADIO;1;1;421;;;7;;0
IMAGES;2017;760805770;760780726;IRM;2;2;1818;81;;7769;14;0
IMAGES;2017;760805770;760780726;MAMM;1;1;;;;1253;;
IMAGES;2017;760805770;760780726;RADIO;7;7;30306;302;;45025;912;1
IMAGES;2017;760805770;760780726;SCAN;2;2;10034;75;;3368;137;1
IMAGES;2017;760805770;760780726;VASC;1;;;;;;;1
IMAGES;2017;760805770;760780726;dtIRM2;1;1;1477;61;;2261;;0
IMAGES;2017;770000131;770021145;IRM;1;1;644;;;2865;;0
IMAGES;2017;770000131;770021145;MAMM;1;1;;;;559;;
IMAGES;2017;770000131;770021145;RADIO;3;3;4754;;;14607;384;0
IMAGES;2017;770000131;770021145;SCAN;1;1;2431;;;5674;65;0
IMAGES;2017;770000149;770021152;IRM;1;1;154;1;;2276;;0
IMAGES;2017;770000149;770021152;MAMM;1;1;;;;2139;;
IMAGES;2017;770000149;770021152;RADIO;3;3;4942;30;;20889;369;1
IMAGES;2017;770000149;770021152;SCAN;1;1;2661;14;6;6157;85;1
IMAGES;2017;770000156;770110054;IRM;1;1;561;;;5129;;0
IMAGES;2017;770000156;770110054;RADIO;4;4;11770;;;30688;839;0
IMAGES;2017;770000156;770110054;SCAN;2;2;3940;;;9504;197;1
IMAGES;2017;770000164;770021152;IRM;1;1;103;21;;2298;;0
IMAGES;2017;770000164;770021152;MAMM;1;1;;;;935;;
IMAGES;2017;770000164;770021152;RADIO;4;4;3352;123;87;18889;313;0
IMAGES;2017;770000164;770021152;SCAN;1;1;994;49;5;3035;156;0
IMAGES;2017;770000172;770110070;IRM;1;1;388;;;5051;3;0
IMAGES;2017;770000172;770110070;RADIO;2;2;5975;;;20185;326;
IMAGES;2017;770000172;770110070;SCAN;1;1;4260;;;10478;249;0
IMAGES;2017;770000214;770021152;RADIO;3;3;2407;138;;17066;173;
IMAGES;2017;770000214;770021152;SCAN;1;1;1029;48;;2355;11;
IMAGES;2017;770000420;770700029;RADIO;1;1;1174;;;;;0
IMAGES;2017;770000446;770021145;IRM;2;2;2067;;;6884;86;0
IMAGES;2017;770000446;770021145;LITHO;1;1;201;;;;;
IMAGES;2017;770000446;770021145;MAMM;1;1;;;;333;;
IMAGES;2017;770000446;770021145;RADIO;8;8;17432;;;43615;901;1
IMAGES;2017;770000446;770021145;SCAN;2;2;1242;;;16659;592;1
IMAGES;2017;770000446;770021145;dtIRM2;1;1;0;;;3206;;0
IMAGES;2017;770019032;770021145;IRM;1;1;663;;;3843;;0
IMAGES;2017;770019032;770021145;MAMM;1;1;;;;664;;
IMAGES;2017;770019032;770021145;RADIO;4;4;18376;;;36338;1000;0
IMAGES;2017;770019032;770021145;SCAN;2;2;4222;;;11965;306;0
IMAGES;2017;770019032;770021145;VASC;1;1;;;;12;;0
IMAGES;2017;770300010;770004299;SCAN;1;1;2266;;;;;
IMAGES;2017;770300135;770000289;RADIO;2;2;3407;;0;27076;226;1
IMAGES;2017;770300135;770000289;SCAN;1;1;486;;207;8895;2;1
IMAGES;2017;770300135;770000289;VASC;2;0;;;;;;1
IMAGES;2017;770300259;770000347;RADIO;1;1;730;0;0;0;0;0
IMAGES;2017;770700011;930027347;RADIO;2;2;9786;;;;;0
IMAGES;2017;770790707;770000719;IRM;1;0;;;;;;
IMAGES;2017;770790707;770000719;MAMM;1;0;;;;;;
IMAGES;2017;770790707;770000719;RADIO;3;0;;;;;;
IMAGES;2017;770790707;770000719;SCAN;1;0;;;;;;
IMAGES;2017;770803989;770000925;RADIO;1;1;932;0;0;0;0;0
IMAGES;2017;780000287;780110011;IRM;1;1;1484;;;3904;10;0
IMAGES;2017;780000287;780110011;MAMM;1;1;;;;2470;;
IMAGES;2017;780000287;780110011;RADIO;3;3;9865;;;26893;782;
IMAGES;2017;780000287;780110011;SCAN;1;1;3457;;;8347;221;0
IMAGES;2017;780000295;780002697;MAMM;1;1;;;;605;;
IMAGES;2017;780000295;780002697;RADIO;4;4;6029;0;0;20540;351;1
IMAGES;2017;780000295;780002697;SCAN;1;1;1525;0;0;2843;50;1
IMAGES;2017;780000303;780110037;RADIO;2;1;1031;278;;99;;1
IMAGES;2017;780000311;780001236;IRM;2;2;1624;192;4256;4224;;0
IMAGES;2017;780000311;780001236;RADIO;4;4;3665;;;23636;;1
IMAGES;2017;780000311;780001236;SCAN;2;2;6137;26;219;13667;;1
IMAGES;2017;780000311;780001236;VASC;2;2;1654;0;0;88;10;1
IMAGES;2017;780000311;780001236;dtIRM2;1;1;1159;130;1258;2812;;0
IMAGES;2017;780000329;780110052;IRM;1;1;426;;;5205;12;0
IMAGES;2017;780000329;780110052;RADIO;2;2;4821;;;20961;315;0
IMAGES;2017;780000329;780110052;SCAN;2;2;2072;;;10540;107;0
IMAGES;2017;780000337;780001236;MAMM;1;1;;;;175;;
IMAGES;2017;780000337;780001236;RADIO;3;3;1780;;;7739;;1
IMAGES;2017;780000337;780001236;SCAN;2;2;2539;13;2316;5102;;
IMAGES;2017;780000352;780110094;RADIO;2;2;1958;;;743;;0
IMAGES;2017;780000378;780130027;MAMM;1;1;;;;1560;;
IMAGES;2017;780000378;780130027;RADIO;1;1;201;219;39;9985;;0
IMAGES;2017;780001657;780530010;RADIO;1;1;200;;;;;
IMAGES;2017;780008298;920030269;RADIO;1;1;460;;;;;
IMAGES;2017;780022646;920002615;IRM;1;1;145;;;;;0
IMAGES;2017;780022646;920002615;SCAN;1;1;1587;;;;;0
IMAGES;2017;780022646;920002615;dtIRM1;1;1;;;;2348;;0
IMAGES;2017;780140018;750005068;RADIO;1;1;1089;;;;;0
IMAGES;2017;780150017;750005068;RADIO;1;1;655;0;0;0;0;0
IMAGES;2017;780150066;780808614;IRM;1;1;238;;;;;0
IMAGES;2017;780150066;780808614;RADIO;1;1;6002;;;;;0
IMAGES;2017;780150066;780808614;SCAN;1;1;2485;;;;;0
IMAGES;2017;780300075;780000485;RADIO;1;1;3339;;;;;1
IMAGES;2017;780300075;780000485;VASC;2;2;2449;;;;;1
IMAGES;2017;780300208;780000576;SCAN;1;;;;;;;
IMAGES;2017;780300323;780003679;IRM;1;;;;;;;
IMAGES;2017;780300323;780003679;MAMM;1;;;;;;;
IMAGES;2017;780300323;780003679;RADIO;2;;;;;;;
IMAGES;2017;780300323;780003679;SCAN;1;;;;;;;
IMAGES;2017;780300323;780003679;dtIRM1;1;;;;;;;
IMAGES;2017;780300406;780018032;CAM;2;2;109;;;;;0
IMAGES;2017;780300406;780018032;IRM;1;1;336;;;;;0
IMAGES;2017;780300406;780018032;SCAN;1;1;1775;;;;;0
IMAGES;2017;780300406;780018032;VASC;2;2;3622;;;;;1
IMAGES;2017;780300422;780002259;IRM;2;2;112;0;366;16575;4;0
IMAGES;2017;780300422;780002259;MAMM;1;;;;;;;
IMAGES;2017;780300422;780002259;RADIO;2;;;;;;;0
IMAGES;2017;780300422;780002259;SCAN;2;2;778;0;840;15513;19;0
IMAGES;2017;780300455;780000717;IRM;1;1;2211;;;5735;;0
IMAGES;2017;780300455;780000717;RADIO;1;;;;;;;0
IMAGES;2017;780300455;780000717;SCAN;1;1;4210;;;5660;;0
IMAGES;2017;780630026;750803900;RADIO;1;1;352;;;23;;
IMAGES;2017;780800256;780110078;CAM;2;2;409;;;4142;;0
IMAGES;2017;780800256;780110078;IRM;1;1;3004;;;4382;44;0
IMAGES;2017;780800256;780110078;MAMM;1;1;;;;1089;;
IMAGES;2017;780800256;780110078;RADIO;10;10;42346;;;60543;2128;1
IMAGES;2017;780800256;780110078;SCAN;2;2;13715;;;8306;412;1
IMAGES;2017;780800256;780110078;TOMO;1;1;350;;;2395;;0
IMAGES;2017;780800256;780110078;VASC;2;2;2529;;256;0;;
IMAGES;2017;790000087;790000012;IRM;2;2;1140;;;15915;33;0
IMAGES;2017;790000087;790000012;MAMM;1;1;;;;900;;
IMAGES;2017;790000087;790000012;RADIO;6;6;15945;;;58839;824;1
IMAGES;2017;790000087;790000012;SCAN;2;2;12186;;;37231;233;1
IMAGES;2017;790000087;790000012;VASC;1;1;1768;;;;3;1
IMAGES;2017;790000087;790000012;dtIRM2;1;1;507;;;5407;;0
IMAGES;2017;790000095;790006654;MAMM;1;1;;;;1206;;
IMAGES;2017;790000095;790006654;RADIO;4;4;5873;111;0;15790;214;0
IMAGES;2017;790000095;790006654;SCAN;1;1;1435;653;0;3017;35;0
IMAGES;2017;790000103;790006654;LITHO;1;1;46;0;0;0;0;0
IMAGES;2017;790000103;790006654;RADIO;2;2;2588;81;0;7095;177;0
IMAGES;2017;790000681;790002497;RADIO;1;1;462;;;;;
IMAGES;2017;790003537;790006654;IRM;1;1;6;24;0;919;0;0
IMAGES;2017;790003537;790006654;RADIO;4;4;3905;250;0;9213;148;0
IMAGES;2017;790003537;790006654;SCAN;1;1;1910;601;0;3061;38;0
IMAGES;2017;790009948;790001242;IRM;2;;;;;;;
IMAGES;2017;790009948;790001242;SCAN;1;;;;;;;
IMAGES;2017;800000143;800000028;IRM;1;1;325;0;0;2752;;0
IMAGES;2017;800000143;800000028;LITHO;1;1;101;0;0;0;0;0
IMAGES;2017;800000143;800000028;MAMM;1;1;;;;606;;
IMAGES;2017;800000143;800000028;RADIO;6;6;13842;0;0;22100;452;0
IMAGES;2017;800000143;800000028;SCAN;1;1;4751;0;0;6541;101;0
IMAGES;2017;800000184;800000036;RADIO;3;3;521;;;3706;;0
IMAGES;2017;800000192;800000044;RADIO;2;2;3059;;;1059;;1
IMAGES;2017;800000192;800000044;SCAN;1;1;2253;;;55;;1
IMAGES;2017;800000200;800000051;RADIO;2;2;849;;;5774;;
IMAGES;2017;800000226;800000069;RADIO;2;2;1983;;;;162;0
IMAGES;2017;800000226;800000069;SCAN;1;1;1108;;;;16;0
IMAGES;2017;800000275;800000077;RADIO;1;;;;;;;
IMAGES;2017;800000390;800000085;RADIO;1;1;1426;38;0;8815;121;0
IMAGES;2017;800000390;800000085;SCAN;1;1;1029;37;0;5443;34;
IMAGES;2017;800000432;800000093;MAMM;1;1;;;;;;
IMAGES;2017;800000432;800000093;RADIO;2;2;3178;103;48;10083;;0
IMAGES;2017;800000432;800000093;SCAN;1;1;2345;125;64;9190;62;0
IMAGES;2017;800000507;800000135;RADIO;1;1;523;211;;365;;0
IMAGES;2017;800006124;800000044;CAM;3;3;1174;;5;5174;;0
IMAGES;2017;800006124;800000044;IRM;3;3;3338;;126;11362;58;1
IMAGES;2017;800006124;800000044;LITHO;1;1;23;;;;;1
IMAGES;2017;800006124;800000044;MAMM;2;2;;;;3657;;
IMAGES;2017;800006124;800000044;RADIO;10;10;45005;;;52403;1108;1
IMAGES;2017;800006124;800000044;SCAN;4;4;12068;;134;28801;494;1
IMAGES;2017;800006124;800000044;TOMO;1;1;576;;;2542;;0
IMAGES;2017;800006124;800000044;VASC;5;5;5471;;;433;17;1
IMAGES;2017;800006124;800000044;dtIRM2;1;1;1334;;52;2802;;
IMAGES;2017;800009920;800003071;LITHO;1;;;;;;;
IMAGES;2017;800009920;800003071;MAMM;1;;;;;;;
IMAGES;2017;800009920;800003071;RADIO;3;1;4750;;;;;
IMAGES;2017;800009920;800003071;VASC;1;1;1;;;;;
IMAGES;2017;800015729;800015679;RADIO;2;2;16593;;;;353;0
IMAGES;2017;800015729;800015679;VASC;2;2;2446;;;;;1
IMAGES;2017;810000224;810000471;IRM;1;;;;;;;
IMAGES;2017;810000224;810000471;SCAN;1;1;8541;;;8962;;
IMAGES;2017;810000448;810099945;MAMM;1;1;;;;1069;;
IMAGES;2017;810000448;810099945;RADIO;3;3;341;;;9718;;
IMAGES;2017;810000505;810000331;CAM;2;2;409;;;6110;0;1
IMAGES;2017;810000505;810000331;IRM;1;0;;;;;;0
IMAGES;2017;810000505;810000331;MAMM;1;1;;;;627;;
IMAGES;2017;810000505;810000331;RADIO;3;3;14110;;;26256;526;1
IMAGES;2017;810000505;810000331;SCAN;1;1;6996;;;7261;140;0
IMAGES;2017;810000505;810000331;TOMO;1;1;30;;;469;;1
IMAGES;2017;810000513;810000349;RADIO;1;1;567;114;;62;;
IMAGES;2017;810000521;810000380;IRM;1;0;;;;;;
IMAGES;2017;810000521;810000380;RADIO;5;5;8298;423;13;42869;852;1
IMAGES;2017;810000521;810000380;SCAN;1;1;4219;157;0;11592;107;1
IMAGES;2017;810000562;810000455;MAMM;1;1;;;;931;;
IMAGES;2017;810000562;810000455;RADIO;2;2;2871;101;360;15356;222;1
IMAGES;2017;810000562;810000455;SCAN;1;1;1675;64;204;5182;18;0
IMAGES;2017;820000032;820000016;IRM;1;1;854;13;0;2840;2;0
IMAGES;2017;820000032;820000016;MAMM;1;1;;;;863;;
IMAGES;2017;820000032;820000016;RADIO;3;3;14907;173;7;26617;471;1
IMAGES;2017;820000032;820000016;SCAN;1;1;5951;42;0;5541;175;1
IMAGES;2017;820000057;820000131;CAM;2;;;;;;;
IMAGES;2017;820000057;820000131;IRM;1;;;;;;;
IMAGES;2017;820000057;820000131;LITHO;1;;;;;;;
IMAGES;2017;820000057;820000131;MAMM;1;;;;;;;
IMAGES;2017;820000057;820000131;RADIO;5;;;;;;;
IMAGES;2017;820000057;820000131;SCAN;2;;;;;;;
IMAGES;2017;820000057;820000131;VASC;1;;;;;;;
IMAGES;2017;820000057;820000131;dtIRM1;1;;;;;;;
IMAGES;2017;820000883;820004950;MAMM;1;1;;;;1849;;
IMAGES;2017;820000883;820004950;RADIO;2;2;3349;;;20850;223;0
IMAGES;2017;820000883;820004950;SCAN;1;1;2319;;;5158;56;0
IMAGES;2017;820002350;820000578;RADIO;1;1;1310;0;0;0;0;0
IMAGES;2017;830000279;830100517;RADIO;2;2;5355;97;;11917;279;0
IMAGES;2017;830000279;830100517;SCAN;1;1;4415;46;;9022;399;0
IMAGES;2017;830000287;830100525;IRM;1;1;689;3;7;3113;1;0
IMAGES;2017;830000287;830100525;RADIO;3;3;11980;70;12;15068;553;1
IMAGES;2017;830000287;830100525;SCAN;1;1;5703;35;19;4776;76;1
IMAGES;2017;830000295;830100533;IRM;1;1;199;;;10328;;
IMAGES;2017;830000295;830100533;MAMM;1;1;;;;1874;;
IMAGES;2017;830000295;830100533;RADIO;3;3;3475;41;;20727;355;0
IMAGES;2017;830000295;830100533;SCAN;1;1;2426;8;;13887;172;0
IMAGES;2017;830000303;830100541;RADIO;1;1;5580;;382;8;;
IMAGES;2017;830000311;830100566;CAM;2;2;318;;;;;0
IMAGES;2017;830000311;830100566;IRM;1;1;480;;;;;0
IMAGES;2017;830000311;830100566;LITHO;1;1;16;;;;;1
IMAGES;2017;830000311;830100566;MAMM;1;1;;;;;;
IMAGES;2017;830000311;830100566;RADIO;3;3;5281;;;;;0
IMAGES;2017;830000311;830100566;SCAN;1;1;2749;;;10475;;0
IMAGES;2017;830000311;830100566;VASC;1;1;1258;;;;;1
IMAGES;2017;830000337;830100590;IRM;1;0;;;;;;
IMAGES;2017;830000337;830100590;RADIO;1;0;;;;;;
IMAGES;2017;830000337;830100590;SCAN;1;0;;;;;;
IMAGES;2017;830000345;830100616;CAM;3;3;1004;173;;10297;;0
IMAGES;2017;830000345;830100616;IRM;2;1;1826;232;;8909;76;0
IMAGES;2017;830000345;830100616;MAMM;1;1;;;;1063;;
IMAGES;2017;830000345;830100616;RADIO;4;4;28753;203;;23682;1449;1
IMAGES;2017;830000345;830100616;SCAN;2;2;11391;37;;8164;361;1
IMAGES;2017;830000345;830100616;TOMO;1;1;76;5;;4169;;0
IMAGES;2017;830000345;830100616;VASC;3;3;4868;104;;328;25;
IMAGES;2017;830000345;830100616;dtIRM1;1;;;;;3316;;
IMAGES;2017;830016556;830000451;RADIO;1;;;;;;;0
IMAGES;2017;830100012;750712184;RADIO;1;1;724;;59;;;0
IMAGES;2017;830100103;830000022;IRM;1;1;67;;;8064;;1
IMAGES;2017;830100103;830000022;SCAN;1;1;638;;;14199;;1
IMAGES;2017;830100251;830000063;IRM;1;1;165;;25;12019;;0
IMAGES;2017;830100251;830000063;LITHO;1;1;243;;;;;0
IMAGES;2017;830100251;830000063;MAMM;1;1;;;;;;
IMAGES;2017;830100251;830000063;RADIO;2;;;;;;;0
IMAGES;2017;830100251;830000063;SCAN;1;1;962;;103;8549;;1
IMAGES;2017;830100319;830020855;IRM;1;1;234;;45;10475;;0
IMAGES;2017;830100319;830020855;RADIO;2;;;;;;;0
IMAGES;2017;830100319;830020855;SCAN;1;1;1853;;257;11899;2;1
IMAGES;2017;830100319;830020855;VASC;4;;;;;;;1
IMAGES;2017;830100392;830000154;LITHO;1;;;;;;;
IMAGES;2017;830100392;830000154;RADIO;1;;;;;;;
IMAGES;2017;830100392;830000154;SCAN;1;;;;;;;
IMAGES;2017;830100392;830000154;VASC;1;;;;;;;
IMAGES;2017;830100558;690781810;RADIO;2;2;4030;;;9757;1;
IMAGES;2017;830100574;750821092;CAM;2;2;339;;;3925;;0
IMAGES;2017;830100574;750821092;IRM;1;1;1383;;;4362;62;0
IMAGES;2017;830100574;750821092;RADIO;4;4;17676;;;19361;421;1
IMAGES;2017;830100574;750821092;SCAN;2;2;9118;;;7596;92;1
IMAGES;2017;830100574;750821092;TOMO;1;1;465;;;1935;;0
IMAGES;2017;830100574;750821092;VASC;3;3;6780;;;630;99;1
IMAGES;2017;830100574;750821092;dtIRM2;1;1;1383;;;4362;;0
IMAGES;2017;830100608;830100616;RADIO;2;2;4891;9;;11009;256;0
IMAGES;2017;830100608;830100616;SCAN;1;1;3840;102;;2079;94;0
IMAGES;2017;830100855;830000493;RADIO;1;1;2100;;;;;
IMAGES;2017;830200523;830210084;IRM;1;1;43;;;;;
IMAGES;2017;830200523;830210084;RADIO;2;2;1868;;;16544;;
IMAGES;2017;830200523;830210084;SCAN;1;1;399;;;;;
IMAGES;2017;840000285;840000608;RADIO;4;;;;;;;
IMAGES;2017;840000327;840000640;RADIO;1;;;;;;;
IMAGES;2017;840000343;840000012;RADIO;2;2;2333;;;8143;159;
IMAGES;2017;840000343;840000012;SCAN;1;1;2623;;;6495;102;
IMAGES;2017;840000350;840000657;MAMM;2;2;;;;11779;;
IMAGES;2017;840000350;840000657;RADIO;2;2;1796;;;;;
IMAGES;2017;840000350;840000657;SCAN;1;1;804;;;7026;;
IMAGES;2017;840000418;840004659;IRM;1;;;;;;;0
IMAGES;2017;840000418;840004659;RADIO;2;2;1301;;;12528;222;0
IMAGES;2017;840000418;840004659;SCAN;1;;;;;;;0
IMAGES;2017;840000483;840000087;IRM;1;1;163;;;1207;;
IMAGES;2017;840000483;840000087;RADIO;3;3;7732;;;15319;354;0
IMAGES;2017;840000483;840000087;SCAN;1;1;3506;;;8587;83;0
IMAGES;2017;840000491;130041916;RADIO;1;1;1188;;;7645;104;
IMAGES;2017;840000491;130041916;SCAN;1;1;1568;;;2739;28;0
IMAGES;2017;840000525;840000111;MAMM;1;;;;;;;
IMAGES;2017;840000525;840000111;RADIO;3;3;1763;;363;3593;78;0
IMAGES;2017;840000533;840000129;RADIO;1;1;1279;2778;;;;1
IMAGES;2017;840000541;840000137;RADIO;2;2;1671;;;;;
IMAGES;2017;840000558;840004659;RADIO;1;1;566;;;;;0
IMAGES;2017;840001861;840006597;CAM;3;3;505;;;8901;;1
IMAGES;2017;840001861;840006597;IRM;2;1;2391;;;6385;48;0
IMAGES;2017;840001861;840006597;RADIO;6;6;29360;;;41779;1029;0
IMAGES;2017;840001861;840006597;SCAN;2;2;13720;;;12882;328;1
IMAGES;2017;840001861;840006597;TOMO;1;1;182;;;3815;;0
IMAGES;2017;840001861;840006597;VASC;1;1;986;;;28;4;1
IMAGES;2017;840013312;840003685;LITHO;1;1;118;;;;;1
IMAGES;2017;840013312;840003685;RADIO;1;1;1329;;;1386;;0
IMAGES;2017;840013312;840003685;SCAN;1;1;905;;;9470;;0
IMAGES;2017;840013312;840003685;VASC;3;3;5488;;;;;1
IMAGES;2017;850000142;850000019;CAM;2;2;653;71;;8695;11;
IMAGES;2017;850000142;850000019;IRM;1;1;2462;140;;6524;14;0
IMAGES;2017;850000142;850000019;LITHO;1;1;54;;;;;
IMAGES;2017;850000142;850000019;MAMM;1;1;;;;4941;;
IMAGES;2017;850000142;850000019;RADIO;6;6;29787;172;;41479;726;
IMAGES;2017;850000142;850000019;SCAN;2;2;25594;43;;20640;432;1
IMAGES;2017;850000142;850000019;TOMO;1;1;234;29;;1892;1;
IMAGES;2017;850000142;850000019;VASC;1;1;3475;2;;28;18;
IMAGES;2017;850000175;850009010;IRM;1;1;155;23;12;3071;0;0
IMAGES;2017;850000175;850009010;RADIO;3;3;8927;448;176;17597;199;0
IMAGES;2017;850000175;850009010;SCAN;1;1;4763;405;19;6323;54;0
IMAGES;2017;850000191;850000043;RADIO;1;1;38;;;748;0;0
IMAGES;2017;850000209;850000019;MAMM;1;1;;;;1356;;
IMAGES;2017;850000209;850000019;RADIO;2;2;3935;3;;14647;237;0
IMAGES;2017;850000209;850000019;SCAN;1;1;5280;;;9364;42;0
IMAGES;2017;850000225;850000019;RADIO;1;1;2394;;;6731;116;0
IMAGES;2017;850000225;850000019;SCAN;1;1;2144;4;;7867;23;0
IMAGES;2017;850000241;850000084;IRM;1;0;;;;;;
IMAGES;2017;850000241;850000084;MAMM;1;1;;;;3518;;
IMAGES;2017;850000241;850000084;RADIO;5;5;7034;;;20063;307;
IMAGES;2017;850000241;850000084;SCAN;1;0;;;;;;
IMAGES;2017;850000258;850000092;RADIO;1;1;770;;;;;0
IMAGES;2017;850000647;850025867;RADIO;1;1;488;160;;3216;0;0
IMAGES;2017;860000017;860780048;RADIO;1;1;13;;;;;0
IMAGES;2017;860000025;860013382;IRM;1;1;246;3;1;2260;0;0
IMAGES;2017;860000025;860013382;LITHO;1;1;39;;;8;0;0
IMAGES;2017;860000025;860013382;MAMM;1;1;;;;;;
IMAGES;2017;860000025;860013382;RADIO;4;4;10426;110;19;21664;475;0
IMAGES;2017;860000025;860013382;SCAN;1;1;3229;7;15;4330;94;0
IMAGES;2017;860000033;860013382;IRM;1;1;28;0;0;1305;0;0
IMAGES;2017;860000033;860013382;RADIO;3;3;785;0;0;10397;58;0
IMAGES;2017;860000033;860013382;SCAN;1;1;401;0;0;1418;8;0
IMAGES;2017;860000058;860014208;MAMM;1;1;;;;752;;
IMAGES;2017;860000058;860014208;RADIO;3;3;3068;;;12668;400;0
IMAGES;2017;860000058;860014208;SCAN;1;1;970;;;2155;91;0
IMAGES;2017;860000223;860014208;CAM;4;4;1764;37;14;6338;62;0
IMAGES;2017;860000223;860014208;IRM;4;4;3838;34;132;8569;30;1
IMAGES;2017;860000223;860014208;LITHO;1;1;46;;;1;;0
IMAGES;2017;860000223;860014208;MAMM;3;3;;;;1675;;
IMAGES;2017;860000223;860014208;RADIO;6;6;55579;178;476;37833;1581;0
IMAGES;2017;860000223;860014208;SCAN;4;4;18886;92;160;13064;535;1
IMAGES;2017;860000223;860014208;TOMO;2;2;872;5;3;4693;2;0
IMAGES;2017;860000223;860014208;VASC;2;2;1662;;1;208;14;1
IMAGES;2017;860000223;860014208;dtIRM2;4;4;3838;34;132;8569;;0
IMAGES;2017;860010321;860010313;IRM;2;2;141;;;13088;;0
IMAGES;2017;860010321;860010313;RADIO;6;6;6317;;;63566;;0
IMAGES;2017;860010321;860010313;SCAN;1;1;992;;;11235;;0
IMAGES;2017;860010321;860010313;dtIRM1;1;1;1;;;4398;;0
IMAGES;2017;870000064;870000015;CAM;3;3;1111;;;7072;0;0
IMAGES;2017;870000064;870000015;IRM;3;3;7821;;;18940;92;0
IMAGES;2017;870000064;870000015;LITHO;0;0;92;;;0;0;1
IMAGES;2017;870000064;870000015;RADIO;8;8;22244;;;50083;709;1
IMAGES;2017;870000064;870000015;SCAN;3;3;19485;;;32328;400;1
IMAGES;2017;870000064;870000015;TOMO;1;1;488;;;4295;0;0
IMAGES;2017;870000064;870000015;VASC;5;5;9857;;;656;0;1
IMAGES;2017;870000064;870000015;dtIRM2;1;1;1800;;;5786;;0
IMAGES;2017;870000098;870000023;MAMM;1;1;;;;;;
IMAGES;2017;870000098;870000023;RADIO;3;3;4835;269;;15609;95;0
IMAGES;2017;870000098;870000023;SCAN;1;1;1981;;;2579;38;0
IMAGES;2017;870000270;870000031;MAMM;1;1;;;;1721;;
IMAGES;2017;870000270;870000031;RADIO;2;2;2505;;;9064;51;0
IMAGES;2017;870000270;870000031;SCAN;1;1;1141;;;2574;0;0
IMAGES;2017;870000288;870017415;IRM;1;1;1691;4;;6738;32;
IMAGES;2017;870000288;870017415;RADIO;5;5;13324;;;39261;302;
IMAGES;2017;870000288;870017415;SCAN;2;2;3774;23;;11252;31;
IMAGES;2017;870000411;870017415;IRM;1;1;23;3;;7144;39;
IMAGES;2017;870000411;870017415;LITHO;1;;;;;;;
IMAGES;2017;870000411;870017415;MAMM;1;;;;;;;
IMAGES;2017;870000411;870017415;RADIO;4;4;3773;3;;37945;5;
IMAGES;2017;870000411;870017415;SCAN;1;1;273;1;;8312;6;
IMAGES;2017;870000411;870017415;VASC;1;;;;;;;
IMAGES;2017;870003514;870000015;RADIO;1;1;2021;;;1240;0;0
IMAGES;2017;870006137;870002466;RADIO;2;2;1349;;;;;
IMAGES;2017;870014859;870000015;MAMM;2;2;;;;4991;;
