BOR;AN;nofinesset;nofinessej;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2014;580972677;580780088;N2620;6;;6;1;;;
SMURSAMU_P;2014;580972677;580780088;N9999;;;;1;;;
SMURSAMU_P;2014;580972685;580780096;M9999;5;4;4.14;1;;;
SMURSAMU_P;2014;580972685;580780096;N1220;2;;1.1;1;;;
SMURSAMU_P;2014;580972685;580780096;N2120;1;;0.15;1;;;
SMURSAMU_P;2014;580972685;580780096;N2223;11;2;11.7;1;;;
SMURSAMU_P;2014;580972685;580780096;N2500;3;1;2.67;;;;
SMURSAMU_P;2014;580972685;580780096;N2620;1;;0.5;1;;;
SMURSAMU_P;2014;580972685;580780096;N3120;1;;0.05;1;;;
SMURSAMU_P;2014;580972685;580780096;N5140;2;;0.08;1;;;
SMURSAMU_P;2014;580972685;580780096;N9999;21;3;16.25;1;;;
SMURSAMU_P;2014;580972693;580780039;M9999;13;1;9.4;1;5;3;4.7
SMURSAMU_P;2014;580972693;580780039;MREG;;;;1;5;3;4.7
SMURSAMU_P;2014;580972693;580780039;N1220;1;;1;;10;;9.27
SMURSAMU_P;2014;580972693;580780039;N2223;6;;4.41;;;;
SMURSAMU_P;2014;580972693;580780039;N5140;9;;8.91;;;;
SMURSAMU_P;2014;580972693;580780039;N9999;;;;;10;;9.27
SMURSAMU_P;2014;590000337;590781415;M9999;0;23;9.6;1;;;
SMURSAMU_P;2014;590000337;590781415;N1220;;1;0.25;1;;;
SMURSAMU_P;2014;590000337;590781415;N2120;0;1;0.75;1;;;
SMURSAMU_P;2014;590000337;590781415;N2223;;24;12;1;;;
SMURSAMU_P;2014;590000337;590781415;N5140;6;8;12;1;;;
SMURSAMU_P;2014;590000337;590781415;N9999;6;34;25;1;;;
SMURSAMU_P;2014;590000428;590781605;M9999;6;;6;;;;
SMURSAMU_P;2014;590000428;590781605;N2223;9;;5;;;;
SMURSAMU_P;2014;590000428;590781605;N2500;6;;6;;;;
SMURSAMU_P;2014;590000428;590781605;N9999;15;;11;0;;;
SMURSAMU_P;2014;590000469;590781662;M9999;5;1;6;1;;;
SMURSAMU_P;2014;590000469;590781662;N2120;1;;0.25;1;;;
SMURSAMU_P;2014;590000469;590781662;N2223;4;3;6.1;1;;;
SMURSAMU_P;2014;590000469;590781662;N5140;3;;3;1;;;
SMURSAMU_P;2014;590000469;590781662;N9999;7;3;9.35;1;;;
SMURSAMU_P;2014;590000535;590781803;M9999;19;0;5.94;1;;;
SMURSAMU_P;2014;590000535;590781803;N1220;1;;1;1;;;
SMURSAMU_P;2014;590000535;590781803;N2120;2;;1.03;1;;;
SMURSAMU_P;2014;590000535;590781803;N2223;11;;11.05;0;;;
SMURSAMU_P;2014;590000535;590781803;N2500;1;;1;;;;
SMURSAMU_P;2014;590000535;590781803;N5140;11;;10.24;0;;;
SMURSAMU_P;2014;590000535;590781803;N9999;26;;25.24;1;;;
SMURSAMU_P;2014;590000618;590782215;M9999;27;1;9;1;;;
SMURSAMU_P;2014;590000618;590782215;N2223;11;2;12.1;;;;
SMURSAMU_P;2014;590000618;590782215;N2500;11;1;11.83;;;;
SMURSAMU_P;2014;590000618;590782215;N9999;22;3;23.93;;;;
SMURSAMU_P;2014;590000758;590782637;M9999;5;;5;1;;;
SMURSAMU_P;2014;590000758;590782637;N1220;1;;0.8;;;;
SMURSAMU_P;2014;590000758;590782637;N2223;6;;6;;;;
SMURSAMU_P;2014;590000758;590782637;N2500;1;;0.8;;;;
SMURSAMU_P;2014;590000758;590782637;N5140;4;1;4.8;;;;
SMURSAMU_P;2014;590000758;590782637;N9999;13;2;12.65;;;;
SMURSAMU_P;2014;590001004;590783239;M9999;;;7.98;1;;;
SMURSAMU_P;2014;590001004;590783239;N2223;7;;7;0;;;
SMURSAMU_P;2014;590001004;590783239;N2500;3;;3;;;;
SMURSAMU_P;2014;590001004;590783239;N5140;2;;2;0;;;
SMURSAMU_P;2014;590796975;590780193;M1140;4;;3.34;;;;
SMURSAMU_P;2014;590796975;590780193;M9999;14;2;15.69;;25;;13.41
SMURSAMU_P;2014;590796975;590780193;N1220;1;0;1.2;;59;15;69.93
SMURSAMU_P;2014;590796975;590780193;N2120;2;0;2;;3;0;2
SMURSAMU_P;2014;590796975;590780193;N2223;19;8;24.65;;2;0;1.26
SMURSAMU_P;2014;590796975;590780193;N2500;2;1;2.87;;1;1;1.5
SMURSAMU_P;2014;590796975;590780193;N5140;25;0;25.08;;;;
SMURSAMU_P;2014;590796975;590780193;N9999;52;9;57.56;;66;16;75.19
SMURSAMU_P;2014;590801106;590782421;M9999;4;;4;1;;;
SMURSAMU_P;2014;590801106;590782421;N2223;1;10;5.55;0;;;
SMURSAMU_P;2014;590801106;590782421;N2500;3;1;3.07;;;;
SMURSAMU_P;2014;590801106;590782421;N5140;3;0;3;0;;;
SMURSAMU_P;2014;590804696;590781902;M9999;15;2;4.8;1;;;
SMURSAMU_P;2014;590804696;590781902;N2120;3;;0.58;1;;;
SMURSAMU_P;2014;590804696;590781902;N2223;3;4;5.57;0;;;
SMURSAMU_P;2014;590804696;590781902;N2500;1;;1;;;;
SMURSAMU_P;2014;590804696;590781902;N5140;5;;5;0;;;
SMURSAMU_P;2014;590804696;590781902;N9999;12;4;12.15;;;;
SMURSAMU_P;2014;600000053;600101984;M9999;4;3;5.93;0;0;0;0
SMURSAMU_P;2014;600000053;600101984;N1220;1;0;0.2;1;0;0;0
SMURSAMU_P;2014;600000053;600101984;N2120;1;0;0.1;1;0;0;0
SMURSAMU_P;2014;600000053;600101984;N2223;5;0;5.13;1;0;0;0
SMURSAMU_P;2014;600000053;600101984;N2500;2;0;2;;0;0;0
SMURSAMU_P;2014;600000053;600101984;N5140;5;0;4.5;0;0;0;0
SMURSAMU_P;2014;600000053;600101984;N9999;14;0;11.93;1;0;0;0
SMURSAMU_P;2014;600000186;600100648;N1220;1;;1;1;;;
SMURSAMU_P;2014;600000186;600100648;N2120;1;;1;1;;;
SMURSAMU_P;2014;600000186;600100648;N2223;15;3;17.1;1;;;
SMURSAMU_P;2014;600000186;600100648;N5140;6;1;6.5;1;;;
SMURSAMU_P;2014;600000194;600100713;M9999;;;;1;14;6;17.35
SMURSAMU_P;2014;600000194;600100713;N1220;;;;;21;4;24.76
SMURSAMU_P;2014;600000194;600100713;N2120;;;0.5;0;1;;0.5
SMURSAMU_P;2014;600000194;600100713;N2223;17;1;18.07;1;;;
SMURSAMU_P;2014;600000194;600100713;N2500;2;;2;;1;;0.25
SMURSAMU_P;2014;600000194;600100713;N5140;14;;14;0;;;
SMURSAMU_P;2014;600000194;600100713;N9999;33;1;34.57;1;23;4;25.51
SMURSAMU_P;2014;600000285;600100721;M9999;8;1;2.62;1;0;0;0
SMURSAMU_P;2014;600000285;600100721;N1220;0;1;0.06;1;0;0;0
SMURSAMU_P;2014;600000285;600100721;N2120;1;0;0.3;1;0;0;0
SMURSAMU_P;2014;600000285;600100721;N2223;15;1;4.67;1;0;0;0
SMURSAMU_P;2014;600000285;600100721;N2500;3;0;2.33;;0;0;0
SMURSAMU_P;2014;600000285;600100721;N5140;2;0;2.67;1;0;0;0
SMURSAMU_P;2014;600000285;600100721;N9999;21;2;10.04;1;0;0;0
SMURSAMU_P;2014;600000467;600101984;M9999;8;1;10.07;1;0;0;0
SMURSAMU_P;2014;600000467;600101984;N1220;0;0;0;1;0;0;0
SMURSAMU_P;2014;600000467;600101984;N2120;0;1;0.1;1;0;0;0
SMURSAMU_P;2014;600000467;600101984;N2223;5;0;5.5;1;0;0;0
SMURSAMU_P;2014;600000467;600101984;N2620;0;0;0;1;0;0;0
SMURSAMU_P;2014;600000467;600101984;N5140;10;0;10.25;1;0;0;0
SMURSAMU_P;2014;600000467;600101984;N9999;15;0;15.75;1;0;0;0
SMURSAMU_P;2014;600113476;600100721;M9999;16;5;6.04;1;0;0;0
SMURSAMU_P;2014;600113476;600100721;N1220;3;0;0.92;1;0;0;0
SMURSAMU_P;2014;600113476;600100721;N2120;2;0;0.44;1;0;0;0
SMURSAMU_P;2014;600113476;600100721;N2223;38;9;18.85;1;0;0;0
SMURSAMU_P;2014;600113476;600100721;N5140;12;0;12;1;0;0;0
SMURSAMU_P;2014;600113476;600100721;N9999;55;9;32.22;1;0;0;0
SMURSAMU_P;2014;610000044;610780074;M9999;5;3;2.95;;0;0;0
SMURSAMU_P;2014;610000044;610780074;MREG;5;3;2.95;;0;0;0
SMURSAMU_P;2014;610000044;610780074;N2120;1;0;0.36;;0;0;0
SMURSAMU_P;2014;610000044;610780074;N2223;13;1;5.15;;0;0;0
SMURSAMU_P;2014;610000044;610780074;N5140;8;0;4;;;;
SMURSAMU_P;2014;610000044;610780074;N9999;22;1;9.51;;0;0;0
SMURSAMU_P;2014;610000051;610780082;M9999;27;;7.78;1;;;4.36
SMURSAMU_P;2014;610000051;610780082;MREG;;;;1;;;
SMURSAMU_P;2014;610000051;610780082;N1220;;2;0.89;0;15;3;16.64
SMURSAMU_P;2014;610000051;610780082;N2223;;25;5.88;0;15;4;17.14
SMURSAMU_P;2014;610000051;610780082;N5140;15;;15;0;;;
SMURSAMU_P;2014;610000051;610780082;N9999;15;28;22.27;0;;;
SMURSAMU_P;2014;610000069;610780090;M9999;;3;2.3;1;;;
SMURSAMU_P;2014;610000069;610780090;N1220;;1;0.2;1;;;
SMURSAMU_P;2014;610000069;610780090;N2120;;1;0.2;1;;;
SMURSAMU_P;2014;610000069;610780090;N2223;5;1;5.87;0;;;
SMURSAMU_P;2014;610000069;610780090;N5140;3;;3;1;;;
SMURSAMU_P;2014;610000069;610780090;N9999;8;3;9.27;0;;;
SMURSAMU_P;2014;610000077;610780124;M9999;4;;1.6;1;;;
SMURSAMU_P;2014;610000077;610780124;N1220;1;;0.1;1;;;
SMURSAMU_P;2014;610000077;610780124;N2120;1;;0.25;1;;;
SMURSAMU_P;2014;610000077;610780124;N2223;4;;1.6;1;;;
SMURSAMU_P;2014;610000077;610780124;N5140;3;;3;0;;;
SMURSAMU_P;2014;610000119;610780165;M9999;5;1;4;1;0;0;0
SMURSAMU_P;2014;610000119;610780165;N2223;4;0;4;1;0;0;0
SMURSAMU_P;2014;610000119;610780165;N2500;1;1;1.8;;0;0;0
SMURSAMU_P;2014;610000119;610780165;N5140;3;0;2.34;1;;;
SMURSAMU_P;2014;610000119;610780165;N9999;8;1;8.24;1;0;0;0
SMURSAMU_P;2014;610780108;610790594;M9999;;1;0.21;0;;;
SMURSAMU_P;2014;610780108;610790594;N2223;5;4;3;0;;;
SMURSAMU_P;2014;610780108;610790594;N2500;8;2;3;;;;
SMURSAMU_P;2014;610780108;610790594;N9999;13;6;6;0;;;
SMURSAMU_P;2014;610780116;610790594;M9999;3;2;2.49;1;;;
SMURSAMU_P;2014;610780116;610790594;N2120;;1;0.25;1;;;
SMURSAMU_P;2014;610780116;610790594;N2223;12;2;3.03;1;;;
SMURSAMU_P;2014;610780116;610790594;N2500;13;;3.36;;;;
SMURSAMU_P;2014;610780116;610790594;N9999;27;2;6.69;1;;;
SMURSAMU_P;2014;620000034;620100057;M9999;;29;10.32;1;;29;9.06
SMURSAMU_P;2014;620000034;620100057;MREG;;11;3.81;1;;29;9.06
SMURSAMU_P;2014;620000034;620100057;N2120;0;1;0.75;;1;0;1
SMURSAMU_P;2014;620000034;620100057;N2223;12;4;14.21;;;;
SMURSAMU_P;2014;620000034;620100057;N5140;13;1;13.9;;52;2;53.42
SMURSAMU_P;2014;620000034;620100057;N9999;25;6;29.17;;53;2;55.23
SMURSAMU_P;2014;620000224;620100651;M9999;10;4;2.78;1;;;
SMURSAMU_P;2014;620000224;620100651;N2120;1;;0.05;1;;;
SMURSAMU_P;2014;620000224;620100651;N2223;9;3;6.12;0;;;
SMURSAMU_P;2014;620000224;620100651;N2620;2;;1.92;;;;
SMURSAMU_P;2014;620000224;620100651;N5140;6;;6;;;;
SMURSAMU_P;2014;620000257;620100685;M9999;7;;6.5;1;;;
SMURSAMU_P;2014;620000257;620100685;N1220;;;;1;;;
SMURSAMU_P;2014;620000257;620100685;N2120;2;;1;1;;;
SMURSAMU_P;2014;620000257;620100685;N2223;11;3;13.18;0;;;
SMURSAMU_P;2014;620000257;620100685;N2500;5;0;4.33;;;;
SMURSAMU_P;2014;620000257;620100685;N2620;;;;1;;;
SMURSAMU_P;2014;620000257;620100685;N3120;;;;1;;;
SMURSAMU_P;2014;620000257;620100685;N5140;8;;8;0;;;
SMURSAMU_P;2014;620000349;620101360;M9999;9;1;4.35;;;;
SMURSAMU_P;2014;620000349;620101360;N2120;;;0.05;;;;
SMURSAMU_P;2014;620000349;620101360;N2223;9;1;5.7;;;;
SMURSAMU_P;2014;620000349;620101360;N2500;1;;1;;;;
SMURSAMU_P;2014;620000349;620101360;N5140;5;;5;;;;
SMURSAMU_P;2014;620000349;620101360;N9999;15;1;10.75;;;;
SMURSAMU_P;2014;620000653;620103440;M9999;10;4;4.6;1;;;
SMURSAMU_P;2014;620000653;620103440;N2223;7;;3.24;1;;;
SMURSAMU_P;2014;620003202;620103432;M9999;3;0;3;;;;
SMURSAMU_P;2014;620003202;620103432;N2223;3;3;3.72;;;;
SMURSAMU_P;2014;620003202;620103432;N5140;1;0;1;;;;
SMURSAMU_P;2014;620003202;620103432;N9999;4;3;4.72;;;;
SMURSAMU_P;2014;630000404;630780989;M9999;6;0;5.66;;3;0;2.3
SMURSAMU_P;2014;630000404;630780989;MREG;2;0;1.65;;3;0;2.3
SMURSAMU_P;2014;630000404;630780989;N1220;2;;2.16;;20;2;20.96
SMURSAMU_P;2014;630000404;630780989;N2120;1;0;0.99;;0;0;0
SMURSAMU_P;2014;630000404;630780989;N2223;14;3;15.7;;;;
SMURSAMU_P;2014;630000404;630780989;N2500;1;0;0.05;;2;0;1.91
SMURSAMU_P;2014;630000404;630780989;N5140;21;0;20.75;;0;0;0
SMURSAMU_P;2014;630000404;630780989;N9999;39;3;39.65;;22;2;22.87
SMURSAMU_P;2014;630000412;630780997;M9999;0;3;0.65;1;;;
SMURSAMU_P;2014;630000412;630780997;N2223;3;;3;1;;;
SMURSAMU_P;2014;630000412;630780997;N2500;4;2;5.3;;;;
SMURSAMU_P;2014;630000412;630780997;N9999;7;2;8.3;;;;
SMURSAMU_P;2014;630000420;630781003;N5140;5;1;5.8;;;;
SMURSAMU_P;2014;630000438;630781011;M9999;4;6;6;0;;;
SMURSAMU_P;2014;630000446;630781029;M9999;7;2;4.38;1;;;
SMURSAMU_P;2014;630000446;630781029;N1220;;1;0.8;1;;;
SMURSAMU_P;2014;630000446;630781029;N2120;1;;0.1;1;;;
SMURSAMU_P;2014;630000446;630781029;N2223;10;;2.5;1;;;
SMURSAMU_P;2014;630000446;630781029;N2500;3;3;5;;;;
SMURSAMU_P;2014;640000162;640780417;M9999;5;2;6.9;1;4;0;4.33
SMURSAMU_P;2014;640000162;640780417;MREG;0;0;0;1;4;0;4.33
SMURSAMU_P;2014;640000162;640780417;N1220;0;0;0;;14;2;15.35
SMURSAMU_P;2014;640000162;640780417;N2120;0;0;0;1;0;0;0
SMURSAMU_P;2014;640000162;640780417;N2223;10;0;9.31;0;0;0;0.31
SMURSAMU_P;2014;640000162;640780417;N2500;2;0;2;;0;0;0.33
SMURSAMU_P;2014;640000162;640780417;N5140;8;0;8;0;0;0;0
SMURSAMU_P;2014;640000162;640780417;N9999;20;0;19.31;;14;2;16
SMURSAMU_P;2014;640000402;640780813;M9999;0;9;4.43;1;;;
SMURSAMU_P;2014;640000402;640780813;N1220;;4;0.1;1;;;
SMURSAMU_P;2014;640000402;640780813;N2120;;1;0.5;1;;;
SMURSAMU_P;2014;640000402;640780813;N2223;5;3;6.01;1;;;
SMURSAMU_P;2014;640000402;640780813;N2620;;;;1;;;
SMURSAMU_P;2014;640000402;640780813;N5140;6;;6;1;;;
SMURSAMU_P;2014;640000402;640780813;N9999;;;;1;;;
SMURSAMU_P;2014;640000410;640780821;M9999;3;1;3.8;1;;;
SMURSAMU_P;2014;640000410;640780821;N2120;1;;0.5;1;;;
SMURSAMU_P;2014;640000410;640780821;N2223;3;2;4.68;1;;;
SMURSAMU_P;2014;640000410;640780821;N5140;6;;6;1;;;
SMURSAMU_P;2014;640000410;640780821;N9999;10;2;11.18;1;;;
SMURSAMU_P;2014;640000600;640781290;M9999;9;2;6.61;1;9;1;5.91
SMURSAMU_P;2014;640000600;640781290;MREG;5;;1.22;1;9;1;5.91
SMURSAMU_P;2014;640000600;640781290;N1220;;1;0.75;;15;2;15.77
SMURSAMU_P;2014;640000600;640781290;N2120;1;;0.78;;;;
SMURSAMU_P;2014;640000600;640781290;N2223;2;1;4.22;;;;0.1
SMURSAMU_P;2014;640000600;640781290;N2500;;;;;;;0.08
SMURSAMU_P;2014;640000600;640781290;N5140;18;;19.25;;;;
SMURSAMU_P;2014;650000417;650783160;N1220;0;0;0;0;12;0;12
SMURSAMU_P;2014;650000417;650783160;N2120;1;0;0.2;0;0;0;0
SMURSAMU_P;2014;650000417;650783160;N2223;6;0;6.13;0;0;0;0
SMURSAMU_P;2014;650000417;650783160;N9999;7;0;6.33;0;12;0;12
SMURSAMU_P;2014;650784218;650780174;M9999;4;8;4.31;1;;;
SMURSAMU_P;2014;650784218;650780174;N1220;1;;0.25;1;;;
SMURSAMU_P;2014;650784218;650780174;N2120;2;;0.6;1;;;
SMURSAMU_P;2014;650784218;650780174;N2223;6;;6.52;1;;;
SMURSAMU_P;2014;650784218;650780174;N9999;9;;7.37;1;;;
SMURSAMU_P;2014;660000084;660780180;M9999;33;6;19.8;;;;
SMURSAMU_P;2014;660000084;660780180;N2223;12;2;12.5;;;;
SMURSAMU_P;2014;660008947;660780180;M9999;;;;;;25;4.71
SMURSAMU_P;2014;660008947;660780180;N1220;;;;;30;3;30.3
SMURSAMU_P;2014;660008947;660780180;N2500;;;;;1;;1
SMURSAMU_P;2014;670000025;670780055;M9999;26;11;12.9;1;24;10;8.4
SMURSAMU_P;2014;670000025;670780055;MREG;;;;1;24;10;7.6
SMURSAMU_P;2014;670000157;670780337;M9999;5;1;5.82;1;;;
SMURSAMU_P;2014;670000157;670780337;N1220;;1;0.36;;;;
SMURSAMU_P;2014;670000157;670780337;N2120;;1;0.24;;;;
SMURSAMU_P;2014;670000157;670780337;N2223;6;1;6.47;;;;
SMURSAMU_P;2014;670000157;670780337;N5140;4;1;4.83;;;;
SMURSAMU_P;2014;670000165;670780345;M9999;3;;2.85;0;;;
SMURSAMU_P;2014;670000165;670780345;N1220;1;;0.75;0;;;
SMURSAMU_P;2014;670000165;670780345;N2120;;;0.27;0;;;
SMURSAMU_P;2014;670000165;670780345;N2223;;5;4.39;0;;;
SMURSAMU_P;2014;670000165;670780345;N5140;6;;6;0;;;
SMURSAMU_P;2014;670000272;670780543;M9999;4;2;4.2;0;;;
SMURSAMU_P;2014;670000272;670780543;N1220;;;;1;;;
SMURSAMU_P;2014;670000272;670780543;N2120;1;;0.1;1;;;
SMURSAMU_P;2014;670000272;670780543;N2223;6;2;6.17;0;;;
SMURSAMU_P;2014;670000397;670780691;M9999;4;3;5;0;0;0;0
SMURSAMU_P;2014;670000397;670780691;N1220;0;1;0.1;0;0;0;0
SMURSAMU_P;2014;670000397;670780691;N2120;1;0;0.2;0;0;0;0
SMURSAMU_P;2014;670000397;670780691;N2223;6;0;6;0;0;0;0
SMURSAMU_P;2014;670000397;670780691;N3120;1;0;0.5;0;0;0;0
SMURSAMU_P;2014;670000397;670780691;N9999;8;1;6.8;0;0;0;0
SMURSAMU_P;2014;670783273;670780055;M1140;3;;1.3;0;;;
SMURSAMU_P;2014;670783273;670780055;M9999;3;;1.3;0;;;
SMURSAMU_P;2014;670783273;670780055;N2223;1;0;0.8;;;;
SMURSAMU_P;2014;670783273;670780055;N9999;3;1;3.8;;;;
SMURSAMU_P;2014;680000684;680000973;M9999;15;5;17.7;1;2;;2
SMURSAMU_P;2014;680000684;680000973;MREG;15;5;17.7;;2;;2
SMURSAMU_P;2014;680000684;680000973;N1220;;1;0.4;;;;
SMURSAMU_P;2014;680000684;680000973;N2223;10;2;11.76;;;;
SMURSAMU_P;2014;680000684;680000973;N5140;12;;12;;;;
SMURSAMU_P;2014;680000684;680000973;N9999;10;3;12.16;;;;
SMURSAMU_P;2014;680004546;680000486;M9999;22;2;6.95;1;22;2;4.21
SMURSAMU_P;2014;680004546;680000486;MREG;0;0;0;;22;2;4.21
SMURSAMU_P;2014;680004546;680000486;N1220;;;;0;20;1;20.83
SMURSAMU_P;2014;680004546;680000486;N2120;2;;0.4;1;2;;0.7
SMURSAMU_P;2014;680004546;680000486;N2223;2;29;20.37;1;;;
SMURSAMU_P;2014;680004546;680000486;N5140;;18;17.25;0;;;
SMURSAMU_P;2014;680004546;680000486;N9999;4;29;20.77;1;22;1;21.53
SMURSAMU_P;2014;690000575;690782222;M9999;10;1;1.94;1;;;
SMURSAMU_P;2014;690000575;690782222;N1220;4;1;3.26;1;;;
SMURSAMU_P;2014;690000575;690782222;N2120;1;;0.17;1;;;
SMURSAMU_P;2014;690000575;690782222;N2223;21;27;6.81;1;;;
SMURSAMU_P;2014;690000575;690782222;N2500;2;1;2.8;;;;
SMURSAMU_P;2014;690000575;690782222;N9999;28;29;13.04;1;;;
SMURSAMU_P;2014;690000625;690782271;M9999;5;;1;1;;;
SMURSAMU_P;2014;690000625;690782271;N2223;10;2;2.6;1;;;
SMURSAMU_P;2014;690000625;690782271;N9999;10;2;2.6;1;;;
SMURSAMU_P;2014;690783154;690781810;M1140;0;3;2.8;0;0;;
SMURSAMU_P;2014;690783154;690781810;M9999;17;5;22.25;0;9;6;15
SMURSAMU_P;2014;690783154;690781810;MREG;;;;0;9;6;15
SMURSAMU_P;2014;690783154;690781810;N1220;2;1;2.8;0;42;1;42.8
SMURSAMU_P;2014;690783154;690781810;N2120;2;0;2;0;1;;1
SMURSAMU_P;2014;690783154;690781810;N2223;25;0;25;0;6;;6
SMURSAMU_P;2014;690783154;690781810;N5140;33;0;33;0;;;
SMURSAMU_P;2014;690783154;690781810;N9999;62;1;62.8;0;49;1;49.8
SMURSAMU_P;2014;690784137;690781810;M9999;5;4;9;0;;;
SMURSAMU_P;2014;690784137;690781810;N2223;6;0;6;0;;;
SMURSAMU_P;2014;690784137;690781810;N5140;12;0;12;0;;;
SMURSAMU_P;2014;690784137;690781810;N9999;18;18;18;0;;;
SMURSAMU_P;2014;690784152;690781810;M9999;2;2;2.75;0;;;
SMURSAMU_P;2014;700000011;700780026;M9999;5;1;3.39;1;;;
SMURSAMU_P;2014;700000011;700780026;N1220;1;1;1.8;1;;;
SMURSAMU_P;2014;700000011;700780026;N2120;;;;1;;;
SMURSAMU_P;2014;700000011;700780026;N2223;4;3;5.85;1;;;
SMURSAMU_P;2014;700000011;700780026;N2500;4;;4;;;;
SMURSAMU_P;2014;700000011;700780026;N2620;;;;1;;;
SMURSAMU_P;2014;700000011;700780026;N9999;9;4;11.65;1;;;
SMURSAMU_P;2014;700000029;700004591;M9999;7;;7;1;;;
SMURSAMU_P;2014;700000029;700004591;N1220;;1;0.5;1;;;
SMURSAMU_P;2014;700000029;700004591;N2120;;1;0.55;1;;;
SMURSAMU_P;2014;700000029;700004591;N2223;8;;8;1;;;
SMURSAMU_P;2014;700000029;700004591;N2500;1;;1;;;;
SMURSAMU_P;2014;700000029;700004591;N2620;10;2;11.72;;;;
SMURSAMU_P;2014;700000029;700004591;N9999;23;;22.41;1;;;
SMURSAMU_P;2014;700780059;700004591;M9999;;3;2.88;1;;;
SMURSAMU_P;2014;700780059;700004591;N1220;;1;0.25;1;;;
SMURSAMU_P;2014;700780059;700004591;N2120;;1;0.05;1;;;
SMURSAMU_P;2014;700780059;700004591;N2223;;11;8.26;1;;;
SMURSAMU_P;2014;700780059;700004591;N9999;;13;11.17;1;;;
SMURSAMU_P;2014;700780208;700004591;M9999;7;;6.63;1;;;
SMURSAMU_P;2014;700780208;700004591;N2120;;1;0.26;;;;
SMURSAMU_P;2014;700780208;700004591;N2223;7;4;10.35;1;;;
SMURSAMU_P;2014;700780208;700004591;N2500;4;;3.99;;;;
SMURSAMU_P;2014;700780208;700004591;N9999;;16;14.6;1;;;
SMURSAMU_P;2014;710010067;710780644;N2120;1;;1;1;;;
SMURSAMU_P;2014;710010067;710780644;N2223;3;;2.8;1;;;
SMURSAMU_P;2014;710010067;710780644;N5140;7;;7;1;;;
SMURSAMU_P;2014;710010067;710780644;N9999;12;;9.86;1;;;
SMURSAMU_P;2014;710010786;710781451;M9999;3;1;3.79;1;;;
SMURSAMU_P;2014;710010786;710781451;N1220;4;;1.54;1;;;
SMURSAMU_P;2014;710010786;710781451;N2120;1;0;0.47;1;;;
SMURSAMU_P;2014;710010786;710781451;N2223;12;6;7.78;1;;;
SMURSAMU_P;2014;710010786;710781451;N2620;5;1;1.37;1;;;
SMURSAMU_P;2014;710010786;710781451;N9999;22;7;11.16;1;;;
SMURSAMU_P;2014;710978263;710780958;M9999;11;3;7.23;1;12;5;4.9
SMURSAMU_P;2014;710978263;710780958;MREG;11;3;7.23;1;12;5;4.9
SMURSAMU_P;2014;710978263;710780958;N1220;;;;;24;3;25.51
SMURSAMU_P;2014;710978263;710780958;N2120;;;;;1;;0.4
SMURSAMU_P;2014;710978263;710780958;N2223;;;;;1;;0.25
SMURSAMU_P;2014;710978263;710780958;N2500;1;;1;;;;
SMURSAMU_P;2014;710978263;710780958;N5140;10;;10;;;;
SMURSAMU_P;2014;710978289;710780263;M9999;11;4;2.76;1;;;
SMURSAMU_P;2014;710978289;710780263;N2120;2;;0.4;1;;;
SMURSAMU_P;2014;710978289;710780263;N2223;10;;7.15;1;;;
SMURSAMU_P;2014;710978289;710780263;N5140;7;;7.02;1;;;
SMURSAMU_P;2014;710978313;710976705;M9999;6;2;1.23;1;;;
SMURSAMU_P;2014;710978313;710976705;N2120;1;;0.25;1;;;
SMURSAMU_P;2014;710978313;710976705;N2223;17;2;5.95;1;;;
SMURSAMU_P;2014;710978313;710976705;N9999;18;2;6.2;;;;
SMURSAMU_P;2014;710978347;710781204;M9999;4;2;4.67;;;;
SMURSAMU_P;2014;710978347;710781204;N1220;4;2;5.64;;;;
SMURSAMU_P;2014;710978347;710781204;N2223;15;7;17.48;;;;
SMURSAMU_P;2014;710978347;710781204;N2500;2;;1.93;;;;
SMURSAMU_P;2014;720000033;720000025;M9999;0;16;7.87;1;0;16;3.94
SMURSAMU_P;2014;720000033;720000025;MREG;;;;1;;;
SMURSAMU_P;2014;720000033;720000025;N1220;0;1;0.5;1;10;9;15.63
SMURSAMU_P;2014;720000033;720000025;N2120;0;0;0;1;0;1;0.6
SMURSAMU_P;2014;720000033;720000025;N2223;0;31;10.19;1;0;0;0
SMURSAMU_P;2014;720000033;720000025;N2500;1;0;1;;2;1;2.14
SMURSAMU_P;2014;720000033;720000025;N5140;9;5;12.71;1;0;0;0
SMURSAMU_P;2014;720000033;720000025;N9999;10;38;24.41;1;12;10;18.5
SMURSAMU_P;2014;720000470;610780082;M9999;3;;1.94;1;;;
SMURSAMU_P;2014;720000470;610780082;N1220;;1;0.1;0;;;
SMURSAMU_P;2014;720000470;610780082;N2120;;1;0.1;1;;;
SMURSAMU_P;2014;720000470;610780082;N2223;;22;5.56;;;;
SMURSAMU_P;2014;720000470;610780082;N2500;;11;3;;;;
SMURSAMU_P;2014;720016179;720016724;M9999;3;1;3.58;;;;
SMURSAMU_P;2014;720016179;720016724;MREG;3;1;3.58;;;;
SMURSAMU_P;2014;720016179;720016724;N2223;10;1;6.27;;;;
SMURSAMU_P;2014;720016179;720016724;N9999;10;1;6.27;;;;
