,IRIS1,IRIS2,TIME
50139,60881502,60882303,7.7166667
71252,61230104,60882303,17.733334
48590,60881308,60882303,19.533333
74193,61490104,60882303,27.316668
35357,60880103,60882303,14.266666
40984,60880602,60882303,10.483334
58227,60882303,60882303,0.0
62683,60882803,60882303,13.3
2392,60600000,60882303,24.75
60816,60882701,60882303,10.916667
17054,60270113,60882303,19.733334
38509,60880404,60882303,14.65
55627,60882001,60882303,7.116667
10067,60040118,60882303,30.0
16287,60270110,60882303,21.833334
9550,60040116,60882303,27.0
7418,60040107,60882303,28.183332
4147,61140000,60882303,18.1
141,60060000,60882303,25.9
72532,61230108,60882303,20.85
49471,60881403,60882303,7.8
50361,60881503,60882303,8.433333
46577,60881203,60882303,13.45
37539,60880304,60882303,12.45
37091,60880302,60882303,10.45
48200,60881306,60882303,8.833333
7152,60040106,60882303,26.566668
59834,60882504,60882303,3.7333333
968,60310000,60882303,21.083334
27378,60330105,60882303,29.683332
35784,60880202,60882303,14.583333
66582,60883102,60882303,14.816667
10349,60040119,60882303,26.95
51259,60881601,60882303,9.166667
53258,60881704,60882303,5.9166665
27203,60330104,60882303,29.433332
47038,60881301,60882303,8.483334
79637,61610104,60882303,19.216667
56399,60882102,60882303,8.633333
60079,60882601,60882303,8.666667
68516,60883602,60882303,11.416667
64491,60882904,60882303,11.95
39176,60880503,60882303,14.15
17333,60270114,60882303,24.05
67478,60883401,60882303,14.466666
26559,60330101,60882303,24.866667
41445,60880604,60882303,16.216667
61818,60882705,60882303,13.666667
2210,60590000,60882303,26.183332
73389,61230111,60882303,19.75
67906,60883403,60882303,13.816667
15670,60270108,60882303,23.866667
41682,60880605,60882303,13.916667
43498,60880905,60882303,20.533333
14673,60270105,60882303,22.116667
45789,60881105,60882303,16.7
75213,61550101,60882303,27.166666
67028,60883202,60882303,14.983334
72836,61230109,60882303,19.283333
74006,61490103,60882303,23.216667
57333,60882202,60882303,3.1166666
45316,60881103,60882303,13.633333
59593,60882503,60882303,6.4666667
59349,60882502,60882303,5.266667
61346,60882703,60882303,9.533334
78047,61590101,60882303,19.316668
63509,60882901,60882303,13.666667
62399,60882802,60882303,11.75
27853,60440102,60882303,25.65
52190,60881605,60882303,7.116667
65066,60882906,60882303,13.5
36631,60880206,60882303,13.416667
61090,60882702,60882303,9.116667
65667,60883002,60882303,10.216666
44370,60881004,60882303,11.866667
56895,60882104,60882303,11.316667
4503,61210000,60882303,26.666666
70603,61230102,60882303,15.6
70290,61230101,60882303,18.15
71916,61230106,60882303,17.05
10597,60040120,60882303,29.766666
73807,61490102,60882303,25.183332
49684,60881404,60882303,7.866667
4903,61280000,60882303,27.916666
78392,61590103,60882303,22.033333
43031,60880903,60882303,19.833334
58451,60882304,60882303,1.8166667
78972,61610102,60882303,23.483334
34980,60880101,60882303,10.266666
50590,60881504,60882303,7.7833333
50812,60881505,60882303,10.4
43716,60881001,60882303,11.9
63191,60882805,60882303,14.5
36208,60880204,60882303,12.4
15013,60270106,60882303,21.466667
40741,60880601,60882303,10.666667
6600,60040104,60882303,24.133333
46340,60881202,60882303,13.05
39835,60880506,60882303,15.05
68118,60883501,60882303,18.733334
68928,60883801,60882303,19.016666
17595,60270115,60882303,24.433332
8874,60040113,60882303,28.8
53946,60881802,60882303,6.133333
54933,60881901,60882303,2.9333334
42806,60880902,60882303,19.2
51737,60881603,60882303,10.55
15353,60270107,60882303,22.783333
77763,61570106,60882303,29.6
54450,60881804,60882303,5.5333333
49026,60881401,60882303,7.8333335
57768,60882301,60882303,2.3666666
66813,60883201,60882303,17.933332
58886,60882402,60882303,3.3
36858,60880301,60882303,11.183333
12588,60180101,60882303,29.6
55175,60881902,60882303,4.766667
59119,60882501,60882303,8.116667
65372,60883001,60882303,14.7
47983,60881305,60882303,10.916667
39610,60880505,60882303,13.816667
6873,60040105,60882303,28.6
36426,60880205,60882303,13.383333
675,60190000,60882303,30.0
6158,60040102,60882303,25.5
38307,60880403,60882303,17.266666
79979,61610105,60882303,19.45
57116,60882201,60882303,6.95
61581,60882704,60882303,14.016666
58666,60882401,60882303,4.6
62112,60882801,60882303,9.783334
43925,60881002,60882303,12.166667
75469,61550102,60882303,29.65
70939,61230103,60882303,15.9
41910,60880701,60882303,18.216667
37757,60880305,60882303,12.75
17908,60270116,60882303,18.933332
45068,60881102,60882303,11.45
16782,60270112,60882303,25.516666
412,60110000,60882303,26.45
42140,60880702,60882303,20.65
49915,60881501,60882303,5.35
53472,60881705,60882303,5.5833335
28059,60440103,60882303,28.183332
77594,61570105,60882303,26.466667
11042,60040122,60882303,29.5
42567,60880901,60882303,17.933332
68715,60883701,60882303,15.2
66248,60883101,60882303,16.766666
37317,60880303,60882303,11.816667
14338,60270104,60882303,22.283333
78673,61610101,60882303,25.616667
48802,60881309,60882303,9.766666
40052,60880507,60882303,14.7
7656,60040108,60882303,29.8
73101,61230110,60882303,22.25
62945,60882804,60882303,11.3
16560,60270111,60882303,22.85
80299,61610106,60882303,24.15
7956,60040109,60882303,26.083334
47731,60881304,60882303,11.483334
37939,60880401,60882303,21.2
9827,60040117,60882303,27.95
38120,60880402,60882303,16.15
40511,60880509,60882303,16.1
69973,61050102,60882303,29.983334
12148,60120103,60882303,29.95
53694,60881801,60882303,9.15
52399,60881606,60882303,12.366667
57545,60882203,60882303,4.383333
51967,60881604,60882303,9.616667
43270,60880904,60882303,19.333334
44147,60881003,60882303,13.7
45564,60881104,60882303,13.583333
55402,60881903,60882303,5.75
27599,60440101,60882303,26.266666
15671,60270108,60882304,19.833334
44825,60881101,60882304,8.933333
44371,60881004,60882304,9.716666
36427,60880205,60882304,11.866667
64492,60882904,60882304,9.933333
6601,60040104,60882304,22.1
16783,60270112,60882304,23.5
79638,61610104,60882304,17.2
9828,60040117,60882304,25.933332
10350,60040119,60882304,24.933332
15354,60270107,60882304,20.766666
39836,60880506,60882304,14.55
58228,60882303,60882304,5.4666667
55176,60881902,60882304,6.55
53259,60881704,60882304,3.85
47039,60881301,60882304,9.116667
59350,60882502,60882304,7.0666666
76312,61550106,60882304,28.366667
45565,60881104,60882304,12.233334
56400,60882102,60882304,6.616667
78674,61610101,60882304,23.6
60080,60882601,60882304,6.633333
27204,60330104,60882304,27.4
36859,60880301,60882304,10.683333
62400,60882802,60882304,9.733334
51260,60881601,60882304,7.65
11043,60040122,60882304,27.483334
54451,60881804,60882304,3.0333333
41683,60880605,60882304,13.416667
70940,61230103,60882304,13.866667
38121,60880402,60882304,14.166667
38956,60880502,60882304,11.433333
15979,60270109,60882304,15.683333
63192,60882805,60882304,12.483334
67697,60883402,60882304,10.416667
26784,60330102,60882304,25.0
8203,60040110,60882304,28.1
48591,60881308,60882304,20.15
47732,60881304,60882304,10.516666
27600,60440101,60882304,24.25
75905,61550104,60882304,28.233334
80626,61610107,60882304,20.05
37940,60880401,60882304,19.066668
3129,61500000,60882304,23.933332
7957,60040109,60882304,24.066668
49685,60881404,60882304,8.483334
38730,60880501,60882304,11.616667
40512,60880509,60882304,15.6
34378,60850105,60882304,28.9
51968,60881604,60882304,7.483333
60306,60882602,60882304,8.383333
51040,60881506,60882304,7.883333
56137,60882101,60882304,6.633333
68716,60883701,60882304,16.3
49254,60881402,60882304,6.2833333
40053,60880507,60882304,14.2
72837,61230109,60882304,17.266666
66249,60883101,60882304,14.75
55877,60882002,60882304,4.6666665
11766,60040126,60882304,28.483334
37318,60880303,60882304,11.316667
5835,60040101,60882304,21.15
17909,60270116,60882304,16.916666
75470,61550102,60882304,27.616667
35578,60880201,60882304,7.9333334
676,60190000,60882304,29.5
51502,60881602,60882304,7.3166666
71253,61230104,60882304,15.716666
70604,61230102,60882304,13.583333
60552,60882603,60882304,4.983333
10598,60040120,60882304,27.75
47479,60881303,60882304,9.5
72234,61230107,60882304,16.183332
49027,60881401,60882304,7.516667
75681,61550103,60882304,29.75
46341,60881202,60882304,12.583333
68312,60883601,60882304,13.6
52826,60881702,60882304,7.5333333
25397,60300112,60882304,28.533333
42807,60880902,60882304,18.683332
35358,60880103,60882304,15.316667
68119,60883501,60882304,16.716667
40985,60880602,60882304,9.6
62946,60882804,60882304,9.283334
66583,60883102,60882304,12.8
70291,61230101,60882304,14.116667
40279,60880508,60882304,15.283334
14029,60270103,60882304,16.333334
59120,60882501,60882304,8.666667
67029,60883202,60882304,12.966666
78220,61590102,60882304,20.116667
54199,60881803,60882304,1.8166667
41217,60880603,60882304,11.933333
65961,60883003,60882304,8.633333
65668,60883002,60882304,8.2
43032,60880903,60882304,19.333334
71592,61230105,60882304,13.616667
61347,60882703,60882304,7.516667
74757,61520103,60882304,28.766666
50140,60881502,60882304,5.6833334
28375,60650101,60882304,29.466667
36632,60880206,60882304,11.433333
57334,60882202,60882304,2.3166666
57995,60882302,60882304,4.7
65373,60883001,60882304,10.666667
74194,61490104,60882304,26.816668
34981,60880101,60882304,12.35
48417,60881307,60882304,12.85
28060,60440103,60882304,26.15
76521,61550107,60882304,28.833334
52614,60881701,60882304,7.3333335
7153,60040106,60882304,24.55
56896,60882104,60882304,9.283334
4504,61210000,60882304,25.15
78048,61590101,60882304,17.8
54687,60881805,60882304,6.0666666
73808,61490102,60882304,24.683332
71917,61230106,60882304,15.016666
969,60310000,60882304,20.583334
44148,60881003,60882304,11.8
1722,60460000,60882304,21.4
58452,60882304,60882304,0.0
50362,60881503,60882304,6.4
37092,60880302,60882304,9.95
48201,60881306,60882304,9.466666
47266,60881302,60882304,7.7
51738,60881603,60882304,10.05
65067,60882906,60882304,11.483334
53043,60881703,60882304,5.3333335
59835,60882504,60882304,6.366667
10068,60040118,60882304,27.983334
12589,60180101,60882304,27.583334
39177,60880503,60882304,13.65
75214,61550101,60882304,25.15
142,60060000,60882304,27.25
72533,61230108,60882304,18.833334
74007,61490103,60882304,22.716667
13693,60270102,60882304,18.95
59594,60882503,60882304,5.233333
27016,60330103,60882304,23.45
53947,60881802,60882304,5.516667
46578,60881203,60882304,13.266666
63510,60882901,60882304,11.65
37540,60880304,60882304,12.116667
55403,60881903,60882304,7.3333335
44587,60881005,60882304,13.366667
43271,60880904,60882304,18.833334
37758,60880305,60882304,12.25
45069,60881102,60882304,10.083333
43926,60881002,60882304,10.133333
67263,60883301,60882304,23.116667
48803,60881309,60882304,9.583333
42336,60880801,60882304,19.833334
35990,60880203,60882304,11.116667
8653,60040112,60882304,27.316668
8419,60040111,60882304,28.583334
1989,60540000,60882304,20.65
14339,60270104,60882304,20.266666
4720,61260000,60882304,29.216667
77595,61570105,60882304,24.45
53473,60881705,60882304,4.0666666
49916,60881501,60882304,3.65
64789,60882905,60882304,8.45
39392,60880504,60882304,12.866667
35174,60880102,60882304,13.0
58667,60882401,60882304,6.6666665
52400,60881606,60882304,10.333333
56657,60882103,60882304,7.8333335
64180,60882903,60882304,13.916667
73618,61490101,60882304,22.283333
69974,61050102,60882304,27.966667
12149,60120103,60882304,29.483334
13046,60180103,60882304,25.166666
28240,60480101,60882304,29.783333
43499,60880905,60882304,20.033333
16561,60270111,60882304,20.833334
73102,61230110,60882304,20.216667
62113,60882801,60882304,7.766667
46809,60881204,60882304,15.45
38308,60880403,60882304,15.75
78393,61590103,60882304,21.533333
79980,61610105,60882304,17.433332
6159,60040102,60882304,23.483334
4148,61140000,60882304,17.6
78973,61610102,60882304,21.466667
7419,60040107,60882304,26.166666
39611,60880505,60882304,13.316667
6874,60040105,60882304,26.583334
80300,61610106,60882304,22.133333
42568,60880901,60882304,17.433332
61091,60882702,60882304,7.0833335
57546,60882203,60882304,4.25
67907,60883403,60882304,11.783334
4904,61280000,60882304,25.9
35785,60880202,60882304,12.583333
77877,61570107,60882304,29.566668
24585,60300108,60882304,29.333334
45317,60881103,60882304,11.916667
45790,60881105,60882304,14.95
27379,60330105,60882304,27.65
58887,60882402,60882304,5.383333
77764,61570106,60882304,27.566668
68517,60883602,60882304,10.65
2393,60600000,60882304,22.266666
79297,61610103,60882304,19.166666
42141,60880702,60882304,20.15
7657,60040108,60882304,27.783333
61819,60882705,60882304,10.216666
67479,60883401,60882304,12.433333
5447,61470000,60882304,29.666666
66814,60883201,60882304,14.85
26560,60330101,60882304,22.85
41911,60880701,60882304,17.716667
73390,61230111,60882304,17.716667
17334,60270114,60882304,22.033333
53695,60881801,60882304,7.9666667
41446,60880604,60882304,15.716666
61582,60882704,60882304,12.0
10807,60040121,60882304,29.216667
24365,60300107,60882304,28.933332
2211,60590000,60882304,24.666666
14674,60270105,60882304,20.1
57117,60882201,60882304,7.616667
52191,60881605,60882304,4.9666667
63842,60882902,60882304,12.483334
62684,60882803,60882304,10.1
13364,60270101,60882304,18.35
15014,60270106,60882304,19.45
18240,60270117,60882304,20.366667
54934,60881901,60882304,5.1
55628,60882001,60882304,7.883333
40742,60880601,60882304,10.166667
68929,60883801,60882304,16.766666
43717,60881001,60882304,9.766666
49472,60881403,60882304,8.433333
413,60110000,60882304,24.933332
2545,60640000,60882304,29.116667
16288,60270110,60882304,19.816668
46064,60881201,60882304,13.033334
9102,60040114,60882304,28.15
9551,60040116,60882304,24.983334
57769,60882301,60882304,4.4333334
47984,60881305,60882304,9.766666
50591,60881504,60882304,5.9166665
38510,60880404,60882304,14.15
60817,60882701,60882304,8.316667
27854,60440102,60882304,23.616667
17055,60270113,60882304,17.716667
8875,60040113,60882304,26.783333
50813,60881505,60882304,8.666667
36209,60880204,60882304,10.9
17596,60270115,60882304,22.416666
68313,60883601,60882401,17.333334
58888,60882402,60882401,4.7833333
13365,60270101,60882401,19.183332
3130,61500000,60882401,26.333334
7958,60040109,60882401,24.9
77765,61570106,60882401,28.416666
53044,60881703,60882401,10.1
25398,60300112,60882401,29.366667
37759,60880305,60882401,12.333333
13694,60270102,60882401,19.783333
16784,60270112,60882401,25.15
36633,60880206,60882401,8.833333
26785,60330102,60882401,25.833334
75906,61550104,60882401,29.083334
51739,60881603,60882401,10.85
46065,60881201,60882401,18.433332
5836,60040101,60882401,22.0
50141,60881502,60882401,11.55
27855,60440102,60882401,24.466667
44826,60881101,60882401,14.183333
64181,60882903,60882401,15.133333
71593,61230105,60882401,14.466666
50814,60881505,60882401,14.533334
45566,60881104,60882401,17.483334
66815,60883201,60882401,13.916667
76313,61550106,60882401,29.216667
76522,61550107,60882401,29.683332
57547,60882203,60882401,6.45
13047,60180103,60882401,26.0
41684,60880605,60882401,14.033334
56138,60882101,60882401,6.483333
12590,60180101,60882401,28.416666
59836,60882504,60882401,6.483333
77596,61570105,60882401,25.283333
4149,61140000,60882401,18.216667
57770,60882301,60882401,5.516667
9103,60040114,60882401,29.0
16289,60270110,60882401,20.233334
2546,60640000,60882401,29.95
47985,60881305,60882401,16.2
42569,60880901,60882401,18.05
49473,60881403,60882401,13.083333
47267,60881302,60882401,12.95
38511,60880404,60882401,14.883333
50592,60881504,60882401,11.166667
36210,60880204,60882401,10.433333
17597,60270115,60882401,23.25
52192,60881605,60882401,10.833333
2394,60600000,60882401,27.133333
17056,60270113,60882401,19.366667
7420,60040107,60882401,27.016666
38122,60880402,60882401,11.566667
68518,60883602,60882401,14.4
35786,60880202,60882401,9.983334
45318,60881103,60882401,17.783333
18241,60270117,60882401,20.366667
75215,61550101,60882401,26.0
74008,61490103,60882401,23.333334
59595,60882503,60882401,7.3333335
1990,60540000,60882401,21.266666
8420,60040111,60882401,29.416666
35991,60880203,60882401,11.016666
67264,60883301,60882401,24.533333
42337,60880801,60882401,21.1
45070,60881102,60882401,15.333333
64790,60882905,60882401,9.6
58668,60882401,60882401,0.0
38309,60880403,60882401,14.633333
11767,60040126,60882401,29.333334
62114,60882801,60882401,7.1833334
16562,60270111,60882401,22.483334
71918,61230106,60882401,15.7
43272,60880904,60882401,19.45
69975,61050102,60882401,28.8
52401,60881606,60882401,16.2
50363,60881503,60882401,12.266666
56658,60882103,60882401,7.7
73809,61490102,60882401,25.3
52615,60881701,60882401,6.5833335
56897,60882104,60882401,9.15
48202,60881306,60882401,14.116667
